taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,flag,matched_source,matched_variable,matched_sp,matched_value,pct_diff,mismatch_source,mismatch_value,mismatch_pct
Pithecia_pithecia,pithecia pithecia,Agranular Insula,Agranular_insular_cortex_Vol.mm3,208,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Agranular_insular_cortex_Vol.mm3,pithecia pithecia,208,0,NA,NA,NA
Pithecia_pithecia,pithecia pithecia,Insula (GM),Insula_Vol.mm3,558,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Insula_Vol.mm3,pithecia pithecia,558,0,NA,NA,NA
Pongo_abelii,pongo abelii,BV,Total_brain_net_volume_Vol.mm3,345560,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pongo abelii,345560,0,NA,NA,NA
Pongo_abelii,pongo abelii,Granular Insula,Granular_insular_cortex_Vol.mm3,452,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Granular_insular_cortex_Vol.mm3,pongo abelii,452,0,NA,NA,NA
Pongo_abelii,pongo abelii,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1274,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pongo abelii,1274,0,NA,NA,NA
Pongo_abelii,pongo abelii,Agranular Insula,Agranular_insular_cortex_Vol.mm3,678,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pongo abelii,678,0,NA,NA,NA
Pongo_abelii,pongo abelii,Insula (GM),Insula_Vol.mm3,2403,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pongo abelii,2403,0,NA,NA,NA
Pongo_abelii,pongo abelii,BV,Total_brain_net_volume_Vol.mm3,322200,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pongo abelii,322200,0,NA,NA,NA
Pongo_abelii,pongo abelii,Granular Insula,Granular_insular_cortex_Vol.mm3,342,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Granular_insular_cortex_Vol.mm3,pongo abelii,342,0,NA,NA,NA
Pongo_abelii,pongo abelii,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1154,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pongo abelii,1154,0,NA,NA,NA
Pongo_abelii,pongo abelii,Agranular Insula,Agranular_insular_cortex_Vol.mm3,652,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pongo abelii,652,0,NA,NA,NA
Pongo_abelii,pongo abelii,Insula (GM),Insula_Vol.mm3,2224,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pongo abelii,2224,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,362930,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,362930,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Granular Insula,Granular_insular_cortex_Vol.mm3,626,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Granular_insular_cortex_Vol.mm3,pongo pygmaeus,626,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1994,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pongo pygmaeus,1994,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Agranular Insula,Agranular_insular_cortex_Vol.mm3,948,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pongo pygmaeus,948,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Insula (GM),Insula_Vol.mm3,3568,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pongo pygmaeus,3568,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333010,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,333010,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Granular Insula,Granular_insular_cortex_Vol.mm3,398,43,FALSE,match,match,Bauernfeind_1side_x2_est,Granular_insular_cortex_Vol.mm3,pongo pygmaeus,398,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,2114,43,FALSE,match,match,Bauernfeind_1side_x2_est,Dysgranular_insular_cortex_Vol.mm3,pongo pygmaeus,2114,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Agranular Insula,Agranular_insular_cortex_Vol.mm3,376,43,FALSE,match,match,Bauernfeind_1side_x2_est,Agranular_insular_cortex_Vol.mm3,pongo pygmaeus,376,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Insula (GM),Insula_Vol.mm3,3010,43,FALSE,match,match,Bauernfeind_1side_x2_est,Insula_Vol.mm3,pongo pygmaeus,3010,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,328966.666666667,53,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,333000,1.211,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Medulla,Medulla_oblongata_Vol.mm3,5172.05,53,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pongo sp,5172.05,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,12.62,53,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,pongo sp,12.62,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,VII,Facial_motor_nucleus_Vol.mm3,25.64,53,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,pongo sp,25.64,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,XII,Hypoglossal_nucleus_Vol.mm3,24.22,53,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,pongo sp,24.22,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,308500,59,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,311200,0.868,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Medulla,Medulla_oblongata_Vol.mm3,5500,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Medulla_oblongata_Vol.mm3,pongo sp,5500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,42900,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Cerebellum_Vol.mm3,pongo sp,42900,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Mesencephalon,Mesencephalon_Vol.mm3,4000,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Mesencephalon_Vol.mm3,pongo sp,4000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Diencephalon,Diencephalon_Vol.mm3,13500,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Diencephalon_Vol.mm3,pongo sp,13500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Telencephalon,Telencephalon_Vol.mm3,238300,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Telencephalon_Vol.mm3,pongo sp,238300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Septum,Septum_Vol.mm3,600,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Septum_Vol.mm3,pongo sp,600,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,11500,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Striatum_Vol.mm3,pongo sp,11500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2700,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Hippocampus_Vol.mm3,pongo sp,2700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,219800,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Neocortex_Vol.mm3,pongo sp,219800,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,138300,59,FALSE,value_match_other_structure,value_match_other_structure,Sherwood2004_specimen,Neocortex_Vol.mm3,pongo pygmaeus,138600,0.216,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8400,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Area_striata_grey_matter_Vol.mm3,pongo sp,8400,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Paleocortex,Palaeocortex_Vol.mm3,1000,59,FALSE,value_match_other_structure,value_match_other_structure,Zilles_Rehkämper_1988_Table12-2,Prepiriform_cortex_Vol.mm3,pongo sp,1000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1400,59,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Amygdala_Vol.mm3,pongo sp,1400,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000,60,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,333000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,240300,60,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pongo sp,240300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,9400,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pongo pygmaeus,9400,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200,60,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,356200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,268500,60,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pongo sp,268500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,7000,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pongo pygmaeus,7000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700,60,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,424700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,298900,60,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pongo sp,298900,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8400,60,FALSE,match_taxonomy_variant,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Area_striata_grey_matter_Vol.mm3,pongo sp,8400,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,371300,60,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,371300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,LGN,Corpus_geniculatum_laterale_Vol.mm3,259,60,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Corpus_geniculatum_laterale_Vol.mm3,pongo pygmaeus,259,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,221000,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,221000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,22400,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,22400,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000,61,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,333000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,39200,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,39200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200,61,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,356200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,41200,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,41200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700,61,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,424700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,54300,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,54300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,343000,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,343000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,42700,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,42700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,383200,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,383200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,45200,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,45200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,423800,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,423800,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,59300,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,59300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,477500,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,477500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,52000,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,52000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,311200,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,311200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46400,64,FALSE,match,match,Sherwood2004_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,46400,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,5500,64,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,pongo pygmaeus,5500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2000,64,FALSE,match,match,Sherwood2004_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,2000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,149800,64,FALSE,value_match_other_structure,value_match_other_structure,Sherwood2004_specimen,Neocortex_Vol.mm3,pongo pygmaeus,149800,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,6300,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,pongo pygmaeus,6300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,394100,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,394100,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,50200,64,FALSE,match,match,Sherwood2004_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,50200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,9600,64,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,pongo pygmaeus,9600,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,3100,64,FALSE,match,match,Sherwood2004_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,3100,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,170100,64,FALSE,value_match_other_structure,value_match_other_structure,Sherwood2004_specimen,Neocortex_Vol.mm3,pongo pygmaeus,170100,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,9700,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,pongo pygmaeus,9700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,298600,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,298600,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,36200,64,FALSE,match,match,Sherwood2004_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,36200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,5600,64,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,pongo pygmaeus,5600,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2200,64,FALSE,match,match,Sherwood2004_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,2200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,138600,64,FALSE,value_match_other_structure,value_match_other_structure,Sherwood2004_specimen,Neocortex_Vol.mm3,pongo pygmaeus,138600,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,6800,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,pongo pygmaeus,6800,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,374100,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,374100,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46200,64,FALSE,match,match,Sherwood2004_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,46200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,9000,64,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,pongo pygmaeus,9000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2600,64,FALSE,match,match,Sherwood2004_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,2600,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,170800,64,FALSE,value_match_other_structure,value_match_other_structure,Sherwood2004_specimen,Neocortex_Vol.mm3,pongo pygmaeus,170800,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,8500,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,pongo pygmaeus,8500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,344700,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,344700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46400,64,FALSE,match,match,Sherwood2004_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,46400,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,7500,64,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,pongo pygmaeus,7500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2500,64,FALSE,match,match,Sherwood2004_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,2500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,144200,64,FALSE,value_match_other_structure,value_match_other_structure,Sherwood2004_specimen,Neocortex_Vol.mm3,pongo pygmaeus,144200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,7500,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,pongo pygmaeus,7500,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,370300,64,FALSE,match,match,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,370300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,43800,64,FALSE,match,match,Sherwood2004_specimen,Cerebellum_Vol.mm3,pongo pygmaeus,43800,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,6800,64,FALSE,match,match,Sherwood2004_specimen,Striatum_Vol.mm3,pongo pygmaeus,6800,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,3000,64,FALSE,match,match,Sherwood2004_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,3000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,174300,64,FALSE,value_match_other_structure,value_match_other_structure,Sherwood2004_specimen,Neocortex_Vol.mm3,pongo pygmaeus,174300,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,7200,64,FALSE,match,match,Sherwood2004_specimen,Thalamus_Vol.mm3,pongo pygmaeus,7200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200,56;57,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,356200,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2510,56;57,FALSE,match,match,Barger2014_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,2510,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1151,56;57,FALSE,match,match,Barger2007_specimen,Amygdala_Vol.mm3,pongo pygmaeus,1151,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000,56;57,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,333000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,7378,56;57,FALSE,match,match,Barger2014_specimen,Striatum_Vol.mm3,pongo pygmaeus,7378,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2830,56;57,FALSE,match,match,Barger2014_specimen,Hippocampus_Vol.mm3,pongo pygmaeus,2830,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1048,56;57,FALSE,match,match,Barger2007_specimen,Amygdala_Vol.mm3,pongo pygmaeus,1048,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700,56;57,FALSE,match_taxonomy_variant,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,424700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1348,56;57,FALSE,match,match,Barger2007_specimen,Amygdala_Vol.mm3,pongo pygmaeus,1348,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,406900,62;63,FALSE,match_taxonomy_variant,match_taxonomy_variant,Rilling_Insel_1998_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,406900,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46000,62;63,FALSE,match_taxonomy_variant,match_taxonomy_variant,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pongo sp,46000,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,287700,62;63,FALSE,match_taxonomy_variant,match_taxonomy_variant,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,pongo sp,287700,0,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,193300,62;63,FALSE,match_taxonomy_variant,match_taxonomy_variant,Rilling_Insel_1999_Table1,Neocortex_grey_matter_Vol.mm3,pongo sp,193300,0,NA,NA,NA
