taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,matched_source,matched_variable,matched_sp,matched_value,pct_diff
Pongo_pygmaeus,pongo pygmaeus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1994,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Insula (GM),Insula_Vol.mm3,3568,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333010,43,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pongo sp,333725,0.214
Pongo_pygmaeus,pongo pygmaeus,Granular Insula,Granular_insular_cortex_Vol.mm3,398,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,2114,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Insula (GM),Insula_Vol.mm3,3010,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,328966.666666667,53,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pongo sp,333725,1.426
Pongo_pygmaeus,pongo pygmaeus,Medulla,Medulla_oblongata_Vol.mm3,5172.05,53,FALSE,match_taxonomy_variant,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pongo sp,5172.05,0
Pongo_pygmaeus,pongo pygmaeus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,12.62,53,FALSE,value_match_other_structure,Sherwood_etal_2005_Table1,Facial_motor_nucleus_left_Vol.mm3,pongo sp,12.82,1.56
Pongo_pygmaeus,pongo pygmaeus,VII,Facial_motor_nucleus_Vol.mm3,25.64,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,XII,Hypoglossal_nucleus_Vol.mm3,24.22,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,308500,59,FALSE,value_match_other_structure,Barger_etal_2007_TABLE1,Cerebral_hemispheres_Vol.mm3,pongo sp,313000,1.438
Pongo_pygmaeus,pongo pygmaeus,Medulla,Medulla_oblongata_Vol.mm3,5500,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Medulla_oblongata_Vol.mm3,pongo sp,5500,0
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,42900,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Cerebellum_Vol.mm3,pongo sp,42900,0
Pongo_pygmaeus,pongo pygmaeus,Mesencephalon,Mesencephalon_Vol.mm3,4000,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Mesencephalon_Vol.mm3,pongo sp,4000,0
Pongo_pygmaeus,pongo pygmaeus,Diencephalon,Diencephalon_Vol.mm3,13500,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Diencephalon_Vol.mm3,pongo sp,13500,0
Pongo_pygmaeus,pongo pygmaeus,Telencephalon,Telencephalon_Vol.mm3,238300,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Telencephalon_Vol.mm3,pongo sp,238300,0
Pongo_pygmaeus,pongo pygmaeus,Septum,Septum_Vol.mm3,600,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Septum_Vol.mm3,pongo sp,600,0
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,11500,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Striatum_Vol.mm3,pongo sp,11500,0
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2700,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Hippocampus_Vol.mm3,pongo sp,2700,0
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,219800,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Neocortex_Vol.mm3,pongo sp,219800,0
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,138300,59,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8400,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Area_striata_grey_matter_Vol.mm3,pongo sp,8400,0
Pongo_pygmaeus,pongo pygmaeus,Paleocortex,Palaeocortex_Vol.mm3,1000,59,FALSE,value_match_other_structure,Zilles_Rehkämper_1988_Table12-2,Prepiriform_cortex_Vol.mm3,pongo sp,1000,0
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1400,59,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Amygdala_Vol.mm3,pongo sp,1400,0
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000,60,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pongo sp,333725,0.217
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,240300,60,FALSE,value_match_other_structure,Zilles_Rehkämper_1988_Table12-2,Telencephalon_Vol.mm3,pongo sp,238300,0.839
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,9400,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,268500,60,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pongo sp,269233.3,0.272
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,7000,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,298900,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8400,60,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Area_striata_grey_matter_Vol.mm3,pongo sp,8400,0
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,371300,60,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,371299.9,0
Pongo_pygmaeus,pongo pygmaeus,LGN,Corpus_geniculatum_laterale_Vol.mm3,259,60,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Corpus_geniculatum_laterale_Vol.mm3,pongo sp,259.1,0.039
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,221000,61,FALSE,value_match_other_structure,Zilles_Rehkämper_1988_Table12-2,Neocortex_Vol.mm3,pongo sp,219800,0.546
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,22400,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pongo sp,333725,0.217
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,39200,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,pongo sp,39275,0.191
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,41200,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,54300,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,343000,61,FALSE,match_taxonomy_variant,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,340925,0.609
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,42700,61,FALSE,match_taxonomy_variant,Zilles_Rehkämper_1988_Table12-2,Cerebellum_Vol.mm3,pongo sp,42900,0.466
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,383200,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,45200,61,FALSE,match,Sherwood_etal_2004_TABLEI,Cerebellum_Vol.mm3,pongo pygmaeus,44866.6666666667,0.743
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,423800,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,59300,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,477500,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,52000,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,311200,64,FALSE,value_match_other_structure,Barger_etal_2007_TABLE1,Cerebral_hemispheres_Vol.mm3,pongo sp,313000,0.575
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46400,64,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pongo pygmaeus,46000,0.87
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,5500,64,FALSE,value_match_other_structure,Zilles_Rehkämper_1988_Table12-2,Medulla_oblongata_Vol.mm3,pongo sp,5500,0
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2000,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,149800,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,6300,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,394100,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,50200,64,FALSE,match_taxonomy_variant,MacLeod_etal_2003_,Cerebellum_Vol.mm3,pongo sp,49800,0.803
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,9600,64,FALSE,value_match_other_structure,Rilling_Insel_1999_Table1,Neocortex_white_matter_Vol.mm3_SD,pongo pygmaeus,9700,1.031
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,3100,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,170100,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,9700,64,FALSE,value_match_other_structure,Rilling_Insel_1999_Table1,Neocortex_white_matter_Vol.mm3_SD,pongo pygmaeus,9700,0
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,298600,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,36200,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,5600,64,FALSE,value_match_other_structure,Zilles_Rehkämper_1988_Table12-2,Medulla_oblongata_Vol.mm3,pongo sp,5500,1.818
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2200,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,138600,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,6800,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,374100,64,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,371299.9,0.754
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46200,64,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pongo pygmaeus,46000,0.435
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,9000,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2600,64,FALSE,match,Sherwood_etal_2004_TABLEI,Hippocampus_Vol.mm3,pongo pygmaeus,2566.66666666667,1.299
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,170800,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,8500,64,FALSE,value_match_other_structure,Zilles_Rehkämper_1988_Table12-2,Area_striata_grey_matter_Vol.mm3,pongo sp,8400,1.19
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,344700,64,FALSE,match_taxonomy_variant,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,340925,1.107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46400,64,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pongo pygmaeus,46000,0.87
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,7500,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2500,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,144200,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,7500,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,370300,64,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pongo sp,371299.9,0.269
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,43800,64,FALSE,value_match_other_structure,MacLeod_etal_2003_,CerebellarHemisphere_Vol.mm3,pongo sp,44600,1.794
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,6800,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,3000,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,174300,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,7200,64,FALSE,value_match_other_structure,Sherwood_etal_2004_TABLEI,Striatum_Vol.mm3,pongo pygmaeus,7333.33333333333,1.818
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2510,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1151,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000,56;57,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pongo sp,333725,0.217
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,7378,56;57,FALSE,match,Sherwood_etal_2004_TABLEI,Striatum_Vol.mm3,pongo pygmaeus,7333.33333333333,0.609
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2830,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1048,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1348,56;57,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table1,Insula_left_Vol.mm3,pongo sp,1331.5,1.239
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,406900,62;63,FALSE,match,Rilling_Insel_1998_Table1,Total_brain_net_volume_Vol.mm3,pongo pygmaeus,406900,0
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46000,62;63,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pongo pygmaeus,46000,0
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,287700,62;63,FALSE,match,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,pongo pygmaeus,287700,0
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,193300,62;63,FALSE,match,Rilling_Insel_1999_Table1,Neocortex_grey_matter_Vol.mm3,pongo pygmaeus,193300,0
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25645.3932924521,34,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25772.2,0.492
Propithecus_verreauxi,propithecus verreauxi,V1 (GM),Area_striata_grey_matter_Vol.mm3,1106,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,propithecus verreauxi,1106,0
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25194,53,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25194,0
Propithecus_verreauxi,propithecus verreauxi,Medulla,Medulla_oblongata_Vol.mm3,1222.63,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,propithecus verreauxi,1222.63,0
Propithecus_verreauxi,propithecus verreauxi,Vmo,Trigeminal_motor_nucleus_Vol.mm3,3.36,53,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,propithecus verreauxi,3.4,1.176
Propithecus_verreauxi,propithecus verreauxi,VII,Facial_motor_nucleus_Vol.mm3,3.92,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,XII,Hypoglossal_nucleus_Vol.mm3,3.24,53,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Corpus_pineal_Vol.mm3,propithecus verreauxi,3.26,0.613
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25194,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25194,0
Propithecus_verreauxi,propithecus verreauxi,Cerebellum,Cerebellum_Vol.mm3,3957,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,propithecus verreauxi,3957,0
Propithecus_verreauxi,propithecus verreauxi,Mesencephalon,Mesencephalon_Vol.mm3,780,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,propithecus verreauxi,780,0
Propithecus_verreauxi,propithecus verreauxi,Diencephalon,Diencephalon_Vol.mm3,2195,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,propithecus verreauxi,2195,0
Propithecus_verreauxi,propithecus verreauxi,Telencephalon,Telencephalon_Vol.mm3,17040,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,propithecus verreauxi,17040,0
Propithecus_verreauxi,propithecus verreauxi,MOB,Bulbus_olfactorius_Vol.mm3,147,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,propithecus verreauxi,147,0
Propithecus_verreauxi,propithecus verreauxi,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,3.4,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,propithecus verreauxi,3.4,0
Propithecus_verreauxi,propithecus verreauxi,Piriform Lobe,Lobus_piriformis_Vol.mm3,664,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,propithecus verreauxi,664,0
Propithecus_verreauxi,propithecus verreauxi,Septum,Septum_Vol.mm3,159,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,propithecus verreauxi,159,0
Propithecus_verreauxi,propithecus verreauxi,Striatum,Striatum_Vol.mm3,1411,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,propithecus verreauxi,1411,0
Propithecus_verreauxi,propithecus verreauxi,Schizocortex,Schizo_cortex_Vol.mm3,443,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,propithecus verreauxi,443,0
Propithecus_verreauxi,propithecus verreauxi,Hippocampus,Hippocampus_Vol.mm3,1043,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,propithecus verreauxi,1043,0
Propithecus_verreauxi,propithecus verreauxi,Neocortex (GM+WM),Neocortex_Vol.mm3,13170,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,propithecus verreauxi,13170,0
Propithecus_verreauxi,propithecus verreauxi,Epithalamus,Epithalamus_Vol.mm3,14.6,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Epithalamus_Vol.mm3,propithecus verreauxi,14.6,0
Propithecus_verreauxi,propithecus verreauxi,Thalamus,Thalamus_Vol.mm3,1341,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Thalamus_Vol.mm3,propithecus verreauxi,1341,0
Propithecus_verreauxi,propithecus verreauxi,Hypothalamus,Hypothalamus_Vol.mm3,328,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hypothalamus_Vol.mm3,propithecus verreauxi,328,0
Propithecus_verreauxi,propithecus verreauxi,Subthalamus,Subthalamus_Vol.mm3,283,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Subthalamus_Vol.mm3,propithecus verreauxi,283,0
Propithecus_verreauxi,propithecus verreauxi,Pallidum,Pallidum_Vol.mm3,263,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,propithecus verreauxi,263,0
Propithecus_verreauxi,propithecus verreauxi,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,20,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Nucleus_subthalamicus_Vol.mm3,propithecus verreauxi,20,0
Propithecus_verreauxi,propithecus verreauxi,Optic Tract,Tractus_opticus_Vol.mm3,125,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Tractus_opticus_Vol.mm3,propithecus verreauxi,125,0
Propithecus_verreauxi,propithecus verreauxi,LGN,Corpus_geniculatum_laterale_Vol.mm3,68.6,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,propithecus verreauxi,68.6,0
Propithecus_verreauxi,propithecus verreauxi,Paleocortex,Palaeocortex_Vol.mm3,292,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Palaeocortex_Vol.mm3,propithecus verreauxi,292,0
Propithecus_verreauxi,propithecus verreauxi,Amygdala,Amygdala_Vol.mm3,251,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Amygdala_Vol.mm3,propithecus verreauxi,251,0
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25190,54;55,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25194,0.016
Propithecus_verreauxi,propithecus verreauxi,Neocortex (GM+WM),Neocortex_Vol.mm3,12190,54;55,FALSE,decasien_only,NA,NA,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,9840,54;55,FALSE,decasien_only,NA,NA,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,V1 (GM),Area_striata_grey_matter_Vol.mm3,1570,54;55,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Area_striata_Vol.mm3,propithecus verreauxi,1559,0.706
Propithecus_verreauxi,propithecus verreauxi,LGN,Corpus_geniculatum_laterale_Vol.mm3,70,54;55,FALSE,decasien_only,NA,NA,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,BV,Total_brain_net_volume_Vol.mm3,72530.44,53,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,pygathrix nemaeus,72530,0.001
Pygathrix_nemaeus,pygathrix nemaeus,Medulla,Medulla_oblongata_Vol.mm3,2206.11,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pygathrix nemaeus,2206.11,0
Pygathrix_nemaeus,pygathrix nemaeus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,4.36,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,VII,Facial_motor_nucleus_Vol.mm3,5.58,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,XII,Hypoglossal_nucleus_Vol.mm3,3.14,53,FALSE,decasien_only,NA,NA,NA,NA,NA
