Species,Variable,Value,Source
Heterocephalus glaber,RoB_O.n,10310350,HerculanoHouzel_etal_2015_Table3
Heterocephalus glaber,RoB_O.p.N,2.125,HerculanoHouzel_etal_2015_Table3
Heterocephalus glaber,RoB_O.p.mg,64145,HerculanoHouzel_etal_2015_Table3
Heterocephalus glaber,Septum_Vol.mm3,4.1,Kverkova_etal_2018_TableS1
Heterocephalus glaber,Striatum_Vol.mm3,29,Kverkova_etal_2018_TableS1
Heterocephalus glaber,SubcorticalForebrain_N.n,2860000,Kverkova_etal_2018_TableS5
Heterocephalus glaber,Tectum_Vol.mm3,10,Kverkova_etal_2018_TableS1
Heterocephalus glaber,Tegmentum_Vol.mm3,19,Kverkova_etal_2018_TableS1
Heterocephalus glaber,Thalamus_Vol.mm3,23,Kverkova_etal_2018_TableS1
Heterocephalus glaber,WholeBrainOlfactoryBulb_Mass.g,0.44,Kverkova_etal_2018_TableS1
Heterocephalus glaber,WholeBrainOlfactoryBulb_N.n,33620000,Kverkova_etal_2018_TableS5
Heterocephalus glaber,WholeBrain_Mass.g,0.392,HerculanoHouzel_etal_2015_Table5
Heterocephalus glaber,WholeBrain_N.n,28742731,HerculanoHouzel_etal_2015_Table5_Kverkova_etal_2018_TableS5
Heterocephalus glaber,WholeBrain_O.n,24191205,HerculanoHouzel_etal_2015_Table5
Homo sapiens,Body_Mass.g,70000,HerculanoHouzel_etal_2015_Table5
Homo sapiens,Cerebellum_Mass.g,154.02,HerculanoHouzel_etal_2015_Table2
Homo sapiens,Cerebellum_N.n,69030000000,HerculanoHouzel_etal_2015_Table2
Homo sapiens,Cerebellum_N.p.mg,471660,HerculanoHouzel_etal_2015_Table2
Homo sapiens,Cerebellum_O.n,16040000000,HerculanoHouzel_etal_2015_Table2
Homo sapiens,Cerebellum_O.p.N,0.232,HerculanoHouzel_etal_2015_Table2
Homo sapiens,Cerebellum_O.p.mg,101020,HerculanoHouzel_etal_2015_Table2
Homo sapiens,CerebralCortexNoHippocampus_I.p.mg,2381,DosSantos_etal_2020_Table1
Homo sapiens,CerebralCortex_I.n,2962730790,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Homo sapiens,CerebralCortex_I.p.mg,2403,DosSantos_etal_2020_Table1
Homo sapiens,CerebralCortex_Mass.g,1232.93,HerculanoHouzel_etal_2015_Table1
Homo sapiens,CerebralCortex_N.n,16340000000,HerculanoHouzel_etal_2015_Table1
Homo sapiens,CerebralCortex_N.p.mg,13520,HerculanoHouzel_etal_2015_Table1
Homo sapiens,CerebralCortex_O.n,60840000000,HerculanoHouzel_etal_2015_Table1
Homo sapiens,CerebralCortex_O.p.N,3.723,HerculanoHouzel_etal_2015_Table1
Homo sapiens,CerebralCortex_O.p.mg,49230,HerculanoHouzel_etal_2015_Table1
Homo sapiens,Hippocampus_I.p.mg,3085,DosSantos_etal_2020_Table1
Homo sapiens,RoB_Mass.g,117.66,HerculanoHouzel_etal_2015_Table3
Homo sapiens,RoB_N.n,690000000,HerculanoHouzel_etal_2015_Table3
Homo sapiens,RoB_N.p.mg,6560,HerculanoHouzel_etal_2015_Table3
Homo sapiens,RoB_O.n,7730000000,HerculanoHouzel_etal_2015_Table3
Homo sapiens,RoB_O.p.N,11.203,HerculanoHouzel_etal_2015_Table3
Homo sapiens,RoB_O.p.mg,69850,HerculanoHouzel_etal_2015_Table3
Homo sapiens,WholeBrain_Mass.g,1508.91,HerculanoHouzel_etal_2015_Table5
Homo sapiens,WholeBrain_N.n,86060000000,HerculanoHouzel_etal_2015_Table5
Homo sapiens,WholeBrain_O.n,84610000000,HerculanoHouzel_etal_2015_Table5
Hyaena hyaena,Body_Mass.g,40000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Cerebellum_Mass.g,14.032,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Cerebellum_N.n,3333830000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Cerebellum_N.p.mg,237588,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Cerebellum_O.n,594290000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Cerebellum_O.p.N,0.178,JardimMesseder_etal_2017_Table1
Hyaena hyaena,CerebralCortex_Mass.g,67.45,JardimMesseder_etal_2017_Table1
Hyaena hyaena,CerebralCortex_N.n,495280000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,CerebralCortex_N.p.mg,7343,JardimMesseder_etal_2017_Table1
Hyaena hyaena,CerebralCortex_O.n,2977760000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,CerebralCortex_O.p.N,6.012,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Hippocampus_Mass.g,3.366,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Hippocampus_N.n,18240000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Hippocampus_N.p.mg,5418,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Hippocampus_O.n,139820000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,Hippocampus_O.p.N,7.667,JardimMesseder_etal_2017_Table1
Hyaena hyaena,RoB_Mass.g,17.732,JardimMesseder_etal_2017_Table1
Hyaena hyaena,RoB_N.n,55490000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,RoB_N.p.mg,3129,JardimMesseder_etal_2017_Table1
Hyaena hyaena,RoB_O.n,929340000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,RoB_O.p.N,16.749,JardimMesseder_etal_2017_Table1
Hyaena hyaena,WholeBrain_Mass.g,99.214,JardimMesseder_etal_2017_Table1
Hyaena hyaena,WholeBrain_N.n,3884600000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,WholeBrain_O.n,4501390000,JardimMesseder_etal_2017_Table1
Hyaena hyaena,WholeBrain_O.p.N,1.159,JardimMesseder_etal_2017_Table1
Hydrochoerus hydrochaeris,Body_Mass.g,47500,HerculanoHouzel_etal_2015_Table5
Hydrochoerus hydrochaeris,Cerebellum_Mass.g,6.632,HerculanoHouzel_etal_2015_Table2
Hydrochoerus hydrochaeris,Cerebellum_N.n,1157810000,HerculanoHouzel_etal_2015_Table2
Hydrochoerus hydrochaeris,Cerebellum_N.p.mg,177982,HerculanoHouzel_etal_2015_Table2
Hydrochoerus hydrochaeris,Cerebellum_O.n,570940000,HerculanoHouzel_etal_2015_Table2
Hydrochoerus hydrochaeris,Cerebellum_O.p.N,0.493,HerculanoHouzel_etal_2015_Table2
Hydrochoerus hydrochaeris,Cerebellum_O.p.mg,86574,HerculanoHouzel_etal_2015_Table2
Hydrochoerus hydrochaeris,CerebralCortex_Mass.g,48.175,HerculanoHouzel_etal_2015_Table1
Hydrochoerus hydrochaeris,CerebralCortex_N.n,306501565,HerculanoHouzel_etal_2015_Table1
Hydrochoerus hydrochaeris,CerebralCortex_N.p.mg,6336,HerculanoHouzel_etal_2015_Table1
Hydrochoerus hydrochaeris,CerebralCortex_O.n,1847818435,HerculanoHouzel_etal_2015_Table1
Hydrochoerus hydrochaeris,CerebralCortex_O.p.N,5.983,HerculanoHouzel_etal_2015_Table1
Hydrochoerus hydrochaeris,CerebralCortex_O.p.mg,38117,HerculanoHouzel_etal_2015_Table1
Hydrochoerus hydrochaeris,OlfactoryBulb_Mass.g,1.302,HerculanoHouzel_etal_2015_Table4
Hydrochoerus hydrochaeris,OlfactoryBulb_N.n,28560310,HerculanoHouzel_etal_2015_Table4
Hydrochoerus hydrochaeris,OlfactoryBulb_N.p.mg,21864,HerculanoHouzel_etal_2015_Table4
Hydrochoerus hydrochaeris,OlfactoryBulb_O.n,67389690,HerculanoHouzel_etal_2015_Table4
Hydrochoerus hydrochaeris,OlfactoryBulb_O.p.N,2.333,HerculanoHouzel_etal_2015_Table4
Hydrochoerus hydrochaeris,OlfactoryBulb_O.p.mg,51544,HerculanoHouzel_etal_2015_Table4
Hydrochoerus hydrochaeris,RoB_Mass.g,19.927,HerculanoHouzel_etal_2015_Table3
Hydrochoerus hydrochaeris,RoB_N.n,108250000,HerculanoHouzel_etal_2015_Table3
Hydrochoerus hydrochaeris,RoB_N.p.mg,5434,HerculanoHouzel_etal_2015_Table3
Hydrochoerus hydrochaeris,RoB_O.n,779170000,HerculanoHouzel_etal_2015_Table3
Hydrochoerus hydrochaeris,RoB_O.p.mg,39234,HerculanoHouzel_etal_2015_Table3
Hydrochoerus hydrochaeris,WholeBrain_Mass.g,74.734,HerculanoHouzel_etal_2015_Table5
Hydrochoerus hydrochaeris,WholeBrain_N.n,1572560385,HerculanoHouzel_etal_2015_Table5
Hydrochoerus hydrochaeris,WholeBrain_O.n,3197929615,HerculanoHouzel_etal_2015_Table5
Hypsignathus monstrosus,Body_Mass.g,310,HerculanoHouzel_etal_2020_TABLE1
Hypsignathus monstrosus,Cerebellum_Mass.g,456468.399731026,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,Cerebellum_N.n,221298619,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,Cerebellum_N.p.mg,484806,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,CerebralCortex_Mass.g,1805770.56598175,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,CerebralCortex_N.n,24343593,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,CerebralCortex_N.p.mg,13481,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,RoB_Mass.g,1169868.78139686,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,RoB_N.n,28877041,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,RoB_N.p.mg,24684,HerculanoHouzel_etal_2020_TABLE2
Hypsignathus monstrosus,WholeBrain_Mass.g,3.459,HerculanoHouzel_etal_2020_TABLE1
Hypsignathus monstrosus,WholeBrain_N.n,274519253,HerculanoHouzel_etal_2020_TABLE1
Loxodonta africana,Body_Mass.g,5000000,HerculanoHouzel_etal_2015_Table5
Loxodonta africana,Cerebellum_I.n,7008678696,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table2
Loxodonta africana,Cerebellum_I.p.mg,5982,DosSantos_etal_2020_Table1
Loxodonta africana,Cerebellum_Mass.g,1171.628,HerculanoHouzel_etal_2015_Table2
Loxodonta africana,Cerebellum_N.n,250708527536,HerculanoHouzel_etal_2015_Table2
Loxodonta africana,Cerebellum_N.p.mg,213983,HerculanoHouzel_etal_2015_Table2
Loxodonta africana,Cerebellum_O.n,38507229964,HerculanoHouzel_etal_2015_Table2
Loxodonta africana,Cerebellum_O.p.N,0.154,HerculanoHouzel_etal_2015_Table2
Loxodonta africana,Cerebellum_O.p.mg,32866,HerculanoHouzel_etal_2015_Table2
Loxodonta africana,CerebralCortexNoHippocampus_I.p.mg,4149,DosSantos_etal_2020_Table1
Loxodonta africana,CerebralCortex_I.n,11937114048,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Loxodonta africana,CerebralCortex_I.p.mg,4192,DosSantos_etal_2020_Table1
Loxodonta africana,CerebralCortex_Mass.g,2847.594,HerculanoHouzel_etal_2015_Table1
Loxodonta africana,CerebralCortex_N.n,5593241033,HerculanoHouzel_etal_2015_Table1
Loxodonta africana,CerebralCortex_N.p.mg,1964,HerculanoHouzel_etal_2015_Table1
Loxodonta africana,CerebralCortex_O.n,55698998687,HerculanoHouzel_etal_2015_Table1
Loxodonta africana,CerebralCortex_O.p.N,26.844,HerculanoHouzel_etal_2015_Table1
Loxodonta africana,CerebralCortex_O.p.mg,52721,HerculanoHouzel_etal_2015_Table1
Loxodonta africana,Hippocampus_I.p.mg,8175,DosSantos_etal_2020_Table1
Loxodonta africana,OlfactoryBulb_Mass.g,41.886,HerculanoHouzel_etal_2015_Table4
Loxodonta africana,OlfactoryBulb_N.n,908371986,HerculanoHouzel_etal_2015_Table4
Loxodonta africana,OlfactoryBulb_N.p.mg,21687,HerculanoHouzel_etal_2015_Table4
Loxodonta africana,OlfactoryBulb_O.n,2857878014,HerculanoHouzel_etal_2015_Table4
Loxodonta africana,OlfactoryBulb_O.p.N,3.146,HerculanoHouzel_etal_2015_Table4
Loxodonta africana,OlfactoryBulb_O.p.mg,68230,HerculanoHouzel_etal_2015_Table4
Loxodonta africana,RoB_I.n,1948125300,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table3
Loxodonta africana,RoB_I.p.mg,3450,DosSantos_etal_2020_Table1
Loxodonta africana,RoB_Mass.g,564.674,HerculanoHouzel_etal_2015_Table3
Loxodonta africana,RoB_N.n,741704844,HerculanoHouzel_etal_2015_Table3
Loxodonta africana,RoB_N.p.mg,1314,HerculanoHouzel_etal_2015_Table3
Loxodonta africana,RoB_O.n,27404306156,HerculanoHouzel_etal_2015_Table3
Loxodonta africana,RoB_O.p.N,36.948,HerculanoHouzel_etal_2015_Table3
Loxodonta africana,RoB_O.p.mg,48531,HerculanoHouzel_etal_2015_Table3
Loxodonta africana,WholeBrain_I.n,21070144440,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table5
Loxodonta africana,WholeBrain_I.p.mg,4562,DosSantos_etal_2020_Table1
Loxodonta africana,WholeBrain_Mass.g,4618.62,HerculanoHouzel_etal_2015_Table5
Loxodonta africana,WholeBrain_N.n,257043473412,HerculanoHouzel_etal_2015_Table5
Loxodonta africana,WholeBrain_O.n,216057982337,HerculanoHouzel_etal_2015_Table5
Macaca fascicularis,Body_Mass.g,5700,HerculanoHouzel_etal_2015_Table5
Macaca fascicularis,Cerebellum_Mass.g,5.642,HerculanoHouzel_etal_2015_Table2
Macaca fascicularis,Cerebellum_N.n,2572600000,HerculanoHouzel_etal_2015_Table2
Macaca fascicularis,Cerebellum_N.p.mg,455973,HerculanoHouzel_etal_2015_Table2
Macaca fascicularis,Cerebellum_O.n,135400000,HerculanoHouzel_etal_2015_Table2
Macaca fascicularis,Cerebellum_O.p.N,0.053,HerculanoHouzel_etal_2015_Table2
Macaca fascicularis,Cerebellum_O.p.mg,23999,HerculanoHouzel_etal_2015_Table2
Macaca fascicularis,CerebralCortex_I.n,171240302,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Macaca fascicularis,CerebralCortex_I.p.mg,4727,DosSantos_etal_2020_Table1
Macaca fascicularis,CerebralCortex_Mass.g,36.226,HerculanoHouzel_etal_2015_Table1
Macaca fascicularis,CerebralCortex_N.n,800955000,HerculanoHouzel_etal_2015_Table1
Macaca fascicularis,CerebralCortex_N.p.mg,22110,HerculanoHouzel_etal_2015_Table1
Macaca fascicularis,CerebralCortex_O.n,2758845000,HerculanoHouzel_etal_2015_Table1
Macaca fascicularis,CerebralCortex_O.p.N,3.444,HerculanoHouzel_etal_2015_Table1
Macaca fascicularis,CerebralCortex_O.p.mg,76156,HerculanoHouzel_etal_2015_Table1
Macaca fascicularis,RoB_Mass.g,4.294,HerculanoHouzel_etal_2015_Table3
Macaca fascicularis,RoB_N.n,65449620,HerculanoHouzel_etal_2015_Table3
Macaca fascicularis,RoB_N.p.mg,15242,HerculanoHouzel_etal_2015_Table3
Macaca fascicularis,RoB_O.n,260170380,HerculanoHouzel_etal_2015_Table3
Macaca fascicularis,RoB_O.p.N,3.975,HerculanoHouzel_etal_2015_Table3
Macaca fascicularis,RoB_O.p.mg,60589,HerculanoHouzel_etal_2015_Table3
Macaca fascicularis,WholeBrain_Mass.g,46.162,HerculanoHouzel_etal_2015_Table5
Macaca fascicularis,WholeBrain_N.n,3439004620,HerculanoHouzel_etal_2015_Table5
Macaca fascicularis,WholeBrain_O.n,3154415380,HerculanoHouzel_etal_2015_Table5
Macaca mulatta,Body_Mass.g,3900,HerculanoHouzel_etal_2015_Table5
Macaca mulatta,Cerebellum_Mass.g,7.694,HerculanoHouzel_etal_2015_Table2
Macaca mulatta,Cerebellum_N.n,4550000000,HerculanoHouzel_etal_2015_Table2
Macaca mulatta,Cerebellum_N.p.mg,590800,HerculanoHouzel_etal_2015_Table2
Macaca mulatta,Cerebellum_O.n,931030000,HerculanoHouzel_etal_2015_Table2
Macaca mulatta,Cerebellum_O.p.N,0.205,HerculanoHouzel_etal_2015_Table2
Macaca mulatta,Cerebellum_O.p.mg,121010,HerculanoHouzel_etal_2015_Table2
Macaca mulatta,CerebralCortex_Mass.g,69.832,HerculanoHouzel_etal_2015_Table1
Macaca mulatta,CerebralCortex_N.n,1710000000,HerculanoHouzel_etal_2015_Table1
Macaca mulatta,CerebralCortex_N.p.mg,24470,HerculanoHouzel_etal_2015_Table1
Macaca mulatta,CerebralCortex_O.n,5270000000,HerculanoHouzel_etal_2015_Table1
Macaca mulatta,CerebralCortex_O.p.N,3.082,HerculanoHouzel_etal_2015_Table1
Macaca mulatta,CerebralCortex_O.p.mg,75400,HerculanoHouzel_etal_2015_Table1
Macaca mulatta,OlfactoryBulb_Mass.g,0.088,HerculanoHouzel_etal_2015_Table4
Macaca mulatta,OlfactoryBulb_N.n,8473800,HerculanoHouzel_etal_2015_Table4
Macaca mulatta,OlfactoryBulb_N.p.mg,96293,HerculanoHouzel_etal_2015_Table4
Macaca mulatta,OlfactoryBulb_O.n,11006200,HerculanoHouzel_etal_2015_Table4
Macaca mulatta,OlfactoryBulb_O.p.N,1.299,HerculanoHouzel_etal_2015_Table4
Macaca mulatta,OlfactoryBulb_O.p.mg,125070,HerculanoHouzel_etal_2015_Table4
Macaca mulatta,RoB_Mass.g,9.204,HerculanoHouzel_etal_2015_Table3
Macaca mulatta,RoB_N.n,121900000,HerculanoHouzel_etal_2015_Table3
Macaca mulatta,RoB_N.p.mg,12410,HerculanoHouzel_etal_2015_Table3
Macaca mulatta,RoB_O.n,966520000,HerculanoHouzel_etal_2015_Table3
Macaca mulatta,RoB_O.p.N,7.929,HerculanoHouzel_etal_2015_Table3
Macaca mulatta,RoB_O.p.mg,98420,HerculanoHouzel_etal_2015_Table3
Macaca mulatta,WholeBrain_Mass.g,87.346,HerculanoHouzel_etal_2015_Table5
Macaca mulatta,WholeBrain_N.n,6376160000,HerculanoHouzel_etal_2015_Table5
Macaca mulatta,WholeBrain_O.n,7162900000,HerculanoHouzel_etal_2015_Table5
Macaca nemestrina,CerebralCortex_I.p.mg,3668,DosSantos_etal_2020_Table1
Macaca radiata,Body_Mass.g,8012,HerculanoHouzel_etal_2015_Table5
Macaca radiata,Cerebellum_Mass.g,5.748,HerculanoHouzel_etal_2015_Table2
Macaca radiata,Cerebellum_N.n,2038554160,HerculanoHouzel_etal_2015_Table2
Macaca radiata,Cerebellum_N.p.mg,354655,HerculanoHouzel_etal_2015_Table2
Macaca radiata,Cerebellum_O.n,453565840,HerculanoHouzel_etal_2015_Table2
Macaca radiata,Cerebellum_O.p.N,0.222,HerculanoHouzel_etal_2015_Table2
Macaca radiata,Cerebellum_O.p.mg,78908,HerculanoHouzel_etal_2015_Table2
Macaca radiata,CerebralCortex_Mass.g,48.274,HerculanoHouzel_etal_2015_Table1
Macaca radiata,CerebralCortex_N.n,1655707140,HerculanoHouzel_etal_2015_Table1
Macaca radiata,CerebralCortex_N.p.mg,34298,HerculanoHouzel_etal_2015_Table1
Macaca radiata,CerebralCortex_O.n,3808672860,HerculanoHouzel_etal_2015_Table1
Macaca radiata,CerebralCortex_O.p.N,2.3,HerculanoHouzel_etal_2015_Table1
Macaca radiata,CerebralCortex_O.p.mg,78897,HerculanoHouzel_etal_2015_Table1
Macaca radiata,RoB_Mass.g,7.448,HerculanoHouzel_etal_2015_Table3
Macaca radiata,RoB_N.n,61359000,HerculanoHouzel_etal_2015_Table3
Macaca radiata,RoB_N.p.mg,8238,HerculanoHouzel_etal_2015_Table3
Macaca radiata,RoB_O.n,616641000,HerculanoHouzel_etal_2015_Table3
Macaca radiata,RoB_O.p.N,10.05,HerculanoHouzel_etal_2015_Table3
Macaca radiata,RoB_O.p.mg,82793,HerculanoHouzel_etal_2015_Table3
Macaca radiata,WholeBrain_Mass.g,61.47,HerculanoHouzel_etal_2015_Table5
Macaca radiata,WholeBrain_N.n,3755620300,HerculanoHouzel_etal_2015_Table5
Macaca radiata,WholeBrain_O.n,4878879700,HerculanoHouzel_etal_2015_Table5
Macronycteris commersoni,Body_Mass.g,101.9,HerculanoHouzel_etal_2020_TABLE1
Macronycteris commersoni,Cerebellum_Mass.g,107286.493976527,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,Cerebellum_N.n,51875702,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,Cerebellum_N.p.mg,483525,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,CerebralCortex_Mass.g,243098.006541998,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,CerebralCortex_N.n,7877834,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,CerebralCortex_N.p.mg,32406,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,RoB_Mass.g,237991.492124235,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,RoB_N.n,6965297,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,RoB_N.p.mg,29267,HerculanoHouzel_etal_2020_TABLE2
Macronycteris commersoni,WholeBrain_Mass.g,0.588,HerculanoHouzel_etal_2020_TABLE1
Macronycteris commersoni,WholeBrain_N.n,66718833,HerculanoHouzel_etal_2020_TABLE1
Macropus fuliginosus,Body_Mass.g,25855,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Cerebellum_I.n,22861306,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Macropus fuliginosus,Cerebellum_I.p.mg,3107,DosSantos_etal_2020_Table1
Macropus fuliginosus,Cerebellum_Mass.g,7.358,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Cerebellum_N.n,1990000000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Cerebellum_N.p.mg,270449,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Cerebellum_O.p.N,0.368,DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortexGrey_N.n,271030000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortexGrey_N.p.mg,11254,DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortexGrey_O.p.N,4.12,DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortexNoHippocampus_I.p.mg,3913,DosSantos_etal_2020_Table1
Macropus fuliginosus,CerebralCortex_I.n,161700462,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortex_I.p.mg,4023,DosSantos_etal_2020_Table1
Macropus fuliginosus,CerebralCortex_Mass.g,40.194,DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortex_N.n,370170000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortex_N.p.mg,9210,DosSantos_etal_2017_TableS1
Macropus fuliginosus,CerebralCortex_O.p.N,6.404,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Hippocampus_I.n,15976844,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Macropus fuliginosus,Hippocampus_I.p.mg,5438,DosSantos_etal_2020_Table1
Macropus fuliginosus,Hippocampus_Mass.g,2.938,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Hippocampus_N.n,44770000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Hippocampus_N.p.mg,15238,DosSantos_etal_2017_TableS1
Macropus fuliginosus,Hippocampus_O.p.N,4.076,DosSantos_etal_2017_TableS1
Macropus fuliginosus,MesencephalonDiencephalonStriatum_Mass.g,10.81,DosSantos_etal_2017_TableS1
Macropus fuliginosus,MesencephalonDiencephalonStriatum_N.n,76400000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,MesencephalonDiencephalonStriatum_N.p.mg,7067,DosSantos_etal_2017_TableS1
Macropus fuliginosus,MesencephalonDiencephalonStriatum_O.p.N,11.723,DosSantos_etal_2017_TableS1
Macropus fuliginosus,PonsMedulla_Mass.g,4.362,DosSantos_etal_2017_TableS1
Macropus fuliginosus,PonsMedulla_N.n,21340000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,PonsMedulla_N.p.mg,4893,DosSantos_etal_2017_TableS1
Macropus fuliginosus,PonsMedulla_O.p.N,11.821,DosSantos_etal_2017_TableS1
Macropus fuliginosus,RoB_I.n,80972964,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Macropus fuliginosus,RoB_I.p.mg,5337,DosSantos_etal_2020_Table1
Macropus fuliginosus,RoB_Mass.g,15.172,DosSantos_etal_2017_TableS1
Macropus fuliginosus,RoB_N.n,97740000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,RoB_N.p.mg,6442,DosSantos_etal_2017_TableS1
Macropus fuliginosus,RoB_O.p.N,11.744,DosSantos_etal_2017_TableS1
Macropus fuliginosus,WholeBrain_I.n,265636140,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Macropus fuliginosus,WholeBrain_I.p.mg,4235,DosSantos_etal_2020_Table1
Macropus fuliginosus,WholeBrain_Mass.g,62.724,DosSantos_etal_2017_TableS1
Macropus fuliginosus,WholeBrain_N.n,2460000000,DosSantos_etal_2017_TableS1
Macropus fuliginosus,WholeBrain_O.p.N,1.729,DosSantos_etal_2017_TableS1
Marmosops incanus,Body_Mass.g,100,DosSantos_etal_2017_TableS1
Marmosops incanus,Cerebellum_I.n,788104,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Marmosops incanus,Cerebellum_I.p.mg,4988,DosSantos_etal_2020_Table1
Marmosops incanus,Cerebellum_Mass.g,0.158,DosSantos_etal_2017_TableS1
Marmosops incanus,Cerebellum_N.n,82400000,DosSantos_etal_2017_TableS1
Marmosops incanus,Cerebellum_N.p.mg,521513,DosSantos_etal_2017_TableS1
Marmosops incanus,Cerebellum_O.p.N,0.292,DosSantos_etal_2017_TableS1
Marmosops incanus,CerebralCortexNoHippocampus_I.p.mg,7339,DosSantos_etal_2020_Table1
Marmosops incanus,CerebralCortex_I.n,2811936,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Marmosops incanus,CerebralCortex_I.p.mg,6892,DosSantos_etal_2020_Table1
Marmosops incanus,CerebralCortex_Mass.g,0.408,DosSantos_etal_2017_TableS1
Marmosops incanus,CerebralCortex_N.n,20410000,DosSantos_etal_2017_TableS1
Marmosops incanus,CerebralCortex_N.p.mg,50033,DosSantos_etal_2017_TableS1
Marmosops incanus,CerebralCortex_O.p.N,1.84,DosSantos_etal_2017_TableS1
Marmosops incanus,DiencephalonStriatum_Mass.g,0.104,DosSantos_etal_2017_TableS1
Marmosops incanus,DiencephalonStriatum_N.n,3370000,DosSantos_etal_2017_TableS1
Marmosops incanus,DiencephalonStriatum_N.p.mg,32394,DosSantos_etal_2017_TableS1
Marmosops incanus,DiencephalonStriatum_O.p.N,2.695,DosSantos_etal_2017_TableS1
Marmosops incanus,Hippocampus_I.n,258540,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Marmosops incanus,Hippocampus_I.p.mg,4309,DosSantos_etal_2020_Table1
Marmosops incanus,Hippocampus_Mass.g,0.06,DosSantos_etal_2017_TableS1
Marmosops incanus,Hippocampus_N.n,2580000,DosSantos_etal_2017_TableS1
Marmosops incanus,Hippocampus_N.p.mg,43036,DosSantos_etal_2017_TableS1
Marmosops incanus,Hippocampus_O.p.N,1.43,DosSantos_etal_2017_TableS1
Marmosops incanus,MesencephalonDiencephalonStriatum_Mass.g,0.196,DosSantos_etal_2017_TableS1
Marmosops incanus,MesencephalonDiencephalonStriatum_N.n,6440000,DosSantos_etal_2017_TableS1
Marmosops incanus,MesencephalonDiencephalonStriatum_N.p.mg,32846,DosSantos_etal_2017_TableS1
