Species,Variable,Value,Source
Mesocricetus auratus,Cerebellum_N.p.mg,424002,HerculanoHouzel_etal_2015_Table2
Mesocricetus auratus,Cerebellum_O.n,7430000,HerculanoHouzel_etal_2015_Table2
Mesocricetus auratus,Cerebellum_O.p.N,0.121,HerculanoHouzel_etal_2015_Table2
Mesocricetus auratus,Cerebellum_O.p.mg,51332,HerculanoHouzel_etal_2015_Table2
Mesocricetus auratus,Cerebellum_p.C.N,89.1754079254079,HerculanoHouzel_etal_2015_Table2
Mesocricetus auratus,CerebralCortex_C.n,59010000,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,CerebralCortex_Mass.g,0.446,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,CerebralCortex_N.n,17140000,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,CerebralCortex_N.p.mg,39099,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,CerebralCortex_O.n,41870000,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,CerebralCortex_O.p.N,2.507,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,CerebralCortex_O.p.mg,94271,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,CerebralCortex_p.C.N,29.0459244195899,HerculanoHouzel_etal_2015_Table1
Mesocricetus auratus,OlfactoryBulb_C.n,11255100,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,OlfactoryBulb_Mass.g,0.055,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,OlfactoryBulb_N.n,5747930,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,OlfactoryBulb_N.p.mg,105418,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,OlfactoryBulb_O.n,5507170,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,OlfactoryBulb_O.p.N,0.972,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,OlfactoryBulb_O.p.mg,96197,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,OlfactoryBulb_p.C.N,51.069559577436,HerculanoHouzel_etal_2015_Table4
Mesocricetus auratus,RoB_C.n,27200000,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,RoB_Mass.g,0.375,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,RoB_N.n,5870000,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,RoB_N.p.mg,15611,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,RoB_O.n,21330000,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,RoB_O.p.N,3.556,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,RoB_O.p.mg,55804,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,RoB_p.C.N,21.5808823529412,HerculanoHouzel_etal_2015_Table3
Mesocricetus auratus,WholeBrain_C.n,154860000,HerculanoHouzel_etal_2015_Table5
Mesocricetus auratus,WholeBrain_Mass.g,0.965,HerculanoHouzel_etal_2015_Table5
Mesocricetus auratus,WholeBrain_N.n,84220000,HerculanoHouzel_etal_2015_Table5
Mesocricetus auratus,WholeBrain_N.p.mg,87274.6113989637,HerculanoHouzel_etal_2015_Table5
Mesocricetus auratus,WholeBrain_O.n,70640000,HerculanoHouzel_etal_2015_Table5
Mesocricetus auratus,WholeBrain_O.p.N,0.838755639990501,HerculanoHouzel_etal_2015_Table5
Mesocricetus auratus,WholeBrain_O.p.mg,73202.0725388601,HerculanoHouzel_etal_2015_Table5
Mesocricetus auratus,WholeBrain_p.C.N,54.3,HerculanoHouzel_etal_2015_Table5
Metachirus nudicaudatus,Body_Mass.g,407,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Cerebellum_I.p.C,0.0104,DosSantos_etal_2020_unpublished
Metachirus nudicaudatus,Cerebellum_Mass.g,0.342,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Cerebellum_N.n,134130000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Cerebellum_N.p.mg,392196,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Cerebellum_O.p.N,0.24,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,CerebralCortexNoHippocampus_I.p.C,0.0306,DosSantos_etal_2020_unpublished
Metachirus nudicaudatus,CerebralCortex_I.p.C,0.0313,DosSantos_etal_2020_unpublished
Metachirus nudicaudatus,CerebralCortex_Mass.g,0.992,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,CerebralCortex_N.n,20190000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,CerebralCortex_N.p.mg,20354,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,CerebralCortex_O.p.N,3.199,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,DiencephalonStriatum_Mass.g,0.234,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,DiencephalonStriatum_N.n,3890000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,DiencephalonStriatum_N.p.mg,16618,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,DiencephalonStriatum_O.p.N,5.707,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Hippocampus_I.p.C,0.0353,DosSantos_etal_2020_unpublished
Metachirus nudicaudatus,Hippocampus_Mass.g,0.144,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Hippocampus_N.n,4190000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Hippocampus_N.p.mg,29109,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Hippocampus_O.p.N,1.899,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,MesencephalonDiencephalonStriatum_Mass.g,0.392,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,MesencephalonDiencephalonStriatum_N.n,7510000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,MesencephalonDiencephalonStriatum_N.p.mg,19161,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,MesencephalonDiencephalonStriatum_O.p.N,4.489,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Mesencephalon_Mass.g,0.158,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Mesencephalon_N.n,3620000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Mesencephalon_N.p.mg,22926,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,Mesencephalon_O.p.N,3.182,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,OlfactoryBulb_Mass.g,0.206,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,OlfactoryBulb_N.n,31380000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,OlfactoryBulb_N.p.mg,152341,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,OlfactoryBulb_O.p.N,0.647,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,PonsMedulla_Mass.g,0.282,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,PonsMedulla_N.n,3760000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,PonsMedulla_N.p.mg,13338,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,PonsMedulla_O.p.N,5.653,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,RoB_I.p.C,0.0554,DosSantos_etal_2020_unpublished
Metachirus nudicaudatus,RoB_Mass.g,0.674,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,RoB_N.n,11270000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,RoB_N.p.mg,16725,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,RoB_O.p.N,4.878,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,WholeBrain_I.p.C,0.0254,DosSantos_etal_2020_unpublished
Metachirus nudicaudatus,WholeBrain_Mass.g,2.008,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,WholeBrain_N.n,165590000,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,WholeBrain_N.p.mg,82465.1394422311,DosSantos_etal_2017_TableS1
Metachirus nudicaudatus,WholeBrain_O.p.N,0.916,DosSantos_etal_2017_TableS1
Microcebus murinus,Body_Mass.g,60,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,Cerebellum_C.n,238820000,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,Cerebellum_Mass.g,0.391,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,Cerebellum_N.n,221386140,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,Cerebellum_N.p.mg,566205,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,Cerebellum_O.n,17433860,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,Cerebellum_O.p.N,0.079,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,Cerebellum_O.p.mg,44588,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,Cerebellum_p.C.N,92.7,HerculanoHouzel_etal_2015_Table2
Microcebus murinus,CerebralCortex_C.n,92960000,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,CerebralCortex_Mass.g,0.908,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,CerebralCortex_N.n,22310400,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,CerebralCortex_N.p.mg,24571,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,CerebralCortex_O.n,70649600,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,CerebralCortex_O.p.N,3.167,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,CerebralCortex_O.p.mg,77808,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,CerebralCortex_p.C.N,24,HerculanoHouzel_etal_2015_Table1
Microcebus murinus,OlfactoryBulb_C.n,17360000,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,OlfactoryBulb_Mass.g,0.03,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,OlfactoryBulb_N.n,7636912,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,OlfactoryBulb_N.p.mg,270894,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,OlfactoryBulb_O.n,9723088,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,OlfactoryBulb_O.p.N,1.273,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,OlfactoryBulb_O.p.mg,341900,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,OlfactoryBulb_p.C.N,43.9914285714286,HerculanoHouzel_etal_2015_Table4
Microcebus murinus,RoB_C.n,61880000,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,RoB_Mass.g,0.5,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,RoB_N.n,11014640,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,RoB_N.p.mg,22029,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,RoB_O.n,50865360,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,RoB_O.p.N,4.618,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,RoB_O.p.mg,101731,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,RoB_p.C.N,17.8,HerculanoHouzel_etal_2015_Table3
Microcebus murinus,SpinalCord_C.n,22950000,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_Mass.g,0.235,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_N.n,1680000,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_N.p.mg,7150,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_O.n,21270000,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_O.p.N,12.6607142857143,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_O.p.mg,90398,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_p.C.Body.mass,0.39,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_p.C.CNS.mass,11.55,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_p.C.CNS.neurons,0.66,Burish_etal_2010_Table1
Microcebus murinus,SpinalCord_p.C.N,7.33,Burish_etal_2010_Table1
Microcebus murinus,WholeBrain_C.n,393660000,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,WholeBrain_Mass.g,1.799,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,WholeBrain_N.n,254711180,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,WholeBrain_N.p.mg,141584.869371873,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,WholeBrain_O.n,138948820,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,WholeBrain_O.p.N,0.545515198822447,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,WholeBrain_O.p.mg,77236.6981656476,HerculanoHouzel_etal_2015_Table5
Microcebus murinus,WholeBrain_p.C.N,64.7,HerculanoHouzel_etal_2015_Table5
Miniopterus schreibersii,Body_Mass.g,11.6,HerculanoHouzel_etal_2020_TABLE1
Miniopterus schreibersii,Cerebellum_Mass.g,0.0485319852158389,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,Cerebellum_N.n,44447776,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,Cerebellum_N.p.mg,915845,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,CerebralCortex_Mass.g,0.0858064733364199,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,CerebralCortex_N.n,6116028,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,CerebralCortex_N.p.mg,71277,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,RoB_Mass.g,0.0860579352746436,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,RoB_N.n,5094974,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,RoB_N.p.mg,59204,HerculanoHouzel_etal_2020_TABLE2
Miniopterus schreibersii,WholeBrain_Mass.g,0.219,HerculanoHouzel_etal_2020_TABLE1
Miniopterus schreibersii,WholeBrain_N.n,55658777,HerculanoHouzel_etal_2020_TABLE1
Miniopterus schreibersii,WholeBrain_N.p.mg,254149.666666667,HerculanoHouzel_etal_2020_TABLE1
Mops pumilus,Body_Mass.g,5.4,HerculanoHouzel_etal_2020_TABLE1
Mops pumilus,Cerebellum_Mass.g,0.0363065668838663,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,Cerebellum_N.n,25324375,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,Cerebellum_N.p.mg,697515,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,CerebralCortex_Mass.g,0.0841103528603641,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,CerebralCortex_N.n,5632618,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,CerebralCortex_N.p.mg,66967,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,RoB_Mass.g,0.0847179242886179,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,RoB_N.n,4001397,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,RoB_N.p.mg,47232,HerculanoHouzel_etal_2020_TABLE2
Mops pumilus,WholeBrain_Mass.g,0.208,HerculanoHouzel_etal_2020_TABLE1
Mops pumilus,WholeBrain_N.n,34958391,HerculanoHouzel_etal_2020_TABLE1
Mops pumilus,WholeBrain_N.p.mg,168069.1875,HerculanoHouzel_etal_2020_TABLE1
Mungos mungo,Body_Mass.g,1500,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_C.n,470000000,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_I.n,8695000,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_I.p.C,0.0185,DosSantos_etal_2020_unpublished
Mungos mungo,Cerebellum_I.p.mg,5616.92506459948,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1_JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_Mass.g,1.548,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_N.n,315740000,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_N.p.mg,203966,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_O.n,154260000,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_O.p.N,0.489,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_O.p.mg,99651.1627906977,JardimMesseder_etal_2017_Table1
Mungos mungo,Cerebellum_p.C.N,67.1787234042553,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_C.n,462330000,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_Mass.g,9.29,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_N.n,115770000,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_N.p.mg,12462,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_O.n,346560000,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_O.p.N,2.994,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_O.p.mg,37304.6286329386,JardimMesseder_etal_2017_Table1
Mungos mungo,CerebralCortex_p.C.N,25.0405554474077,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_C.n,25620000,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_I.n,863394,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_I.p.C,0.0337,DosSantos_etal_2020_unpublished
Mungos mungo,Hippocampus_I.p.mg,2017.27570093458,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1_JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_Mass.g,0.428,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_N.n,2660000,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_N.p.mg,6225,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_O.n,22960000,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_O.p.N,8.618,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_O.p.mg,53644.8598130841,JardimMesseder_etal_2017_Table1
Mungos mungo,Hippocampus_p.C.N,10.3825136612022,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_C.n,174050000,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_I.n,6613900,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_I.p.C,0.038,DosSantos_etal_2020_unpublished
Mungos mungo,RoB_I.p.mg,1914.85234510712,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1_JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_Mass.g,3.454,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_N.n,22510000,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_N.p.mg,6518,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_O.n,151540000,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_O.p.N,6.731,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_O.p.mg,43873.7695425593,JardimMesseder_etal_2017_Table1
Mungos mungo,RoB_p.C.N,12.9330652111462,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_C.n,1106390000,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_Mass.g,14.292,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_N.n,454020000,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_N.p.mg,31767.422334173,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_O.n,652370000,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_O.p.N,1.437,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_O.p.mg,45645.81584103,JardimMesseder_etal_2017_Table1
Mungos mungo,WholeBrain_p.C.N,41.0361626551216,JardimMesseder_etal_2017_Table1
Mus musculus,Body_Mass.g,40.4,HerculanoHouzel_etal_2015_Table5
Mus musculus,Cerebellum_C.n,49167499,HerculanoHouzel_etal_2015_Table2
Mus musculus,Cerebellum_Mass.g,0.056,HerculanoHouzel_etal_2015_Table2
Mus musculus,Cerebellum_N.n,42219708,HerculanoHouzel_etal_2015_Table2
Mus musculus,Cerebellum_N.p.mg,746691,HerculanoHouzel_etal_2015_Table2
Mus musculus,Cerebellum_O.n,6947791,HerculanoHouzel_etal_2015_Table2
Mus musculus,Cerebellum_O.p.N,0.165,HerculanoHouzel_etal_2015_Table2
Mus musculus,Cerebellum_O.p.mg,123493,HerculanoHouzel_etal_2015_Table2
Mus musculus,Cerebellum_p.C.N,85.8691388797303,HerculanoHouzel_etal_2015_Table2
Mus musculus,CerebralCortex_C.n,25750000,HerculanoHouzel_etal_2015_Table1
Mus musculus,CerebralCortex_Mass.g,0.173,HerculanoHouzel_etal_2015_Table1
Mus musculus,CerebralCortex_N.n,13688162,HerculanoHouzel_etal_2015_Table1
Mus musculus,CerebralCortex_N.p.mg,78672,HerculanoHouzel_etal_2015_Table1
Mus musculus,CerebralCortex_O.n,12061838,HerculanoHouzel_etal_2015_Table1
Mus musculus,CerebralCortex_O.p.N,0.87,HerculanoHouzel_etal_2015_Table1
Mus musculus,CerebralCortex_O.p.mg,68643,HerculanoHouzel_etal_2015_Table1
Mus musculus,CerebralCortex_p.C.N,53.1579106796117,HerculanoHouzel_etal_2015_Table1
Mus musculus,OlfactoryBulb_C.n,9350000,HerculanoHouzel_etal_2015_Table4
Mus musculus,OlfactoryBulb_Mass.g,0.014,HerculanoHouzel_etal_2015_Table4
Mus musculus,OlfactoryBulb_N.n,3893300,HerculanoHouzel_etal_2015_Table4
Mus musculus,OlfactoryBulb_N.p.mg,257475,HerculanoHouzel_etal_2015_Table4
Mus musculus,OlfactoryBulb_O.n,5456700,HerculanoHouzel_etal_2015_Table4
Mus musculus,OlfactoryBulb_O.p.N,1.454,HerculanoHouzel_etal_2015_Table4
Mus musculus,OlfactoryBulb_O.p.mg,371204,HerculanoHouzel_etal_2015_Table4
Mus musculus,OlfactoryBulb_p.C.N,41.6395721925134,HerculanoHouzel_etal_2015_Table4
Mus musculus,RoB_C.n,26810000,HerculanoHouzel_etal_2015_Table3
Mus musculus,RoB_Mass.g,0.172,HerculanoHouzel_etal_2015_Table3
Mus musculus,RoB_N.n,11960000,HerculanoHouzel_etal_2015_Table3
Mus musculus,RoB_N.p.mg,64301,HerculanoHouzel_etal_2015_Table3
Mus musculus,RoB_O.n,14850000,HerculanoHouzel_etal_2015_Table3
Mus musculus,RoB_O.p.N,1.242,HerculanoHouzel_etal_2015_Table3
Mus musculus,RoB_O.p.mg,79839,HerculanoHouzel_etal_2015_Table3
Mus musculus,RoB_p.C.N,44.6102200671391,HerculanoHouzel_etal_2015_Table3
Mus musculus,WholeBrain_C.n,101732500,HerculanoHouzel_etal_2015_Table5
Mus musculus,WholeBrain_Mass.g,0.402,HerculanoHouzel_etal_2015_Table5
Mus musculus,WholeBrain_N.n,67873741,HerculanoHouzel_etal_2015_Table5
Mus musculus,WholeBrain_N.p.mg,168840.151741294,HerculanoHouzel_etal_2015_Table5
Mus musculus,WholeBrain_O.n,33858759,HerculanoHouzel_etal_2015_Table5
Mus musculus,WholeBrain_O.p.N,0.498849164657065,HerculanoHouzel_etal_2015_Table5
Mus musculus,WholeBrain_O.p.mg,84225.7686567164,HerculanoHouzel_etal_2015_Table5
Mus musculus,WholeBrain_p.C.N,65.3,HerculanoHouzel_etal_2015_Table5
Mustela putorius furo,Body_Mass.g,800,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_C.n,430860000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_I.n,8832630,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_I.p.C,0.0205,DosSantos_etal_2020_unpublished
Mustela putorius furo,Cerebellum_I.p.mg,9600.6847826087,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1_JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_Mass.g,0.92,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_N.n,351260000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_N.p.mg,381810,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_O.n,79600000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_O.p.N,0.227,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_O.p.mg,86521.7391304348,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Cerebellum_p.C.N,81.525321450123,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortexNoHippocampus_I.p.C,0.0648,DosSantos_etal_2020_unpublished
Mustela putorius furo,CerebralCortex_C.n,303010000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_I.n,20392573,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_I.p.C,0.0673,DosSantos_etal_2020_unpublished
Mustela putorius furo,CerebralCortex_I.p.mg,6529.80243355748,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1_JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_Mass.g,3.123,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_N.n,38950000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_N.p.mg,12473,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_O.n,264060000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_O.p.N,6.779,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_O.p.mg,84553.3141210375,JardimMesseder_etal_2017_Table1
Mustela putorius furo,CerebralCortex_p.C.N,12.8543612422032,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_C.n,32500000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_I.n,2856750,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_I.p.C,0.0879,DosSantos_etal_2020_unpublished
Mustela putorius furo,Hippocampus_I.p.mg,8683.13069908815,DosSantos_etal_2020_unpublished_JardimMesseder_etal_2017_Table1_JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_Mass.g,0.329,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_N.n,3190000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_N.p.mg,9702,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_O.n,29310000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_O.p.N,9.182,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_O.p.mg,89088.1458966565,JardimMesseder_etal_2017_Table1
Mustela putorius furo,Hippocampus_p.C.N,9.81538461538461,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_C.n,57520000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_Mass.g,0.25,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_N.n,14040000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_N.p.mg,56150,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_O.n,43480000,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_O.p.N,3.097,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_O.p.mg,173920,JardimMesseder_etal_2017_Table1
Mustela putorius furo,OlfactoryBulb_p.C.N,24.4089012517385,JardimMesseder_etal_2017_Table1
Mustela putorius furo,RoB_C.n,143540000,JardimMesseder_etal_2017_Table1
