key,Species,col,snap,csv_col,csv,match
cercocebusalbigena,Cercocebus albigena,Corpus_geniculatum_laterale,182,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Complexus_vestibularis,87.1,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Nucleus_vestibularis_superior,16.2,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Nucleus_vestibularis_lateralis,10,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Nucleus_vestibularis_medialis,35.6,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Nucleus_vestibularis_descendens,25.2,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Nucleus_septalis_triangularis,1.6900000000000002,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Corpus_subfornicale,0.658,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Nucleus_habenularis_medialis,6,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Corpus_pineal,11.9,NA,NA,FALSE
cercocebusalbigena,Cercocebus albigena,Corpus_subcommissurale,0.233,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Body_weight,1200,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Brain_weight,40000,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Ventricles,262,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Meninges_hypophysis_nerves_etc.,572,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Total_brain_net_volume,37776,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Medulla_oblongata,1035,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Cerebellum,3374,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Mesencephalon,826,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Diencephalon,2375,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Telencephalon,30166,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Bulbus_olfactorius,27.8,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Bulbus_olfactorius_accessorius,0,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Lobus_piriformis,706,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Septum,133,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Striatum,1908,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Schizo_cortex,259,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Hippocampus,705,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Neocortex,26427,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Area_striata,3046,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Corpus_geniculatum_laterale,116,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Nucleus_septalis_triangularis,0.8660000000000001,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Corpus_subfornicale,0.192,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Nucleus_habenularis_medialis,2.07,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Corpus_pineal,2.03,NA,NA,FALSE
cercopithecustalapoin,Cercopithecus talapoin,Corpus_subcommissurale,0.22,NA,NA,FALSE
colobusbadius,Colobus badius,Body_weight,7000,NA,NA,FALSE
colobusbadius,Colobus badius,Brain_weight,78000,NA,NA,FALSE
colobusbadius,Colobus badius,Ventricles,455,NA,NA,FALSE
colobusbadius,Colobus badius,Meninges_hypophysis_nerves_etc.,1016,NA,NA,FALSE
colobusbadius,Colobus badius,Total_brain_net_volume,73818,NA,NA,FALSE
colobusbadius,Colobus badius,Medulla_oblongata,2007,NA,NA,FALSE
colobusbadius,Colobus badius,Cerebellum,8648,NA,NA,FALSE
colobusbadius,Colobus badius,Mesencephalon,1333,NA,NA,FALSE
colobusbadius,Colobus badius,Diencephalon,3945,NA,NA,FALSE
colobusbadius,Colobus badius,Telencephalon,57885,NA,NA,FALSE
colobusbadius,Colobus badius,Bulbus_olfactorius,51.3,NA,NA,FALSE
colobusbadius,Colobus badius,Bulbus_olfactorius_accessorius,0,NA,NA,FALSE
colobusbadius,Colobus badius,Lobus_piriformis,937,NA,NA,FALSE
colobusbadius,Colobus badius,Septum,288,NA,NA,FALSE
colobusbadius,Colobus badius,Striatum,3217,NA,NA,FALSE
colobusbadius,Colobus badius,Schizo_cortex,814,NA,NA,FALSE
colobusbadius,Colobus badius,Hippocampus,1671,NA,NA,FALSE
colobusbadius,Colobus badius,Neocortex,50906,NA,NA,FALSE
colobusbadius,Colobus badius,Epithalamus,22.3,NA,NA,FALSE
colobusbadius,Colobus badius,Thalamus,2164,NA,NA,FALSE
colobusbadius,Colobus badius,Hypothalamus,484,NA,NA,FALSE
colobusbadius,Colobus badius,Subthalamus,553,NA,NA,FALSE
colobusbadius,Colobus badius,Pallidum,521,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_subthalamicus,31.9,NA,NA,FALSE
colobusbadius,Colobus badius,Capsula_interna,460,NA,NA,FALSE
colobusbadius,Colobus badius,Tractus_opticus,201,NA,NA,FALSE
colobusbadius,Colobus badius,Area_striata,3984,NA,NA,FALSE
colobusbadius,Colobus badius,Corpus_geniculatum_laterale,128,NA,NA,FALSE
colobusbadius,Colobus badius,Palaeocortex,458,NA,NA,FALSE
colobusbadius,Colobus badius,Amygdala,479,NA,NA,FALSE
colobusbadius,Colobus badius,Complexus_centromedialis,114,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_tractus_olfactorius,0,NA,NA,FALSE
colobusbadius,Colobus badius,Complexus_corticobasolateralis,365,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_amygdalae_basalis_pars_magnocellularis,45.5,NA,NA,FALSE
colobusbadius,Colobus badius,Complexus_vestibularis,57.3,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_vestibularis_superior,8.68,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_vestibularis_lateralis,10,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_vestibularis_medialis,24.1,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_vestibularis_descendens,14.5,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_septalis_triangularis,2.2600000000000002,NA,NA,FALSE
colobusbadius,Colobus badius,Corpus_subfornicale,0.454,NA,NA,FALSE
colobusbadius,Colobus badius,Nucleus_habenularis_medialis,4.54,NA,NA,FALSE
colobusbadius,Colobus badius,Corpus_pineal,7.31,NA,NA,FALSE
colobusbadius,Colobus badius,Corpus_subcommissurale,0.265,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Body_weight,105000,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Brain_weight,500000,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Ventricles,3608,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Meninges_hypophysis_nerves_etc.,8659,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Total_brain_net_volume,470359,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Medulla_oblongata,7509,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Cerebellum,69249,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Mesencephalon,4352,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Diencephalon,19370,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Telencephalon,369878,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Bulbus_olfactorius,316,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Bulbus_olfactorius_accessorius,0,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Lobus_piriformis,4871,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Septum,1173,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Striatum,14567,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Schizo_cortex,2729,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Hippocampus,4781,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Neocortex,341444,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Epithalamus,106,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Thalamus,10547,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Hypothalamus,2215,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Subthalamus,2782,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Pallidum,2604,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Nucleus_subthalamicus,178,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Capsula_interna,2471,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Tractus_opticus,671,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Area_striata,15185,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Corpus_geniculatum_laterale,384,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Complexus_vestibularis,136,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Nucleus_vestibularis_superior,34.7,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Nucleus_vestibularis_lateralis,19.5,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Nucleus_vestibularis_medialis,58.4,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Nucleus_vestibularis_descendens,23.6,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Nucleus_septalis_triangularis,5.79,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Corpus_subfornicale,1.3,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Nucleus_habenularis_medialis,23.9,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Corpus_pineal,7.96,NA,NA,FALSE
gorillagorilla,Gorilla gorilla,Corpus_subcommissurale,1.41,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Body_weight,65000,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Brain_weight,1330000,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Ventricles,18732,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Meninges_hypophysis_nerves_etc.,13205,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Total_brain_net_volume,1251847,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Medulla_oblongata,9622,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Cerebellum,137421,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Mesencephalon,8087,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Diencephalon,33319,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Telencephalon,1063399,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Bulbus_olfactorius,114,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Bulbus_olfactorius_accessorius,0,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Lobus_piriformis,9032,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Septum,2610,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Striatum,28689,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Schizo_cortex,6142,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Hippocampus,10287,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Neocortex,1006525,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Epithalamus,133,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Thalamus,18222,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Hypothalamus,3555,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Subthalamus,5180,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Pallidum,4711,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_subthalamicus,469,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Capsula_interna,7008,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Tractus_opticus,823,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Area_striata,22866,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Corpus_geniculatum_laterale,416,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Palaeocortex,6016,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Amygdala,3015,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Complexus_centromedialis,592,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_tractus_olfactorius,0,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Complexus_corticobasolateralis,2424,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_amygdalae_basalis_pars_magnocellularis,246,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Complexus_vestibularis,177,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_vestibularis_superior,35.8,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_vestibularis_lateralis,22.4,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_vestibularis_medialis,72.8,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_vestibularis_descendens,45.9,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_septalis_triangularis,0.524,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Corpus_subfornicale,0.508,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Nucleus_habenularis_medialis,17,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Corpus_pineal,142,NA,NA,FALSE
homosapienssapiens,Homo sapiens sapiens,Corpus_subcommissurale,0.020300000000000002,NA,NA,FALSE
alouattaseniculus,NA,Body_weight,NA,Body_weight,6400,FALSE
alouattaseniculus,NA,Brain_weight,NA,Brain_weight,52000,FALSE
alouattaseniculus,NA,Ventricles,NA,Ventricles,616,FALSE
alouattaseniculus,NA,Meninges_hypophysis_nerves_etc.,NA,Meninges_hypophysis_nerves_etc.,568,FALSE
alouattaseniculus,NA,Total_brain_net_volume,NA,Total_brain_net_volume,49009,FALSE
alouattaseniculus,NA,Medulla_oblongata,NA,Medulla_oblongata,1593,FALSE
alouattaseniculus,NA,Cerebellum,NA,Cerebellum,5699,FALSE
alouattaseniculus,NA,Mesencephalon,NA,Mesencephalon,986,FALSE
alouattaseniculus,NA,Diencephalon,NA,Diencephalon,3344,FALSE
alouattaseniculus,NA,Telencephalon,NA,Telencephalon,37388,FALSE
alouattaseniculus,NA,Bulbus_olfactorius,NA,Bulbus_olfactorius,41.4,FALSE
alouattaseniculus,NA,Bulbus_olfactorius_accessorius,NA,Bulbus_olfactorius_accessorius,0.595,FALSE
alouattaseniculus,NA,Lobus_piriformis,NA,Lobus_piriformis,827,FALSE
alouattaseniculus,NA,Septum,NA,Septum,200,FALSE
alouattaseniculus,NA,Striatum,NA,Striatum,2829,FALSE
alouattaseniculus,NA,Schizo_cortex,NA,Schizo_cortex,510,FALSE
alouattaseniculus,NA,Hippocampus,NA,Hippocampus,1320,FALSE
alouattaseniculus,NA,Neocortex,NA,Neocortex,31660,FALSE
alouattaseniculus,NA,Area_striata,NA,Area_striata,2374,FALSE
alouattaseniculus,NA,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,85.7,FALSE
alouattaseniculus,NA,Palaeocortex,NA,Palaeocortex,488,FALSE
alouattaseniculus,NA,Amygdala,NA,Amygdala,413,FALSE
alouattaseniculus,NA,Complexus_centromedialis,NA,Complexus_centromedialis,94.9,FALSE
alouattaseniculus,NA,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,0,FALSE
alouattaseniculus,NA,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,318,FALSE
alouattaseniculus,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,30.7,FALSE
alouattaseniculus,NA,Nucleus_septalis_triangularis,NA,Nucleus_septalis_triangularis,1.72,FALSE
alouattaseniculus,NA,Corpus_subfornicale,NA,Corpus_subfornicale,0.372,FALSE
alouattaseniculus,NA,Nucleus_habenularis_medialis,NA,Nucleus_habenularis_medialis,3.3,FALSE
alouattaseniculus,NA,Corpus_pineal,NA,Corpus_pineal,0.254,FALSE
alouattaseniculus,NA,Corpus_subcommissurale,NA,Corpus_subcommissurale,0.402,FALSE
atelerixalgirus,NA,Body_weight,NA,Body_weight,790,FALSE
atelerixalgirus,NA,Brain_weight,NA,Brain_weight,3200,FALSE
atelerixalgirus,NA,Ventricles,NA,Ventricles,121,FALSE
atelerixalgirus,NA,Meninges_hypophysis_nerves_etc.,NA,Meninges_hypophysis_nerves_etc.,109,FALSE
atelerixalgirus,NA,Total_brain_net_volume,NA,Total_brain_net_volume,2859,FALSE
atelerixalgirus,NA,Medulla_oblongata,NA,Medulla_oblongata,336,FALSE
atelerixalgirus,NA,Cerebellum,NA,Cerebellum,358,FALSE
atelerixalgirus,NA,Mesencephalon,NA,Mesencephalon,153,FALSE
atelerixalgirus,NA,Diencephalon,NA,Diencephalon,246,FALSE
atelerixalgirus,NA,Telencephalon,NA,Telencephalon,1766,FALSE
atelerixalgirus,NA,Bulbus_olfactorius,NA,Bulbus_olfactorius,285,FALSE
atelerixalgirus,NA,Bulbus_olfactorius_accessorius,NA,Bulbus_olfactorius_accessorius,1.93,FALSE
atelerixalgirus,NA,Lobus_piriformis,NA,Lobus_piriformis,459,FALSE
atelerixalgirus,NA,Septum,NA,Septum,42.9,FALSE
atelerixalgirus,NA,Striatum,NA,Striatum,140,FALSE
atelerixalgirus,NA,Schizo_cortex,NA,Schizo_cortex,109,FALSE
atelerixalgirus,NA,Hippocampus,NA,Hippocampus,227,FALSE
atelerixalgirus,NA,Neocortex,NA,Neocortex,500,FALSE
atelerixalgirus,NA,Nucleus_septalis_triangularis,NA,Nucleus_septalis_triangularis,1.1800000000000002,FALSE
atelerixalgirus,NA,Corpus_subfornicale,NA,Corpus_subfornicale,0.0621,FALSE
atelerixalgirus,NA,Nucleus_habenularis_medialis,NA,Nucleus_habenularis_medialis,0.93,FALSE
atelerixalgirus,NA,Corpus_pineal,NA,Corpus_pineal,0.29700000000000004,FALSE
atelerixalgirus,NA,Corpus_subcommissurale,NA,Corpus_subcommissurale,0.022199999999999998,FALSE
avahilaniger,NA,Body_weight,NA,Body_weight,1285,FALSE
avahilaniger,NA,Brain_weight,NA,Brain_weight,10490,FALSE
avahilaniger,NA,Ventricles,NA,Ventricles,172,FALSE
avahilaniger,NA,Meninges_hypophysis_nerves_etc.,NA,Meninges_hypophysis_nerves_etc.,156,FALSE
avahilaniger,NA,Total_brain_net_volume,NA,Total_brain_net_volume,9798,FALSE
avahilaniger,NA,Medulla_oblongata,NA,Medulla_oblongata,553,FALSE
avahilaniger,NA,Cerebellum,NA,Cerebellum,1489,FALSE
avahilaniger,NA,Mesencephalon,NA,Mesencephalon,343,FALSE
avahilaniger,NA,Diencephalon,NA,Diencephalon,862,FALSE
avahilaniger,NA,Telencephalon,NA,Telencephalon,6550,FALSE
avahilaniger,NA,Bulbus_olfactorius,NA,Bulbus_olfactorius,89.2,FALSE
avahilaniger,NA,Bulbus_olfactorius_accessorius,NA,Bulbus_olfactorius_accessorius,3.01,FALSE
avahilaniger,NA,Lobus_piriformis,NA,Lobus_piriformis,284,FALSE
avahilaniger,NA,Septum,NA,Septum,69.7,FALSE
avahilaniger,NA,Striatum,NA,Striatum,524,FALSE
avahilaniger,NA,Schizo_cortex,NA,Schizo_cortex,241,FALSE
avahilaniger,NA,Hippocampus,NA,Hippocampus,526,FALSE
avahilaniger,NA,Neocortex,NA,Neocortex,4813,FALSE
avahilaniger,NA,Area_striata,NA,Area_striata,537,FALSE
avahilaniger,NA,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,27.4,FALSE
avahilaniger,NA,Nucleus_septalis_triangularis,NA,Nucleus_septalis_triangularis,1.29,FALSE
avahilaniger,NA,Corpus_subfornicale,NA,Corpus_subfornicale,0.116,FALSE
avahilaniger,NA,Nucleus_habenularis_medialis,NA,Nucleus_habenularis_medialis,2.21,FALSE
avahilaniger,NA,Corpus_pineal,NA,Corpus_pineal,0.7,FALSE
avahilaniger,NA,Corpus_subcommissurale,NA,Corpus_subcommissurale,0.14,FALSE
avahioccidentalis,NA,Body_weight,NA,Body_weight,860,FALSE
avahioccidentalis,NA,Brain_weight,NA,Brain_weight,9670,FALSE
avahioccidentalis,NA,Ventricles,NA,Ventricles,73.7,FALSE
avahioccidentalis,NA,Meninges_hypophysis_nerves_etc.,NA,Meninges_hypophysis_nerves_etc.,137,FALSE
avahioccidentalis,NA,Total_brain_net_volume,NA,Total_brain_net_volume,9124,FALSE
avahioccidentalis,NA,Medulla_oblongata,NA,Medulla_oblongata,508,FALSE
avahioccidentalis,NA,Cerebellum,NA,Cerebellum,1383,FALSE
avahioccidentalis,NA,Mesencephalon,NA,Mesencephalon,345,FALSE
avahioccidentalis,NA,Diencephalon,NA,Diencephalon,861,FALSE
avahioccidentalis,NA,Telencephalon,NA,Telencephalon,6026,FALSE
avahioccidentalis,NA,Bulbus_olfactorius,NA,Bulbus_olfactorius,70.1,FALSE
avahioccidentalis,NA,Bulbus_olfactorius_accessorius,NA,Bulbus_olfactorius_accessorius,2.55,FALSE
avahioccidentalis,NA,Lobus_piriformis,NA,Lobus_piriformis,265,FALSE
avahioccidentalis,NA,Septum,NA,Septum,69.3,FALSE
avahioccidentalis,NA,Striatum,NA,Striatum,478,FALSE
avahioccidentalis,NA,Schizo_cortex,NA,Schizo_cortex,222,FALSE
avahioccidentalis,NA,Hippocampus,NA,Hippocampus,476,FALSE
avahioccidentalis,NA,Neocortex,NA,Neocortex,4443,FALSE
avahioccidentalis,NA,Epithalamus,NA,Epithalamus,6.52,FALSE
avahioccidentalis,NA,Thalamus,NA,Thalamus,489,FALSE
avahioccidentalis,NA,Hypothalamus,NA,Hypothalamus,137,FALSE
avahioccidentalis,NA,Subthalamus,NA,Subthalamus,80.5,FALSE
avahioccidentalis,NA,Pallidum,NA,Pallidum,74.5,FALSE
avahioccidentalis,NA,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,5.94,FALSE
avahioccidentalis,NA,Capsula_interna,NA,Capsula_interna,105,FALSE
avahioccidentalis,NA,Tractus_opticus,NA,Tractus_opticus,38.3,FALSE
avahioccidentalis,NA,Area_striata,NA,Area_striata,485,FALSE
avahioccidentalis,NA,Corpus_geniculatum_laterale,NA,Corpus_geniculatum_laterale,27.2,FALSE
avahioccidentalis,NA,Complexus_vestibularis,NA,Complexus_vestibularis,18.1,FALSE
avahioccidentalis,NA,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,3.1,FALSE
avahioccidentalis,NA,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,3.32,FALSE
avahioccidentalis,NA,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,6.859999999999999,FALSE
avahioccidentalis,NA,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,4.81,FALSE
avahioccidentalis,NA,Nucleus_septalis_triangularis,NA,Nucleus_septalis_triangularis,0.988,FALSE
avahioccidentalis,NA,Corpus_subfornicale,NA,Corpus_subfornicale,0.188,FALSE
avahioccidentalis,NA,Nucleus_habenularis_medialis,NA,Nucleus_habenularis_medialis,2.04,FALSE
avahioccidentalis,NA,Corpus_pineal,NA,Corpus_pineal,0.652,FALSE
avahioccidentalis,NA,Corpus_subcommissurale,NA,Corpus_subcommissurale,0.0942,FALSE
callithrixpygmaea,NA,Body_weight,NA,Body_weight,140,FALSE
callithrixpygmaea,NA,Brain_weight,NA,Brain_weight,4500,FALSE
callithrixpygmaea,NA,Ventricles,NA,Ventricles,24.5,FALSE
callithrixpygmaea,NA,Meninges_hypophysis_nerves_etc.,NA,Meninges_hypophysis_nerves_etc.,16.9,FALSE
callithrixpygmaea,NA,Total_brain_net_volume,NA,Total_brain_net_volume,4302,FALSE
callithrixpygmaea,NA,Medulla_oblongata,NA,Medulla_oblongata,201,FALSE
callithrixpygmaea,NA,Cerebellum,NA,Cerebellum,468,FALSE
callithrixpygmaea,NA,Mesencephalon,NA,Mesencephalon,192,FALSE
callithrixpygmaea,NA,Diencephalon,NA,Diencephalon,342,FALSE
callithrixpygmaea,NA,Telencephalon,NA,Telencephalon,3099,FALSE
callithrixpygmaea,NA,Bulbus_olfactorius,NA,Bulbus_olfactorius,12.3,FALSE
callithrixpygmaea,NA,Bulbus_olfactorius_accessorius,NA,Bulbus_olfactorius_accessorius,0.386,FALSE
callithrixpygmaea,NA,Lobus_piriformis,NA,Lobus_piriformis,133,FALSE
callithrixpygmaea,NA,Septum,NA,Septum,29.2,FALSE
callithrixpygmaea,NA,Striatum,NA,Striatum,174,FALSE
callithrixpygmaea,NA,Schizo_cortex,NA,Schizo_cortex,81.8,FALSE
callithrixpygmaea,NA,Hippocampus,NA,Hippocampus,133,FALSE
callithrixpygmaea,NA,Neocortex,NA,Neocortex,2535,FALSE
callithrixpygmaea,NA,Epithalamus,NA,Epithalamus,3.68,FALSE
callithrixpygmaea,NA,Thalamus,NA,Thalamus,190,FALSE
callithrixpygmaea,NA,Hypothalamus,NA,Hypothalamus,69.2,FALSE
callithrixpygmaea,NA,Subthalamus,NA,Subthalamus,27.7,FALSE
callithrixpygmaea,NA,Pallidum,NA,Pallidum,25.8,FALSE
callithrixpygmaea,NA,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,1.95,FALSE
callithrixpygmaea,NA,Capsula_interna,NA,Capsula_interna,21.8,FALSE
callithrixpygmaea,NA,Tractus_opticus,NA,Tractus_opticus,23.8,FALSE
callithrixpygmaea,NA,Complexus_vestibularis,NA,Complexus_vestibularis,11.1,FALSE
callithrixpygmaea,NA,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,2.1,FALSE
callithrixpygmaea,NA,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,2.94,FALSE
callithrixpygmaea,NA,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,4.109999999999999,FALSE
callithrixpygmaea,NA,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,1.96,FALSE
cebusalbifrons,NA,Body_weight,NA,Body_weight,3100,FALSE
cebusalbifrons,NA,Brain_weight,NA,Brain_weight,71000,FALSE
cebusalbifrons,NA,Ventricles,NA,Ventricles,729,FALSE
cebusalbifrons,NA,Meninges_hypophysis_nerves_etc.,NA,Meninges_hypophysis_nerves_etc.,864,FALSE
cebusalbifrons,NA,Total_brain_net_volume,NA,Total_brain_net_volume,66939,FALSE
cebusalbifrons,NA,Medulla_oblongata,NA,Medulla_oblongata,1738,FALSE
cebusalbifrons,NA,Cerebellum,NA,Cerebellum,7871,FALSE
cebusalbifrons,NA,Mesencephalon,NA,Mesencephalon,1221,FALSE
cebusalbifrons,NA,Diencephalon,NA,Diencephalon,3996,FALSE
cebusalbifrons,NA,Telencephalon,NA,Telencephalon,52113,FALSE
cebusalbifrons,NA,Bulbus_olfactorius,NA,Bulbus_olfactorius,39.9,FALSE
cebusalbifrons,NA,Bulbus_olfactorius_accessorius,NA,Bulbus_olfactorius_accessorius,0.6669999999999999,FALSE
cebusalbifrons,NA,Lobus_piriformis,NA,Lobus_piriformis,931,FALSE
cebusalbifrons,NA,Septum,NA,Septum,174,FALSE
cebusalbifrons,NA,Striatum,NA,Striatum,3258,FALSE
