Species,ref_column,Variable,reference,merged,status,ratio,likely,merge_source,merge_year,beat
Pygathrix nemaeus,Body_weight,Body_Mass.g,7500,7500,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 7500 | Matano__1986_TableI (1986) = 7500 | Matano_etal_1985_a_Table1 (1985) = 7500 | Matano_etal_1985_b_Table1 (1985) = 7500
Saguinus geoffroyi,Body_weight,Body_Mass.g,482,482,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Saguinus midas,Body_weight,Body_Mass.g,340,340,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 340 | Matano__1986_TableI (1986) = 340 | Matano_etal_1985_a_Table1 (1985) = 340 | Matano_etal_1985_b_Table1 (1985) = 340
Saguinus oedipus,Body_weight,Body_Mass.g,380,380,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 418 | Stephan_etal_1988_TABLE1 (1988) = 380 | Matano__1986_TableI (1986) = 380 | Matano_etal_1985_a_Table1 (1985) = 380 | Matano_etal_1985_b_Table1 (1985) = 380
Saimiri sciureus,Body_weight,Body_Mass.g,660,660,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 660 | Matano__1986_TableI (1986) = 660 | Matano_etal_1985_a_Table1 (1985) = 660 | Matano_etal_1985_b_Table1 (1985) = 660
Symphalangus syndactylus,Body_weight,Body_Mass.g,11900,11900,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Tarsius sp.,Body_weight,Body_Mass.g,125,125,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 125 | Matano__1986_TableI (1986) = 125 | Matano_etal_1985_a_Table1 (1985) = 125 | Matano_etal_1985_b_Table1 (1985) = 125
Trachypithecus francoisi,Body_weight,Body_Mass.g,7700,7700,match,1,NA,Bauernfeind_etal_2013_Table1,2013,NA
Varecia variegata,Body_weight,Body_Mass.g,3000,3000,match,1,NA,Stephan_etal_1981_TableII,1981,Bauernfeind_etal_2013_Table1 (2013) = 3550 | Stephan_etal_1988_TABLE1 (1988) = 3000 | Matano__1986_TableI (1986) = 3000 | Matano_etal_1985_a_Table1 (1985) = 3000 | Matano_etal_1985_b_Table1 (1985) = 3000
Alouatta seniculus,Brain_weight,Brain_Mass.mg,52000,52000,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 52000
Aotus trivirgatus,Brain_weight,Brain_Mass.mg,17100,17100,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 17100
Ateles geoffroyi,Brain_weight,Brain_Mass.mg,108000,108000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 106.4 | Stephan_etal_1988_TABLE1 (1988) = 108000
Avahi laniger,Brain_weight,Brain_Mass.mg,10490,10490,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 10490
Avahi occidentalis,Brain_weight,Brain_Mass.mg,9670,9670,match,1,NA,Stephan_etal_1981_TableII,1981,Bauernfeind_etal_2013_Table1 (2013) = 9.6 | Stephan_etal_1988_TABLE1 (1988) = 9670
Callicebus moloch,Brain_weight,Brain_Mass.mg,19000,19000,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 19000
Callimico goeldii,Brain_weight,Brain_Mass.mg,11000,11000,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 11000
Callithrix jacchus,Brain_weight,Brain_Mass.mg,7600,7600,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 7600
Callithrix pygmaea,Brain_weight,Brain_Mass.mg,4500,4500,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 4150
Cebus albifrons,Brain_weight,Brain_Mass.mg,71000,71000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 79.8 | Stephan_etal_1988_TABLE1 (1988) = 71000
Cercopithecus ascanius,Brain_weight,Brain_Mass.mg,67000,67000,match,1,NA,Stephan_etal_1981_TableIII,1981,deSousa_etal_2013_Table1 (2013) = 61500 | Stephan_etal_1988_TABLE1 (1988) = 67000
Cercopithecus mitis,Brain_weight,Brain_Mass.mg,75000,75000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 71.6 | deSousa_etal_2013_Table1 (2013) = 73300 | Stephan_etal_1988_TABLE1 (1988) = 75000
Cheirogaleus major,Brain_weight,Brain_Mass.mg,6800,6800,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 6800
Cheirogaleus medius,Brain_weight,Brain_Mass.mg,3140,3140,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 3140
Daubentonia madagascariensis,Brain_weight,Brain_Mass.mg,45150,45150,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 45150
Erythrocebus patas,Brain_weight,Brain_Mass.mg,108000,108000,match,1,NA,Stephan_etal_1981_TableIII,1981,deSousa_etal_2013_Table1 (2013) = 94200 | Stephan_etal_1988_TABLE1 (1988) = 108000
Eulemur fulvus,Brain_weight,Brain_Mass.mg,23300,23300,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 23300
Galago senegalensis,Brain_weight,Brain_Mass.mg,4800,4800,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 4800
Galagoides demidoff,Brain_weight,Brain_Mass.mg,3380,3380,match,1,NA,Stephan_etal_1981_TableII,1981,Bauernfeind_etal_2013_Table1 (2013) = 3.3 | Stephan_etal_1988_TABLE1 (1988) = 3380
Gorilla sp.,Brain_weight,Brain_Mass.mg,500000,500000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 416.25 | deSousa_etal_2013_Table1 (2013) = 376000 | Stephan_etal_1988_TABLE1 (1988) = 5e+05
Homo sapiens,Brain_weight,Brain_Mass.mg,1330000,1330000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 1406.72 | deSousa_etal_2013_Table1 (2013) = 1303700 | Stephan_etal_1988_TABLE1 (1988) = 1330000
Hylobates lar,Brain_weight,Brain_Mass.mg,102000,102000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 92 | deSousa_etal_2013_Table1 (2013) = 106000 | Stephan_etal_1988_TABLE1 (1988) = 102000
Indri indri,Brain_weight,Brain_Mass.mg,38300,38300,match,1,NA,Stephan_etal_1981_TableII,1981,Bauernfeind_etal_2013_Table1 (2013) = 33.7 | Stephan_etal_1988_TABLE1 (1988) = 38300
Lagothrix lagothricha,Brain_weight,Brain_Mass.mg,101000,101000,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 101000
Lepilemur ruficaudatus,Brain_weight,Brain_Mass.mg,7600,7600,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 7600
Lophocebus albigena,Brain_weight,Brain_Mass.mg,104000,104000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 110.5 | deSousa_etal_2013_Table1 (2013) = 110500 | Stephan_etal_1988_TABLE1 (1988) = 104000
Loris tardigradus,Brain_weight,Brain_Mass.mg,6600,6600,match,1,NA,Stephan_etal_1981_TableII,1981,Bauernfeind_etal_2013_Table1 (2013) = 6.9 | Stephan_etal_1988_TABLE1 (1988) = 6600
Macaca fascicularis,Brain_weight,Brain_Mass.mg,57600,57600,match,1,NA,deSousa_etal_2013_Table1,2013,NA
Macaca mulatta,Brain_weight,Brain_Mass.mg,93000,93000,match,1,NA,Stephan_etal_1981_TableIII,1981,deSousa_etal_2013_Table1 (2013) = 78000 | Stephan_etal_1988_TABLE1 (1988) = 93000
Microcebus murinus,Brain_weight,Brain_Mass.mg,1780,1780,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 1780
Miopithecus talapoin,Brain_weight,Brain_Mass.mg,40000,40000,match,1,NA,Stephan_etal_1981_TableIII,1981,deSousa_etal_2013_Table1 (2013) = 41100 | Stephan_etal_1988_TABLE1 (1988) = 40000
Nasalis larvatus,Brain_weight,Brain_Mass.mg,97000,97000,match,1,NA,Stephan_etal_1981_TableIII,1981,deSousa_etal_2013_Table1 (2013) = 64250 | Stephan_etal_1988_TABLE1 (1988) = 97000
Nycticebus coucang,Brain_weight,Brain_Mass.mg,12500,12500,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 12500
Otolemur crassicaudatus,Brain_weight,Brain_Mass.mg,10300,10300,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 10300
Pan troglodytes,Brain_weight,Brain_Mass.mg,405000,405000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 342.7 | deSousa_etal_2013_Table1 (2013) = 406500 | Stephan_etal_1988_TABLE1 (1988) = 405000
Papio anubis,Brain_weight,Brain_Mass.mg,201000,201000,match,1,NA,Stephan_etal_1981_TableIII,1981,deSousa_etal_2013_Table1 (2013) = 206500 | Stephan_etal_1988_TABLE1 (1988) = 201000
Perodicticus potto,Brain_weight,Brain_Mass.mg,14000,14000,match,1,NA,Stephan_etal_1981_TableII,1981,Bauernfeind_etal_2013_Table1 (2013) = 11.5 | Stephan_etal_1988_TABLE1 (1988) = 14000
Piliocolobus badius,Brain_weight,Brain_Mass.mg,78000,78000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 75 | deSousa_etal_2013_Table1 (2013) = 76850 | Stephan_etal_1988_TABLE1 (1988) = 78000
Pithecia monachus,Brain_weight,Brain_Mass.mg,35000,35000,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 35000
Propithecus verreauxi,Brain_weight,Brain_Mass.mg,26700,26700,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 26700
Pygathrix nemaeus,Brain_weight,Brain_Mass.mg,77000,77000,match,1,NA,Stephan_etal_1981_TableIII,1981,deSousa_etal_2013_Table1 (2013) = 69000 | Stephan_etal_1988_TABLE1 (1988) = 77000
Saguinus midas,Brain_weight,Brain_Mass.mg,10300,10300,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 10300
Saguinus oedipus,Brain_weight,Brain_Mass.mg,10000,10000,match,1,NA,Stephan_etal_1981_TableIII,1981,Bauernfeind_etal_2013_Table1 (2013) = 9.3 | Stephan_etal_1988_TABLE1 (1988) = 10000
Saimiri sciureus,Brain_weight,Brain_Mass.mg,24000,24000,match,1,NA,Stephan_etal_1981_TableIII,1981,Stephan_etal_1988_TABLE1 (1988) = 24000
Tarsius sp.,Brain_weight,Brain_Mass.mg,3600,3600,match,1,NA,Stephan_etal_1981_TableII,1981,Stephan_etal_1988_TABLE1 (1988) = 3600
Varecia variegata,Brain_weight,Brain_Mass.mg,31500,31500,match,1,NA,Stephan_etal_1981_TableII,1981,Bauernfeind_etal_2013_Table1 (2013) = 31.5 | Stephan_etal_1988_TABLE1 (1988) = 31500
Alouatta seniculus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,41.4,41.4,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Aotus trivirgatus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,56,56,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,90.4,90.4,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Avahi laniger,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,89.2,89.2,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Avahi occidentalis,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,70.1,70.1,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Callicebus moloch,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,19.2,19.2,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callimico goeldii,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,27,27,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix jacchus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,22.8,22.8,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix pygmaea,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,12.3,12.3,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cebus albifrons,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,39.9,39.9,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus ascanius,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,99.5,99.5,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus mitis,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,117,117,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cheirogaleus major,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,158,158,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Cheirogaleus medius,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,102,102,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Daubentonia madagascariensis,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,685,685,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Erythrocebus patas,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,51.8,51.8,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Eulemur fulvus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,207,207,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,79.2,79.2,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,83.1,83.1,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Gorilla sp.,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,316,316,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Homo sapiens,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,114,114,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Hylobates lar,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,43.9,43.9,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Indri indri,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,168,168,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lagothrix lagothricha,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,73.4,73.4,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Lepilemur ruficaudatus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,113,113,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lophocebus albigena,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,121,121,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Loris tardigradus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,85.8,85.8,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Macaca mulatta,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,84.3,84.3,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Microcebus murinus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,43,43,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Miopithecus talapoin,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,27.8,27.8,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nasalis larvatus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,30.3,30.3,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nycticebus coucang,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,159,159,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Otolemur crassicaudatus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,166,166,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pan troglodytes,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,257,257,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Papio anubis,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,287,287,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Perodicticus potto,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,310,310,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Piliocolobus badius,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,51.3,51.3,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pithecia monachus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,34.8,34.8,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Propithecus verreauxi,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,147,147,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pygathrix nemaeus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,10.7,10.7,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,17.3,17.3,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,19.1,19.1,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,26.8,26.8,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Tarsius sp.,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,18.8,18.8,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Varecia variegata,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,369,369,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Ateles geoffroyi,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.19,2.19,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Avahi laniger,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,3.01,3.01,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Avahi occidentalis,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.55,2.55,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Cercopithecus ascanius,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus mitis,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Cheirogaleus major,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,4.04,4.04,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Cheirogaleus medius,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.66,2.66,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Daubentonia madagascariensis,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,8.31,8.31,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Erythrocebus patas,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Eulemur fulvus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,3.21,3.21,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.58,2.58,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,1.26,1.26,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Gorilla sp.,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Homo sapiens,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Hylobates lar,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Indri indri,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.32,2.32,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lagothrix lagothricha,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,1.43,1.43,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Lepilemur ruficaudatus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.72,2.72,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lophocebus albigena,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Loris tardigradus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.3,2.3,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Macaca mulatta,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Microcebus murinus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,1.62,1.62,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Miopithecus talapoin,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Nasalis larvatus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Nycticebus coucang,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,4.28,4.28,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Otolemur crassicaudatus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.52,2.52,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pan troglodytes,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Papio anubis,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Perodicticus potto,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.74,2.74,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Piliocolobus badius,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Propithecus verreauxi,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,3.4,3.4,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pygathrix nemaeus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0,0,match,NA,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0.29,0.29,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Tarsius sp.,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0.82,0.82,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Varecia variegata,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,5.27,5.27,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Ateles geoffroyi,Capsula_interna,Capsula_interna_Vol.mm3,570,570,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Callithrix pygmaea,Capsula_interna,Capsula_interna_Vol.mm3,21.8,21.8,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cebus albifrons,Capsula_interna,Capsula_interna_Vol.mm3,549,549,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cercopithecus ascanius,Capsula_interna,Capsula_interna_Vol.mm3,421,421,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cheirogaleus major,Capsula_interna,Capsula_interna_Vol.mm3,48.6,48.6,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Capsula_interna,Capsula_interna_Vol.mm3,248,248,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Capsula_interna,Capsula_interna_Vol.mm3,18.4,18.4,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Gorilla sp.,Capsula_interna,Capsula_interna_Vol.mm3,2471,2471,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Homo sapiens,Capsula_interna,Capsula_interna_Vol.mm3,7008,7008,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Hylobates lar,Capsula_interna,Capsula_interna_Vol.mm3,693,693,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lagothrix lagothricha,Capsula_interna,Capsula_interna_Vol.mm3,612,612,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lepilemur ruficaudatus,Capsula_interna,Capsula_interna_Vol.mm3,63,63,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Capsula_interna,Capsula_interna_Vol.mm3,708,708,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Capsula_interna,Capsula_interna_Vol.mm3,46.3,46.3,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Microcebus murinus,Capsula_interna,Capsula_interna_Vol.mm3,9.08,9.08,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Nasalis larvatus,Capsula_interna,Capsula_interna_Vol.mm3,564,564,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Otolemur crassicaudatus,Capsula_interna,Capsula_interna_Vol.mm3,74.6,74.6,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Pan troglodytes,Capsula_interna,Capsula_interna_Vol.mm3,2510,2510,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Papio anubis,Capsula_interna,Capsula_interna_Vol.mm3,1257,1257,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Perodicticus potto,Capsula_interna,Capsula_interna_Vol.mm3,107,107,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Piliocolobus badius,Capsula_interna,Capsula_interna_Vol.mm3,460,460,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Capsula_interna,Capsula_interna_Vol.mm3,324,324,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
