taxon,sp,dec_region,our_term,dec_value,ref_ids,status_original,matched_value_original,status_expanded,matched_value_expanded
Macaca_mulatta,macaca mulatta,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,7.68,53,value_diff,3.84,value_diff,3.84
Macaca_mulatta,macaca mulatta,VII,Facial_motor_nucleus_left_Vol.mm3,9.84,53,value_diff,4.92,value_diff,4.92
Macaca_mulatta,macaca mulatta,XII,Hypoglossal_nucleus_left_Vol.mm3,7.7,53,value_diff,3.85,value_diff,3.85
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,72800.0,61,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,6300.0,61,value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,82300.0,61,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,7700.0,61,value_diff,8099.166666666666,match,7766.11111111111
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,84400.0,61,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,7600.0,61,value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,85400.0,61,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,7500.0,61,value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,99500.0,61,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,8300.0,61,value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,101200.0,61,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,9800.0,61,value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,108300.0,61,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,9400.0,61,value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,87896.0,"24,51-52",value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,8965.0,"24,51-52",value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,Mesencephalon,Mesencephalon_Vol.mm3,1380.0,"24,51-52",match,1380.0,match,1380.0
Macaca_mulatta,macaca mulatta,Diencephalon,Diencephalon_Vol.mm3,4480.0,"24,51-52",match,4480.0,match,4480.0
Macaca_mulatta,macaca mulatta,Telencephalon,Telencephalon_Vol.mm3,71080.0,"24,51-52",match,71080.0,match,71080.0
Macaca_mulatta,macaca mulatta,MOB,Bulbus_olfactorius_Vol.mm3,84.3,"24,51-52",match,84.3,match,84.3
Macaca_mulatta,macaca mulatta,Piriform Lobe,Lobus_piriformis_Vol.mm3,1220.0,"24,51-52",match,1220.0,match,1220.0
Macaca_mulatta,macaca mulatta,Septum,Septum_Vol.mm3,271.0,"24,51-52",match,271.0,match,271.0
Macaca_mulatta,macaca mulatta,Striatum,Striatum_Vol.mm3,4032.0,"24,51-52",match,4032.0,match,4032.0
Macaca_mulatta,macaca mulatta,Schizocortex,Schizo_cortex_Vol.mm3,639.0,"24,51-52",match,639.0,match,639.0
Macaca_mulatta,macaca mulatta,Hippocampus,Hippocampus_Vol.mm3,1353.0,"24,51-52",match,1353.0,match,1353.0
Macaca_mulatta,macaca mulatta,Neocortex (GM+WM),Neocortex_Vol.mm3,63482.0,"24,51-52",match,63482.0,value_diff,60888.0
Macaca_mulatta,macaca mulatta,LGN,Corpus_geniculatum_laterale_Vol.mm3,158.0,"24,51-52",match,158.0,match,158.0
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,65760.0,54-55,value_diff,80326.71666666666,value_diff,80020.0375
Macaca_mulatta,macaca mulatta,Neocortex (GM+WM),Neocortex_Vol.mm3,46890.0,54-55,value_diff,63482.0,value_diff,60888.0
Macaca_mulatta,macaca mulatta,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,30540.0,54-55,match,30520.0,value_diff,33510.0
Macaca_mulatta,macaca mulatta,V1 (GM),Area_striata_grey_matter_Vol.mm3,3260.0,54-55,value_diff,4648.666666666667,value_diff,4648.666666666667
Macaca_mulatta,macaca mulatta,BV,Total_brain_net_volume_Vol.mm3,79100.0,62-63,match,80326.71666666666,match,80020.0375
Macaca_mulatta,macaca mulatta,Cerebellum,Cerebellum_Vol.mm3,7100.0,62-63,value_diff,8099.166666666666,value_diff,7766.11111111111
Macaca_mulatta,macaca mulatta,Neocortex (GM+WM),Neocortex_Vol.mm3,55700.0,62-63,value_diff,63482.0,value_diff,60888.0
Macaca_mulatta,macaca mulatta,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,36500.0,62-63,value_diff,30520.0,value_diff,33510.0
Mandrillus_sphinx,mandrillus sphinx,BV,Total_brain_net_volume_Vol.mm3,127610.0,54-55,value_diff,141756.0,value_diff,141756.0
Mandrillus_sphinx,mandrillus sphinx,Neocortex (GM+WM),Neocortex_Vol.mm3,99260.0,54-55,decasien_only,,decasien_only,
Mandrillus_sphinx,mandrillus sphinx,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,71330.0,54-55,match,71300.0,match,71300.0
Microcebus_murinus,microcebus murinus,BV,Total_brain_net_volume_Vol.mm3,1716.001716001716,34,match,1682.7,match,1682.7
Microcebus_murinus,microcebus murinus,V1 (GM),Area_striata_grey_matter_Vol.mm3,136.0,34,value_diff,128.33333333333334,value_diff,128.33333333333334
Microcebus_murinus,microcebus murinus,BV,Total_brain_net_volume_Vol.mm3,1680.0,53,match,1682.7,match,1682.7
Microcebus_murinus,microcebus murinus,Medulla,Medulla_oblongata_Vol.mm3,99.03,53,match,99.065,match,99.065
Microcebus_murinus,microcebus murinus,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,0.26,53,value_diff,0.13,value_diff,0.13
Microcebus_murinus,microcebus murinus,VII,Facial_motor_nucleus_left_Vol.mm3,0.58,53,value_diff,0.29,value_diff,0.29
Microcebus_murinus,microcebus murinus,XII,Hypoglossal_nucleus_left_Vol.mm3,0.5,53,value_diff,0.25,value_diff,0.25
Microcebus_murinus,microcebus murinus,BV,Total_brain_net_volume_Vol.mm3,1680.0,"24,51-52",match,1682.7,match,1682.7
Microcebus_murinus,microcebus murinus,Cerebellum,Cerebellum_Vol.mm3,234.0,"24,51-52",match,234.0,match,234.0
Microcebus_murinus,microcebus murinus,Mesencephalon,Mesencephalon_Vol.mm3,85.2,"24,51-52",match,85.2,match,85.2
Microcebus_murinus,microcebus murinus,Diencephalon,Diencephalon_Vol.mm3,134.0,"24,51-52",match,134.0,match,134.0
Microcebus_murinus,microcebus murinus,Telencephalon,Telencephalon_Vol.mm3,1129.0,"24,51-52",match,1129.0,match,1129.0
Microcebus_murinus,microcebus murinus,MOB,Bulbus_olfactorius_Vol.mm3,43.0,"24,51-52",match,43.0,match,43.0
Microcebus_murinus,microcebus murinus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,1.62,"24,51-52",match,1.62,match,1.62
Microcebus_murinus,microcebus murinus,Piriform Lobe,Lobus_piriformis_Vol.mm3,103.0,"24,51-52",match,103.0,match,103.0
Microcebus_murinus,microcebus murinus,Septum,Septum_Vol.mm3,15.3,"24,51-52",match,15.3,match,15.3
Microcebus_murinus,microcebus murinus,Striatum,Striatum_Vol.mm3,85.7,"24,51-52",match,85.7,match,85.7
Microcebus_murinus,microcebus murinus,Schizocortex,Schizo_cortex_Vol.mm3,40.1,"24,51-52",match,40.1,match,40.1
Microcebus_murinus,microcebus murinus,Hippocampus,Hippocampus_Vol.mm3,100.0,"24,51-52",match,100.35,match,100.35
Microcebus_murinus,microcebus murinus,Neocortex (GM+WM),Neocortex_Vol.mm3,740.0,"24,51-52",match,739.75,match,739.75
Microcebus_murinus,microcebus murinus,Epithalamus,Epithalamus_Vol.mm3,1.44,"24,51-52",match,1.44,match,1.44
Microcebus_murinus,microcebus murinus,Thalamus,Thalamus_Vol.mm3,78.3,"24,51-52",match,78.3,match,78.3
Microcebus_murinus,microcebus murinus,Hypothalamus,Hypothalamus_Vol.mm3,29.8,"24,51-52",match,29.8,match,29.8
Microcebus_murinus,microcebus murinus,Subthalamus,Subthalamus_Vol.mm3,11.4,"24,51-52",match,11.4,match,11.4
Microcebus_murinus,microcebus murinus,Pallidum,Pallidum_Vol.mm3,10.7,"24,51-52",match,10.7,match,10.7
Microcebus_murinus,microcebus murinus,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,0.65,"24,51-52",match,0.65,match,0.65
Microcebus_murinus,microcebus murinus,Optic Tract,Tractus_opticus_Vol.mm3,6.17,"24,51-52",match,6.17,match,6.17
Microcebus_murinus,microcebus murinus,LGN,Corpus_geniculatum_laterale_Vol.mm3,7.03,"24,51-52",value_diff,8.066666666666666,value_diff,8.066666666666666
Microcebus_murinus,microcebus murinus,Paleocortex,Palaeocortex_Vol.mm3,66.8,"24,51-52",match,66.8,match,66.8
Microcebus_murinus,microcebus murinus,Amygdala,Amygdala_Vol.mm3,36.4,"24,51-52",match,36.6,match,36.6
Microcebus_murinus,microcebus murinus,BV,Total_brain_net_volume_Vol.mm3,1650.0,54-55,match,1682.7,match,1682.7
Microcebus_murinus,microcebus murinus,Neocortex (GM+WM),Neocortex_Vol.mm3,690.0,54-55,value_diff,739.75,value_diff,739.75
Microcebus_murinus,microcebus murinus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,590.0,54-55,value_diff,632.35,value_diff,632.35
Microcebus_murinus,microcebus murinus,V1 (GM),Area_striata_grey_matter_Vol.mm3,110.0,54-55,value_diff,128.33333333333334,value_diff,128.33333333333334
Microcebus_murinus,microcebus murinus,LGN,Corpus_geniculatum_laterale_Vol.mm3,10.0,54-55,value_diff,8.066666666666666,value_diff,8.066666666666666
Miopithecus_talapoin,miopithecus talapoin,BV,Total_brain_net_volume_Vol.mm3,38711.643974801875,34,match,38193.0,match,38193.0
Miopithecus_talapoin,miopithecus talapoin,V1 (GM),Area_striata_grey_matter_Vol.mm3,2339.0,34,match,2339.0,match,2339.0
Miopithecus_talapoin,miopithecus talapoin,BV,Total_brain_net_volume_Vol.mm3,37775.960999999996,53,match,38193.0,match,38193.0
Miopithecus_talapoin,miopithecus talapoin,Medulla,Medulla_oblongata_Vol.mm3,1034.79,53,match,1034.895,match,1034.895
Miopithecus_talapoin,miopithecus talapoin,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,2.94,53,value_diff,1.47,value_diff,1.47
Miopithecus_talapoin,miopithecus talapoin,VII,Facial_motor_nucleus_left_Vol.mm3,3.72,53,value_diff,1.86,value_diff,1.86
Miopithecus_talapoin,miopithecus talapoin,XII,Hypoglossal_nucleus_left_Vol.mm3,2.44,53,value_diff,1.22,value_diff,1.22
Miopithecus_talapoin,miopithecus talapoin,BV,Total_brain_net_volume_Vol.mm3,37776.0,"24,51-52",match,38193.0,match,38193.0
Miopithecus_talapoin,miopithecus talapoin,Cerebellum,Cerebellum_Vol.mm3,3374.0,"24,51-52",match,3374.0,match,3374.0
Miopithecus_talapoin,miopithecus talapoin,Mesencephalon,Mesencephalon_Vol.mm3,826.0,"24,51-52",match,826.0,match,826.0
Miopithecus_talapoin,miopithecus talapoin,Diencephalon,Diencephalon_Vol.mm3,2375.0,"24,51-52",match,2375.0,match,2375.0
Miopithecus_talapoin,miopithecus talapoin,Telencephalon,Telencephalon_Vol.mm3,30166.0,"24,51-52",match,30166.0,match,30166.0
Miopithecus_talapoin,miopithecus talapoin,MOB,Bulbus_olfactorius_Vol.mm3,27.8,"24,51-52",match,27.8,match,27.8
Miopithecus_talapoin,miopithecus talapoin,Piriform Lobe,Lobus_piriformis_Vol.mm3,706.0,"24,51-52",match,706.0,match,706.0
Miopithecus_talapoin,miopithecus talapoin,Septum,Septum_Vol.mm3,133.0,"24,51-52",match,133.0,match,133.0
Miopithecus_talapoin,miopithecus talapoin,Striatum,Striatum_Vol.mm3,1908.0,"24,51-52",match,1908.0,match,1908.0
Miopithecus_talapoin,miopithecus talapoin,Schizocortex,Schizo_cortex_Vol.mm3,259.0,"24,51-52",match,259.0,match,259.0
Miopithecus_talapoin,miopithecus talapoin,Hippocampus,Hippocampus_Vol.mm3,705.0,"24,51-52",match,704.87,match,704.87
Miopithecus_talapoin,miopithecus talapoin,Neocortex (GM+WM),Neocortex_Vol.mm3,26427.0,"24,51-52",match,26427.0,match,26427.0
Miopithecus_talapoin,miopithecus talapoin,LGN,Corpus_geniculatum_laterale_Vol.mm3,116.0,"24,51-52",value_diff,109.0,value_diff,109.0
Nasalis_larvatus,nasalis larvatus,BV,Total_brain_net_volume_Vol.mm3,92796.732,53,match,92797.0,match,92797.0
Nasalis_larvatus,nasalis larvatus,Medulla,Medulla_oblongata_Vol.mm3,2945.18,53,match,2945.09,match,2945.09
Nasalis_larvatus,nasalis larvatus,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,5.64,53,value_diff,2.82,value_diff,2.82
Nasalis_larvatus,nasalis larvatus,VII,Facial_motor_nucleus_left_Vol.mm3,8.82,53,value_diff,4.41,value_diff,4.41
Nasalis_larvatus,nasalis larvatus,XII,Hypoglossal_nucleus_left_Vol.mm3,4.36,53,value_diff,2.18,value_diff,2.18
Nasalis_larvatus,nasalis larvatus,BV,Total_brain_net_volume_Vol.mm3,92797.0,"24,51-52",match,92797.0,match,92797.0
Nasalis_larvatus,nasalis larvatus,Cerebellum,Cerebellum_Vol.mm3,12113.0,"24,51-52",match,12113.0,match,12113.0
Nasalis_larvatus,nasalis larvatus,Mesencephalon,Mesencephalon_Vol.mm3,1556.0,"24,51-52",match,1556.0,match,1556.0
Nasalis_larvatus,nasalis larvatus,Diencephalon,Diencephalon_Vol.mm3,5310.0,"24,51-52",match,5310.0,match,5310.0
Nasalis_larvatus,nasalis larvatus,Telencephalon,Telencephalon_Vol.mm3,70873.0,"24,51-52",match,70873.0,match,70873.0
Nasalis_larvatus,nasalis larvatus,MOB,Bulbus_olfactorius_Vol.mm3,30.3,"24,51-52",match,30.3,match,30.3
Nasalis_larvatus,nasalis larvatus,Piriform Lobe,Lobus_piriformis_Vol.mm3,1268.0,"24,51-52",match,1268.0,match,1268.0
Nasalis_larvatus,nasalis larvatus,Septum,Septum_Vol.mm3,333.0,"24,51-52",match,333.0,match,333.0
Nasalis_larvatus,nasalis larvatus,Striatum,Striatum_Vol.mm3,3735.0,"24,51-52",match,3735.0,match,3735.0
Nasalis_larvatus,nasalis larvatus,Schizocortex,Schizo_cortex_Vol.mm3,855.0,"24,51-52",match,855.0,match,855.0
Nasalis_larvatus,nasalis larvatus,Hippocampus,Hippocampus_Vol.mm3,1966.0,"24,51-52",match,1965.93,match,1965.93
Nasalis_larvatus,nasalis larvatus,Neocortex (GM+WM),Neocortex_Vol.mm3,62685.0,"24,51-52",match,62685.0,match,62685.0
Nasalis_larvatus,nasalis larvatus,Epithalamus,Epithalamus_Vol.mm3,29.6,"24,51-52",match,29.6,match,29.6
Nasalis_larvatus,nasalis larvatus,Thalamus,Thalamus_Vol.mm3,3036.0,"24,51-52",match,3036.0,match,3036.0
Nasalis_larvatus,nasalis larvatus,Hypothalamus,Hypothalamus_Vol.mm3,671.0,"24,51-52",match,671.0,match,671.0
Nasalis_larvatus,nasalis larvatus,Subthalamus,Subthalamus_Vol.mm3,587.0,"24,51-52",match,587.0,match,587.0
Nasalis_larvatus,nasalis larvatus,Pallidum,Pallidum_Vol.mm3,550.0,"24,51-52",match,550.0,match,550.0
Nasalis_larvatus,nasalis larvatus,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,37.2,"24,51-52",match,37.2,match,37.2
Nasalis_larvatus,nasalis larvatus,Optic Tract,Tractus_opticus_Vol.mm3,304.0,"24,51-52",match,304.0,match,304.0
Nomascus_concolor,nomascus concolor,BV,Total_brain_net_volume_Vol.mm3,115800.0,56-57,decasien_only,,decasien_only,
Nomascus_concolor,nomascus concolor,Striatum,Striatum_Vol.mm3,3988.0,56-57,decasien_only,,decasien_only,
Nomascus_concolor,nomascus concolor,Hippocampus,Hippocampus_Vol.mm3,1900.0,56-57,decasien_only,,decasien_only,
Nomascus_concolor,nomascus concolor,Amygdala,Amygdala_Vol.mm3,637.0,56-57,decasien_only,,decasien_only,
Nycticebus_coucang,nycticebus coucang,BV,Total_brain_net_volume_Vol.mm3,12109.512109512109,34,value_diff,11696.866666666667,value_diff,11696.866666666667
Nycticebus_coucang,nycticebus coucang,V1 (GM),Area_striata_grey_matter_Vol.mm3,696.0,34,value_diff,657.3333333333334,value_diff,657.3333333333334
Nycticebus_coucang,nycticebus coucang,BV,Total_brain_net_volume_Vol.mm3,11755.0,53,match,11696.866666666667,match,11696.866666666667
Nycticebus_coucang,nycticebus coucang,Medulla,Medulla_oblongata_Vol.mm3,528.14,53,match,528.0699999999999,match,528.0699999999999
Nycticebus_coucang,nycticebus coucang,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,2.08,53,value_diff,1.04,value_diff,1.04
Nycticebus_coucang,nycticebus coucang,VII,Facial_motor_nucleus_left_Vol.mm3,1.9,53,value_diff,0.95,value_diff,0.95
Nycticebus_coucang,nycticebus coucang,XII,Hypoglossal_nucleus_left_Vol.mm3,1.52,53,value_diff,0.76,value_diff,0.76
Nycticebus_coucang,nycticebus coucang,BV,Total_brain_net_volume_Vol.mm3,11755.0,"24,51-52",match,11696.866666666667,match,11696.866666666667
Nycticebus_coucang,nycticebus coucang,Cerebellum,Cerebellum_Vol.mm3,1310.0,"24,51-52",match,1310.0,match,1310.0
Nycticebus_coucang,nycticebus coucang,Mesencephalon,Mesencephalon_Vol.mm3,345.0,"24,51-52",match,345.0,match,345.0
Nycticebus_coucang,nycticebus coucang,Diencephalon,Diencephalon_Vol.mm3,1077.0,"24,51-52",match,1077.0,match,1077.0
Nycticebus_coucang,nycticebus coucang,Telencephalon,Telencephalon_Vol.mm3,8495.0,"24,51-52",match,8495.0,match,8495.0
Nycticebus_coucang,nycticebus coucang,MOB,Bulbus_olfactorius_Vol.mm3,159.0,"24,51-52",match,159.3,match,159.3
Nycticebus_coucang,nycticebus coucang,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,4.28,"24,51-52",match,4.28,match,4.28
Nycticebus_coucang,nycticebus coucang,Piriform Lobe,Lobus_piriformis_Vol.mm3,510.0,"24,51-52",match,510.0,match,510.0
Nycticebus_coucang,nycticebus coucang,Septum,Septum_Vol.mm3,92.0,"24,51-52",match,92.0,match,92.0
Nycticebus_coucang,nycticebus coucang,Striatum,Striatum_Vol.mm3,760.0,"24,51-52",match,760.0,match,760.0
Nycticebus_coucang,nycticebus coucang,Schizocortex,Schizo_cortex_Vol.mm3,212.0,"24,51-52",match,212.0,match,212.0
Nycticebus_coucang,nycticebus coucang,Hippocampus,Hippocampus_Vol.mm3,566.0,"24,51-52",match,565.77,match,565.77
Nycticebus_coucang,nycticebus coucang,Neocortex (GM+WM),Neocortex_Vol.mm3,6192.0,"24,51-52",match,6192.0,match,6192.0
Nycticebus_coucang,nycticebus coucang,LGN,Corpus_geniculatum_laterale_Vol.mm3,37.3,"24,51-52",value_diff,33.93333333333333,value_diff,33.93333333333333
Nycticebus_coucang,nycticebus coucang,BV,Total_brain_net_volume_Vol.mm3,11270.0,54-55,value_diff,11696.866666666667,value_diff,11696.866666666667
Nycticebus_coucang,nycticebus coucang,Neocortex (GM+WM),Neocortex_Vol.mm3,5470.000000000001,54-55,value_diff,6192.0,value_diff,6192.0
Nycticebus_coucang,nycticebus coucang,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,4400.0,54-55,value_diff,4676.0,value_diff,4676.0
Nycticebus_coucang,nycticebus coucang,V1 (GM),Area_striata_grey_matter_Vol.mm3,580.0,54-55,value_diff,657.3333333333334,value_diff,657.3333333333334
Nycticebus_coucang,nycticebus coucang,LGN,Corpus_geniculatum_laterale_Vol.mm3,30.0,54-55,value_diff,33.93333333333333,value_diff,33.93333333333333
Otolemur_crassicaudatus,otolemur crassicaudatus,BV,Total_brain_net_volume_Vol.mm3,9980.330735047715,34,value_diff,8906.699999999999,value_diff,8906.699999999999
Otolemur_crassicaudatus,otolemur crassicaudatus,V1 (GM),Area_striata_grey_matter_Vol.mm3,479.0,34,value_diff,469.3333333333333,value_diff,469.3333333333333
Otolemur_crassicaudatus,otolemur crassicaudatus,BV,Total_brain_net_volume_Vol.mm3,9668.0,53,value_diff,8906.699999999999,value_diff,8906.699999999999
Otolemur_crassicaudatus,otolemur crassicaudatus,Medulla,Medulla_oblongata_Vol.mm3,539.87,53,match,539.935,match,539.935
Otolemur_crassicaudatus,otolemur crassicaudatus,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,1.74,53,value_diff,0.87,value_diff,0.87
Otolemur_crassicaudatus,otolemur crassicaudatus,VII,Facial_motor_nucleus_left_Vol.mm3,2.82,53,value_diff,1.41,value_diff,1.41
Otolemur_crassicaudatus,otolemur crassicaudatus,XII,Hypoglossal_nucleus_left_Vol.mm3,1.62,53,value_diff,0.81,value_diff,0.81
Otolemur_crassicaudatus,otolemur crassicaudatus,BV,Total_brain_net_volume_Vol.mm3,9668.0,"24,51-52",value_diff,8906.699999999999,value_diff,8906.699999999999
Otolemur_crassicaudatus,otolemur crassicaudatus,Cerebellum,Cerebellum_Vol.mm3,1414.0,"24,51-52",match,1414.0,match,1414.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Mesencephalon,Mesencephalon_Vol.mm3,384.0,"24,51-52",match,384.0,match,384.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Diencephalon,Diencephalon_Vol.mm3,785.0,"24,51-52",match,785.0,match,785.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Telencephalon,Telencephalon_Vol.mm3,6545.0,"24,51-52",match,6545.0,match,6545.0
Otolemur_crassicaudatus,otolemur crassicaudatus,MOB,Bulbus_olfactorius_Vol.mm3,166.0,"24,51-52",match,165.9,match,165.9
Otolemur_crassicaudatus,otolemur crassicaudatus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,2.52,"24,51-52",match,2.52,match,2.52
Otolemur_crassicaudatus,otolemur crassicaudatus,Piriform Lobe,Lobus_piriformis_Vol.mm3,386.0,"24,51-52",match,386.0,match,386.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Septum,Septum_Vol.mm3,70.0,"24,51-52",match,70.0,match,70.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Striatum,Striatum_Vol.mm3,556.0,"24,51-52",match,556.0,match,556.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Schizocortex,Schizo_cortex_Vol.mm3,181.0,"24,51-52",match,181.0,match,181.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Hippocampus,Hippocampus_Vol.mm3,461.0,"24,51-52",match,460.88,match,460.88
Otolemur_crassicaudatus,otolemur crassicaudatus,Neocortex (GM+WM),Neocortex_Vol.mm3,4723.0,"24,51-52",match,4723.0,match,4723.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Epithalamus,Epithalamus_Vol.mm3,5.71,"24,51-52",match,5.71,match,5.71
Otolemur_crassicaudatus,otolemur crassicaudatus,Thalamus,Thalamus_Vol.mm3,437.0,"24,51-52",match,437.0,match,437.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Hypothalamus,Hypothalamus_Vol.mm3,127.0,"24,51-52",match,127.0,match,127.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Subthalamus,Subthalamus_Vol.mm3,67.4,"24,51-52",match,67.4,match,67.4
Otolemur_crassicaudatus,otolemur crassicaudatus,Pallidum,Pallidum_Vol.mm3,63.3,"24,51-52",match,63.3,match,63.3
Otolemur_crassicaudatus,otolemur crassicaudatus,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,4.1,"24,51-52",match,4.1,match,4.1
Otolemur_crassicaudatus,otolemur crassicaudatus,Optic Tract,Tractus_opticus_Vol.mm3,33.9,"24,51-52",match,33.9,match,33.9
Otolemur_crassicaudatus,otolemur crassicaudatus,LGN,Corpus_geniculatum_laterale_Vol.mm3,22.1,"24,51-52",match,22.133333333333336,match,22.133333333333336
Otolemur_crassicaudatus,otolemur crassicaudatus,BV,Total_brain_net_volume_Vol.mm3,7110.0,54-55,value_diff,8906.699999999999,value_diff,8906.699999999999
Otolemur_crassicaudatus,otolemur crassicaudatus,Neocortex (GM+WM),Neocortex_Vol.mm3,3670.0,54-55,value_diff,4723.0,value_diff,4723.0
Otolemur_crassicaudatus,otolemur crassicaudatus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,3100.0,54-55,match,3100.0,match,3100.0
Otolemur_crassicaudatus,otolemur crassicaudatus,V1 (GM),Area_striata_grey_matter_Vol.mm3,450.0,54-55,value_diff,469.3333333333333,value_diff,469.3333333333333
Otolemur_crassicaudatus,otolemur crassicaudatus,LGN,Corpus_geniculatum_laterale_Vol.mm3,20.0,54-55,value_diff,22.133333333333336,value_diff,22.133333333333336
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,381270.0,43,value_diff,329923.2555555555,value_diff,317885.1435185185
Pan_paniscus,pan paniscus,Granular Insula,Granular_insular_cortex_left_Vol.mm3,477.0,43,value_diff,260.6666666666667,value_diff,260.6666666666667
Pan_paniscus,pan paniscus,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,1499.0,43,value_diff,934.3333333333334,value_diff,934.3333333333334
Pan_paniscus,pan paniscus,Insula (GM),Insula_left_Vol.mm3,3174.0,43,value_diff,1690.3333333333333,value_diff,1690.3333333333333
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,325290.0,43,match,329923.2555555555,value_diff,317885.1435185185
Pan_paniscus,pan paniscus,Granular Insula,Granular_insular_cortex_left_Vol.mm3,517.0,43,value_diff,260.6666666666667,value_diff,260.6666666666667
Pan_paniscus,pan paniscus,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,1823.0,43,value_diff,934.3333333333334,value_diff,934.3333333333334
Pan_paniscus,pan paniscus,Insula (GM),Insula_left_Vol.mm3,3245.0,43,value_diff,1690.3333333333333,value_diff,1690.3333333333333
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312740.0,43,value_diff,329923.2555555555,match,317885.1435185185
Pan_paniscus,pan paniscus,Granular Insula,Granular_insular_cortex_left_Vol.mm3,600.0,43,value_diff,260.6666666666667,value_diff,260.6666666666667
Pan_paniscus,pan paniscus,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,1867.0,43,value_diff,934.3333333333334,value_diff,934.3333333333334
Pan_paniscus,pan paniscus,Insula (GM),Insula_left_Vol.mm3,3418.0,43,value_diff,1690.3333333333333,value_diff,1690.3333333333333
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,345550.0,53,value_diff,329923.2555555555,value_diff,317885.1435185185
Pan_paniscus,pan paniscus,Medulla,Medulla_oblongata_Vol.mm3,4152.02,53,match,4152.02,match,4152.02
