Source,Species_raw,curated,NCBI_id,NCBI_name,Species_final,name_source,flag_curated_overrides_ncbi,flag_unresolved
Frahm_Zilles_1994_Table1,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Frahm_Zilles_1994_Table1,Tarsius spec.,Tarsius sp.,NA,NA,Tarsius sp.,curated,FALSE,FALSE
Frahm_Zilles_1994_Table1,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Frahm_Zilles_1994_Table1,Varecia variegata,NA,9455,Varecia variegata,Varecia variegata,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated,FALSE,FALSE
Frahm_etal_1982_Table2,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Frahm_etal_1982_Table2,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Frahm_etal_1982_Table2,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated,TRUE,FALSE
Frahm_etal_1982_Table2,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Frahm_etal_1982_Table2,Crocidura flavescens,NA,214442,Crocidura flavescens,Crocidura flavescens,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated,FALSE,FALSE
Frahm_etal_1982_Table2,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Erinaceus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated,FALSE,FALSE
Frahm_etal_1982_Table2,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Hemiechinus auritus,NA,217708,Hemiechinus auritus,Hemiechinus auritus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Lagothrix lagothricha,NA,NA,NA,Lagothrix lagothricha,unresolved_raw,FALSE,TRUE
Frahm_etal_1982_Table2,Lemur albifrons,Eulemur fulvus,1215604,Eulemur albifrons,Eulemur fulvus,curated,TRUE,FALSE
Frahm_etal_1982_Table2,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Frahm_etal_1982_Table2,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated,FALSE,FALSE
Frahm_etal_1984_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Frahm_etal_1984_Table1,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Frahm_etal_1984_Table1,Callicebus moloch,NA,9523,Plecturocebus moloch,Plecturocebus moloch,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Frahm_etal_1984_Table1,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated,TRUE,FALSE
Frahm_etal_1984_Table1,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Frahm_etal_1984_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Frahm_etal_1984_Table1,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated,FALSE,FALSE
Frahm_etal_1984_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Frahm_etal_1984_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Lagothrix lagothricha,NA,NA,NA,Lagothrix lagothricha,unresolved_raw,FALSE,TRUE
Frahm_etal_1984_Table1,Lemur albifrons,Eulemur fulvus,1215604,Eulemur albifrons,Eulemur fulvus,curated,TRUE,FALSE
Frahm_etal_1984_Table1,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Miopithecus talapoin,NA,36231,Miopithecus talapoin,Miopithecus talapoin,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Otolemur crassicaudatus,NA,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Saguinus midas,NA,30586,Saguinus midas,Saguinus midas,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Tupaia minor,NA,143289,Tupaia minor,Tupaia minor,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Frahm_etal_1984_Table1,Varecia variegata,NA,9455,Varecia variegata,Varecia variegata,NCBI,FALSE,FALSE
Frahm_etal_1997_Table1,Rattus norvegicus,NA,10116,Rattus norvegicus,Rattus norvegicus,NCBI,FALSE,FALSE
Frahm_etal_1997_Table1,Spalax ehrenbergi,NA,30637,Nannospalax ehrenbergi,Nannospalax ehrenbergi,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Callicebus moloch,NA,9523,Plecturocebus moloch,Plecturocebus moloch,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Frahm_etal_1998_Table1,Cebus spec.,Cebus albifrons,NA,NA,Cebus albifrons,curated,FALSE,FALSE
Frahm_etal_1998_Table1,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Frahm_etal_1998_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Miopithecus talapoin,NA,36231,Miopithecus talapoin,Miopithecus talapoin,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Otolemur crassicaudatus,NA,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Saguinus midas,NA,30586,Saguinus midas,Saguinus midas,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Frahm_etal_1998_Table1,Tarsius spec.,Tarsius sp.,NA,NA,Tarsius sp.,curated,FALSE,FALSE
MacLeod_etal_2003_Table1,Cebus apella,NA,9515,Sapajus apella,Sapajus apella,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Cercocebus torquatus atys,NA,9531,Cercocebus atys,Cercocebus atys,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Gorilla gorilla,NA,9593,Gorilla gorilla,Gorilla gorilla,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Pan paniscus,NA,9597,Pan paniscus,Pan paniscus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Papio cynocephalus,NA,9556,Papio cynocephalus,Papio cynocephalus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Pongo pygmaeus,NA,9600,Pongo pygmaeus,Pongo pygmaeus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Ateles paniscus,NA,9510,Ateles paniscus,Ateles paniscus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Cebus sp.,NA,9517,Cebus sp.,Cebus sp.,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Cercocebus albigena,NA,75567,Lophocebus albigena,Lophocebus albigena,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Cercopithecus sp.,NA,NA,NA,Cercopithecus sp.,unresolved_raw,FALSE,TRUE
MacLeod_etal_2003_Table2,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Gorilla gorilla,NA,9593,Gorilla gorilla,Gorilla gorilla,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Pan paniscus,NA,9597,Pan paniscus,Pan paniscus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Papio cynocephalus,NA,9556,Papio cynocephalus,Papio cynocephalus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Pongo pygmaeus,NA,9600,Pongo pygmaeus,Pongo pygmaeus,NCBI,FALSE,FALSE
MacLeod_etal_2003_Table2,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Avahi l. occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Callicebus moloch,NA,9523,Plecturocebus moloch,Plecturocebus moloch,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Matano_etal_1985_a_Table1,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Crocidura flavescens,NA,214442,Crocidura flavescens,Crocidura flavescens,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Crocidura r. russula,Crocidura russula,NA,NA,Crocidura russula,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Daubentonia madagasc.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Matano_etal_1985_a_Table1,Hemicentetes semispin.,Hemicentetes semispinosus,NA,NA,Hemicentetes semispinosus,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Lagothrix lagothricha,NA,NA,NA,Lagothrix lagothricha,unresolved_raw,FALSE,TRUE
Matano_etal_1985_a_Table1,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Miopithecus talapoin,NA,36231,Miopithecus talapoin,Miopithecus talapoin,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Otolemur crassicaudatus,NA,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Pygathrix nemaeus,NA,54133,Pygathrix nemaeus,Pygathrix nemaeus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Saguinus midas,NA,30586,Saguinus midas,Saguinus midas,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Tarsius spp.,Tarsius sp.,NA,NA,Tarsius sp.,curated,FALSE,FALSE
Matano_etal_1985_a_Table1,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Matano_etal_1985_a_Table1,Varecia variegata,NA,9455,Varecia variegata,Varecia variegata,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Avahi l. occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Matano_etal_1985_b_Table1,Avahi laniger laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Matano_etal_1985_b_Table1,Callicebus moloch,NA,9523,Plecturocebus moloch,Plecturocebus moloch,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Matano_etal_1985_b_Table1,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Matano_etal_1985_b_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Matano_etal_1985_b_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
