Species,Variable,Value,Teams,n_teams
Sorex araneus,Epithalamus_Vol.mm3,0.264,Stephan_collection,1
Sorex araneus,Hippocampus_Vol.mm3,20.6,Stephan_collection,1
Sorex araneus,Hypothalamus_Vol.mm3,5.17,Stephan_collection,1
Sorex araneus,Interpositus_cerebellar_nuclei_Vol.mm3,0.18,Stephan_collection,1
Sorex araneus,Lateral_cerebellar_nuclei_Vol.mm3,0.21,Stephan_collection,1
Sorex araneus,Lobus_piriformis_Vol.mm3,32.7,Stephan_collection,1
Sorex araneus,Medial_cerebellar_nuclei_Vol.mm3,0.18,Stephan_collection,1
Sorex araneus,Medulla_oblongata_Vol.mm3,27.1,Stephan_collection,1
Sorex araneus,Mesencephalon_Vol.mm3,10.8,Stephan_collection,1
Sorex araneus,Neocortex_Vol.mm3,26.36,Stephan_collection,1
Sorex araneus,Neocortex_grey_matter_Vol.mm3,24.82,Stephan_collection,1
Sorex araneus,Neocortex_lamina_1_Vol.mm3,5.189,Stephan_collection,1
Sorex araneus,Neocortex_laminae_2_6_Vol.mm3,19.63,Stephan_collection,1
Sorex araneus,Neocortex_white_matter_Vol.mm3,1.536,Stephan_collection,1
Sorex araneus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.76,Stephan_collection,1
Sorex araneus,Nucleus_habenularis_medialis_Vol.mm3,0.0749,Stephan_collection,1
Sorex araneus,Nucleus_septalis_triangularis_Vol.mm3,0.115,Stephan_collection,1
Sorex araneus,Nucleus_subthalamicus_Vol.mm3,0.105,Stephan_collection,1
Sorex araneus,Nucleus_tractus_olfactorius_Vol.mm3,0.27,Stephan_collection,1
Sorex araneus,Nucleus_vestibularis_descendens_Vol.mm3,0.265,Stephan_collection,1
Sorex araneus,Nucleus_vestibularis_lateralis_Vol.mm3,0.263,Stephan_collection,1
Sorex araneus,Nucleus_vestibularis_medialis_Vol.mm3,0.537,Stephan_collection,1
Sorex araneus,Nucleus_vestibularis_superior_Vol.mm3,0.218,Stephan_collection,1
Sorex araneus,Palaeocortex_Vol.mm3,25.6,Stephan_collection,1
Sorex araneus,Pallidum_Vol.mm3,0.979,Stephan_collection,1
Sorex araneus,Prepiriform_cortex_Vol.mm3,15.8,Stephan_collection,1
Sorex araneus,Retrobulbar_cortex_Vol.mm3,3.9,Stephan_collection,1
Sorex araneus,Schizo_cortex_Vol.mm3,6.83,Stephan_collection,1
Sorex araneus,Septum_Vol.mm3,3.2,Stephan_collection,1
Sorex araneus,Striatum_Vol.mm3,10.5,Stephan_collection,1
Sorex araneus,Substantia_innominata_Vol.mm3,0.8,Stephan_collection,1
Sorex araneus,Subthalamus_Vol.mm3,1.09,Stephan_collection,1
Sorex araneus,Telencephalon_Vol.mm3,116,Stephan_collection,1
Sorex araneus,Thalamus_Vol.mm3,7.25,Stephan_collection,1
Sorex araneus,Total_brain_net_volume_Vol.mm3,188,Stephan_collection,1
Sorex araneus,Tractus_olfactorius_lateralis_Vol.mm3,0.67,Stephan_collection,1
Sorex araneus,Tractus_opticus_Vol.mm3,0.144,Stephan_collection,1
Sorex araneus,Tuberculum_olfactorium_Vol.mm3,6,Stephan_collection,1
Sorex araneus,Ventricles_Vol.mm3,1.17,Stephan_collection,1
Sorex cinereus,Amygdala_Vol.mm3,4.9,Stephan_collection,1
Sorex cinereus,Bulbus_olfactorius_Vol.mm3,11.6,Stephan_collection,1
Sorex cinereus,Commissura_anterior_Vol.mm3,0.63,Stephan_collection,1
Sorex cinereus,Complexus_centromedialis_Vol.mm3,2.4,Stephan_collection,1
Sorex cinereus,Complexus_corticobasolateralis_Vol.mm3,2.5,Stephan_collection,1
Sorex cinereus,Complexus_sensorius_trigeminalis_Vol.mm3,4.22,Stephan_collection,1
Sorex cinereus,Complexus_vestibularis_Vol.mm3,0.877,Stephan_collection,1
Sorex cinereus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.54,Stephan_collection,1
Sorex cinereus,Nucleus_tractus_olfactorius_Vol.mm3,0.24,Stephan_collection,1
Sorex cinereus,Nucleus_vestibularis_descendens_Vol.mm3,0.26,Stephan_collection,1
Sorex cinereus,Nucleus_vestibularis_lateralis_Vol.mm3,0.147,Stephan_collection,1
Sorex cinereus,Nucleus_vestibularis_medialis_Vol.mm3,0.365,Stephan_collection,1
Sorex cinereus,Nucleus_vestibularis_superior_Vol.mm3,0.21,Stephan_collection,1
Sorex cinereus,Prepiriform_cortex_Vol.mm3,12.4,Stephan_collection,1
Sorex cinereus,Retrobulbar_cortex_Vol.mm3,3.2,Stephan_collection,1
Sorex cinereus,Substantia_innominata_Vol.mm3,0.53,Stephan_collection,1
Sorex cinereus,Tractus_olfactorius_lateralis_Vol.mm3,0.48,Stephan_collection,1
Sorex cinereus,Tuberculum_olfactorium_Vol.mm3,4.8,Stephan_collection,1
Sorex fumeus,Amygdala_Vol.mm3,7.4,Stephan_collection,1
Sorex fumeus,Bulbus_olfactorius_Vol.mm3,15,Stephan_collection,1
Sorex fumeus,Commissura_anterior_Vol.mm3,0.74,Stephan_collection,1
Sorex fumeus,Complexus_centromedialis_Vol.mm3,3.7,Stephan_collection,1
Sorex fumeus,Complexus_corticobasolateralis_Vol.mm3,3.8,Stephan_collection,1
Sorex fumeus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.64,Stephan_collection,1
Sorex fumeus,Nucleus_tractus_olfactorius_Vol.mm3,0.33,Stephan_collection,1
Sorex fumeus,Prepiriform_cortex_Vol.mm3,17,Stephan_collection,1
Sorex fumeus,Retrobulbar_cortex_Vol.mm3,4.4,Stephan_collection,1
Sorex fumeus,Substantia_innominata_Vol.mm3,0.66,Stephan_collection,1
Sorex fumeus,Tractus_olfactorius_lateralis_Vol.mm3,0.52,Stephan_collection,1
Sorex fumeus,Tuberculum_olfactorium_Vol.mm3,6,Stephan_collection,1
Sorex minutus,AccessoryOlfactoryBulb_Vol.mm3,0.02,Stephan_collection,1
Sorex minutus,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.004,Stephan_collection,1
Sorex minutus,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.006,Stephan_collection,1
Sorex minutus,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.01,Stephan_collection,1
Sorex minutus,Amygdala_Vol.mm3,3.7,Stephan_collection,1
Sorex minutus,Body_Mass.g,5.3,Stephan_collection,1
Sorex minutus,Brain_Mass.mg,110,Stephan_collection,1
Sorex minutus,Bulbus_olfactorius_Vol.mm3,9,Stephan_collection,1
Sorex minutus,Bulbus_olfactorius_accessorius_Vol.mm3,0.0202,Stephan_collection,1
Sorex minutus,Capsula_interna_Vol.mm3,0.288,Stephan_collection,1
Sorex minutus,Cerebellar_nuclei_total_Vol.mm3,0.35,Stephan_collection,1
Sorex minutus,Cerebellum_Vol.mm3,11,Stephan_collection,1
Sorex minutus,Commissura_anterior_Vol.mm3,0.38,Stephan_collection,1
Sorex minutus,Complexus_centromedialis_Vol.mm3,1.9,Stephan_collection,1
Sorex minutus,Complexus_corticobasolateralis_Vol.mm3,1.7,Stephan_collection,1
Sorex minutus,Corpus_geniculatum_laterale_Vol.mm3,0.06,Stephan_collection,1
Sorex minutus,Corpus_pineal_Vol.mm3,0.00359,Stephan_collection,1
Sorex minutus,Corpus_subcommissurale_Vol.mm3,2.65e-4,Stephan_collection,1
Sorex minutus,Corpus_subfornicale_Vol.mm3,0.00284,Stephan_collection,1
Sorex minutus,Diencephalon_Vol.mm3,8.69,Stephan_collection,1
Sorex minutus,Epithalamus_Vol.mm3,0.161,Stephan_collection,1
Sorex minutus,Hippocampus_Vol.mm3,10.5,Stephan_collection,1
Sorex minutus,Hypothalamus_Vol.mm3,3.07,Stephan_collection,1
Sorex minutus,Interpositus_cerebellar_nuclei_Vol.mm3,0.13,Stephan_collection,1
Sorex minutus,Lateral_cerebellar_nuclei_Vol.mm3,0.13,Stephan_collection,1
Sorex minutus,Lobus_piriformis_Vol.mm3,17.2,Stephan_collection,1
Sorex minutus,Medial_cerebellar_nuclei_Vol.mm3,0.09,Stephan_collection,1
Sorex minutus,Medulla_oblongata_Vol.mm3,17,Stephan_collection,1
Sorex minutus,Mesencephalon_Vol.mm3,5.91,Stephan_collection,1
Sorex minutus,Neocortex_Vol.mm3,12.65,Stephan_collection,1
Sorex minutus,Neocortex_grey_matter_Vol.mm3,11.81,Stephan_collection,1
Sorex minutus,Neocortex_lamina_1_Vol.mm3,2.436,Stephan_collection,1
Sorex minutus,Neocortex_laminae_2_6_Vol.mm3,9.371,Stephan_collection,1
Sorex minutus,Neocortex_white_matter_Vol.mm3,0.844,Stephan_collection,1
Sorex minutus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.61,Stephan_collection,1
Sorex minutus,Nucleus_habenularis_medialis_Vol.mm3,0.0586,Stephan_collection,1
Sorex minutus,Nucleus_septalis_triangularis_Vol.mm3,0.07,Stephan_collection,1
Sorex minutus,Nucleus_subthalamicus_Vol.mm3,0.0569,Stephan_collection,1
Sorex minutus,Nucleus_tractus_olfactorius_Vol.mm3,0.19,Stephan_collection,1
Sorex minutus,Palaeocortex_Vol.mm3,13.9,Stephan_collection,1
Sorex minutus,Pallidum_Vol.mm3,0.65,Stephan_collection,1
Sorex minutus,Prepiriform_cortex_Vol.mm3,7.6,Stephan_collection,1
Sorex minutus,Retrobulbar_cortex_Vol.mm3,1.8,Stephan_collection,1
Sorex minutus,Schizo_cortex_Vol.mm3,3.62,Stephan_collection,1
Sorex minutus,Septum_Vol.mm3,2.02,Stephan_collection,1
Sorex minutus,Striatum_Vol.mm3,6.02,Stephan_collection,1
Sorex minutus,Substantia_innominata_Vol.mm3,0.61,Stephan_collection,1
Sorex minutus,Subthalamus_Vol.mm3,0.707,Stephan_collection,1
Sorex minutus,Telencephalon_Vol.mm3,60.7,Stephan_collection,1
Sorex minutus,Thalamus_Vol.mm3,3.92,Stephan_collection,1
Sorex minutus,Total_brain_net_volume_Vol.mm3,103,Stephan_collection,1
Sorex minutus,Tractus_olfactorius_lateralis_Vol.mm3,3.6,Stephan_collection,1
Sorex minutus,Tractus_opticus_Vol.mm3,0.106,Stephan_collection,1
Sorex minutus,Tuberculum_olfactorium_Vol.mm3,4,Stephan_collection,1
Sorex minutus,Ventricles_Vol.mm3,0.46,Stephan_collection,1
Spalax ehrenbergi,Amygdala_Vol.mm3,38.78,Stephan_collection,1
Spalax ehrenbergi,Body_Mass.g,112.9,Stephan_collection,1
Spalax ehrenbergi,Bulbus_olfactorius_Vol.mm3,74.6,Stephan_collection,1
Spalax ehrenbergi,Cerebellum_Vol.mm3,298.8,Stephan_collection,1
Spalax ehrenbergi,Diencephalon_Vol.mm3,176.91,Stephan_collection,1
Spalax ehrenbergi,Hippocampus_Vol.mm3,121.75,Stephan_collection,1
Spalax ehrenbergi,Neocortex_Vol.mm3,550.67,Stephan_collection,1
Spalax ehrenbergi,Palaeocortex_Vol.mm3,101.42,Stephan_collection,1
Spalax ehrenbergi,Schizo_cortex_Vol.mm3,77.04,Stephan_collection,1
Spalax ehrenbergi,Septum_Vol.mm3,25.6,Stephan_collection,1
Spalax ehrenbergi,Striatum_Vol.mm3,132.13,Stephan_collection,1
Spalax ehrenbergi,Telencephalon_Vol.mm3,1122,Stephan_collection,1
Suncus etruscus,Amygdala_Vol.mm3,1.7,Stephan_collection,1
Suncus etruscus,Bulbus_olfactorius_Vol.mm3,4.7,Stephan_collection,1
Suncus etruscus,Commissura_anterior_Vol.mm3,0.14,Stephan_collection,1
Suncus etruscus,Complexus_centromedialis_Vol.mm3,0.91,Stephan_collection,1
Suncus etruscus,Complexus_corticobasolateralis_Vol.mm3,0.81,Stephan_collection,1
Suncus etruscus,Complexus_sensorius_trigeminalis_Vol.mm3,2.33,Stephan_collection,1
Suncus etruscus,Complexus_vestibularis_Vol.mm3,0.518,Stephan_collection,1
Suncus etruscus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.12,Stephan_collection,1
Suncus etruscus,Nucleus_tractus_olfactorius_Vol.mm3,0.08,Stephan_collection,1
Suncus etruscus,Nucleus_vestibularis_descendens_Vol.mm3,0.133,Stephan_collection,1
Suncus etruscus,Nucleus_vestibularis_lateralis_Vol.mm3,0.0593,Stephan_collection,1
Suncus etruscus,Nucleus_vestibularis_medialis_Vol.mm3,0.265,Stephan_collection,1
Suncus etruscus,Nucleus_vestibularis_superior_Vol.mm3,0.0608,Stephan_collection,1
Suncus etruscus,Prepiriform_cortex_Vol.mm3,4,Stephan_collection,1
Suncus etruscus,Retrobulbar_cortex_Vol.mm3,1.2,Stephan_collection,1
Suncus etruscus,Substantia_innominata_Vol.mm3,0.15,Stephan_collection,1
Suncus etruscus,Tractus_olfactorius_lateralis_Vol.mm3,0.2,Stephan_collection,1
Suncus etruscus,Tuberculum_olfactorium_Vol.mm3,1.4,Stephan_collection,1
Suncus megalura,Amygdala_Vol.mm3,5.5,Stephan_collection,1
Suncus megalura,Complexus_centromedialis_Vol.mm3,2.9,Stephan_collection,1
Suncus megalura,Complexus_corticobasolateralis_Vol.mm3,2.6,Stephan_collection,1
Suncus megalura,Complexus_sensorius_trigeminalis_Vol.mm3,4.88,Stephan_collection,1
Suncus megalura,Complexus_vestibularis_Vol.mm3,1.38,Stephan_collection,1
Suncus megalura,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.45,Stephan_collection,1
Suncus megalura,Nucleus_tractus_olfactorius_Vol.mm3,0.26,Stephan_collection,1
Suncus megalura,Nucleus_vestibularis_descendens_Vol.mm3,0.32,Stephan_collection,1
Suncus megalura,Nucleus_vestibularis_lateralis_Vol.mm3,0.269,Stephan_collection,1
Suncus megalura,Nucleus_vestibularis_medialis_Vol.mm3,0.634,Stephan_collection,1
Suncus megalura,Nucleus_vestibularis_superior_Vol.mm3,0.155,Stephan_collection,1
Suncus murinus,AccessoryOlfactoryBulb_Vol.mm3,0.182,Stephan_collection,1
Suncus murinus,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.034,Stephan_collection,1
Suncus murinus,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.076,Stephan_collection,1
Suncus murinus,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.072,Stephan_collection,1
Suncus murinus,Amygdala_Vol.mm3,10.9,Stephan_collection,1
Suncus murinus,Body_Mass.g,35.5,Stephan_collection,1
Suncus murinus,Brain_Mass.mg,380,Stephan_collection,1
Suncus murinus,Bulbus_olfactorius_Vol.mm3,36,Stephan_collection,1
Suncus murinus,Bulbus_olfactorius_accessorius_Vol.mm3,0.182,Stephan_collection,1
Suncus murinus,Capsula_interna_Vol.mm3,1.18,Stephan_collection,1
Suncus murinus,Cerebellar_nuclei_total_Vol.mm3,1.06,Stephan_collection,1
Suncus murinus,Cerebellum_Vol.mm3,44.8,Stephan_collection,1
Suncus murinus,Commissura_anterior_Vol.mm3,0.98,Stephan_collection,1
Suncus murinus,Complexus_centromedialis_Vol.mm3,5.3,Stephan_collection,1
Suncus murinus,Complexus_corticobasolateralis_Vol.mm3,5.6,Stephan_collection,1
Suncus murinus,Complexus_sensorius_trigeminalis_Vol.mm3,9.8,Stephan_collection,1
Suncus murinus,Complexus_vestibularis_Vol.mm3,2.1,Stephan_collection,1
Suncus murinus,Corpus_geniculatum_laterale_Vol.mm3,0.18,Stephan_collection,1
Suncus murinus,Corpus_pineal_Vol.mm3,0.0628,Stephan_collection,1
Suncus murinus,Corpus_subcommissurale_Vol.mm3,0.00223,Stephan_collection,1
Suncus murinus,Corpus_subfornicale_Vol.mm3,0.0148,Stephan_collection,1
Suncus murinus,Diencephalon_Vol.mm3,26,Stephan_collection,1
Suncus murinus,Epithalamus_Vol.mm3,0.53,Stephan_collection,1
Suncus murinus,Hippocampus_Vol.mm3,31.2,Stephan_collection,1
Suncus murinus,Hypothalamus_Vol.mm3,9.67,Stephan_collection,1
Suncus murinus,Interpositus_cerebellar_nuclei_Vol.mm3,0.38,Stephan_collection,1
Suncus murinus,Lateral_cerebellar_nuclei_Vol.mm3,0.44,Stephan_collection,1
Suncus murinus,Lobus_piriformis_Vol.mm3,56.2,Stephan_collection,1
Suncus murinus,Medial_cerebellar_nuclei_Vol.mm3,0.23,Stephan_collection,1
Suncus murinus,Medulla_oblongata_Vol.mm3,50.5,Stephan_collection,1
Suncus murinus,Mesencephalon_Vol.mm3,24.2,Stephan_collection,1
Suncus murinus,Neocortex_Vol.mm3,54.13,Stephan_collection,1
Suncus murinus,Neocortex_grey_matter_Vol.mm3,50.59,Stephan_collection,1
Suncus murinus,Neocortex_lamina_1_Vol.mm3,14.07,Stephan_collection,1
Suncus murinus,Neocortex_laminae_2_6_Vol.mm3,36.51,Stephan_collection,1
Suncus murinus,Neocortex_white_matter_Vol.mm3,3.54,Stephan_collection,1
Suncus murinus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.78,Stephan_collection,1
Suncus murinus,Nucleus_habenularis_medialis_Vol.mm3,0.168,Stephan_collection,1
Suncus murinus,Nucleus_septalis_triangularis_Vol.mm3,0.201,Stephan_collection,1
Suncus murinus,Nucleus_subthalamicus_Vol.mm3,0.116,Stephan_collection,1
Suncus murinus,Nucleus_tractus_olfactorius_Vol.mm3,0.43,Stephan_collection,1
Suncus murinus,Nucleus_vestibularis_descendens_Vol.mm3,0.584,Stephan_collection,1
Suncus murinus,Nucleus_vestibularis_lateralis_Vol.mm3,0.378,Stephan_collection,1
Suncus murinus,Nucleus_vestibularis_medialis_Vol.mm3,0.915,Stephan_collection,1
Suncus murinus,Nucleus_vestibularis_superior_Vol.mm3,0.226,Stephan_collection,1
Suncus murinus,Pallidum_Vol.mm3,1.58,Stephan_collection,1
Suncus murinus,Prepiriform_cortex_Vol.mm3,28.6,Stephan_collection,1
Suncus murinus,Retrobulbar_cortex_Vol.mm3,7.2,Stephan_collection,1
Suncus murinus,Schizo_cortex_Vol.mm3,12.6,Stephan_collection,1
Suncus murinus,Septum_Vol.mm3,5.5,Stephan_collection,1
Suncus murinus,Striatum_Vol.mm3,14.8,Stephan_collection,1
Suncus murinus,Substantia_innominata_Vol.mm3,1.6,Stephan_collection,1
Suncus murinus,Subthalamus_Vol.mm3,1.7,Stephan_collection,1
Suncus murinus,Telencephalon_Vol.mm3,209,Stephan_collection,1
Suncus murinus,Thalamus_Vol.mm3,12.3,Stephan_collection,1
Suncus murinus,Total_brain_net_volume_Vol.mm3,354,Stephan_collection,1
Suncus murinus,Tractus_olfactorius_lateralis_Vol.mm3,1.3,Stephan_collection,1
Suncus murinus,Tractus_opticus_Vol.mm3,0.232,Stephan_collection,1
Suncus murinus,Tuberculum_olfactorium_Vol.mm3,6.6,Stephan_collection,1
Suncus murinus,Ventricles_Vol.mm3,4.6,Stephan_collection,1
Sylvisorex granti,Amygdala_Vol.mm3,5.1,Stephan_collection,1
Sylvisorex granti,Bulbus_olfactorius_Vol.mm3,15.4,Stephan_collection,1
Sylvisorex granti,Commissura_anterior_Vol.mm3,0.57,Stephan_collection,1
Sylvisorex granti,Complexus_centromedialis_Vol.mm3,2.4,Stephan_collection,1
Sylvisorex granti,Complexus_corticobasolateralis_Vol.mm3,2.6,Stephan_collection,1
Sylvisorex granti,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.54,Stephan_collection,1
Sylvisorex granti,Nucleus_tractus_olfactorius_Vol.mm3,0.32,Stephan_collection,1
Sylvisorex granti,Prepiriform_cortex_Vol.mm3,14.1,Stephan_collection,1
Sylvisorex granti,Retrobulbar_cortex_Vol.mm3,3.3,Stephan_collection,1
Sylvisorex granti,Substantia_innominata_Vol.mm3,0.49,Stephan_collection,1
Sylvisorex granti,Tractus_olfactorius_lateralis_Vol.mm3,0.56,Stephan_collection,1
Sylvisorex granti,Tuberculum_olfactorium_Vol.mm3,4.4,Stephan_collection,1
Sylvisorex negalura,Bulbus_olfactorius_Vol.mm3,16.6,Stephan_collection,1
Sylvisorex negalura,Commissura_anterior_Vol.mm3,0.55,Stephan_collection,1
Sylvisorex negalura,Prepiriform_cortex_Vol.mm3,15.3,Stephan_collection,1
Sylvisorex negalura,Retrobulbar_cortex_Vol.mm3,3.2,Stephan_collection,1
Sylvisorex negalura,Substantia_innominata_Vol.mm3,0.5,Stephan_collection,1
Sylvisorex negalura,Tractus_olfactorius_lateralis_Vol.mm3,0.55,Stephan_collection,1
Sylvisorex negalura,Tuberculum_olfactorium_Vol.mm3,4.8,Stephan_collection,1
Symphalangus syndactylus,Agranular_insular_cortex_left_Vol.mm3,71,Bauernfeind,1
Symphalangus syndactylus,Body_Mass.g,11900,Bauernfeind,1
Symphalangus syndactylus,Brain_Mass.mg,138.7,Bauernfeind; deSousa,2
Symphalangus syndactylus,Dysgranular_insular_cortex_left_Vol.mm3,147,Bauernfeind,1
Symphalangus syndactylus,Granular_insular_cortex_left_Vol.mm3,198,Bauernfeind,1
Symphalangus syndactylus,Insula_left_Vol.mm3,416,Bauernfeind,1
Symphalangus syndactylus,Total_brain_net_volume_Vol.mm3,133880,Bauernfeind,1
Talpa europaea,AccessoryOlfactoryBulb_Vol.mm3,0.291,Stephan_collection,1
Talpa europaea,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.067,Stephan_collection,1
Talpa europaea,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.087,Stephan_collection,1
Talpa europaea,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.137,Stephan_collection,1
Talpa europaea,Amygdala_Vol.mm3,26.3,Stephan_collection,1
Talpa europaea,Body_Mass.g,76,Stephan_collection,1
Talpa europaea,Brain_Mass.mg,1020,Stephan_collection,1
Talpa europaea,Bulbus_olfactorius_Vol.mm3,59.6,Stephan_collection,1
Talpa europaea,Bulbus_olfactorius_accessorius_Vol.mm3,0.291,Stephan_collection,1
Talpa europaea,Cerebellum_Vol.mm3,174,Stephan_collection,1
Talpa europaea,Commissura_anterior_Vol.mm3,4,Stephan_collection,1
Talpa europaea,Complexus_centromedialis_Vol.mm3,11.3,Stephan_collection,1
Talpa europaea,Complexus_corticobasolateralis_Vol.mm3,15,Stephan_collection,1
Talpa europaea,Complexus_sensorius_trigeminalis_Vol.mm3,13.3,Stephan_collection,1
Talpa europaea,Complexus_vestibularis_Vol.mm3,4.12,Stephan_collection,1
Talpa europaea,Corpus_pineal_Vol.mm3,0.0497,Stephan_collection,1
Talpa europaea,Corpus_subcommissurale_Vol.mm3,0.0102,Stephan_collection,1
Talpa europaea,Corpus_subfornicale_Vol.mm3,0.00857,Stephan_collection,1
Talpa europaea,Diencephalon_Vol.mm3,80.4,Stephan_collection,1
Talpa europaea,Hippocampus_Vol.mm3,86.8,Stephan_collection,1
Talpa europaea,Lobus_piriformis_Vol.mm3,112,Stephan_collection,1
Talpa europaea,Medulla_oblongata_Vol.mm3,95.4,Stephan_collection,1
Talpa europaea,Mesencephalon_Vol.mm3,49.8,Stephan_collection,1
Talpa europaea,Neocortex_Vol.mm3,181,Stephan_collection,1
Talpa europaea,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,3.5,Stephan_collection,1
Talpa europaea,Nucleus_habenularis_medialis_Vol.mm3,0.366,Stephan_collection,1
Talpa europaea,Nucleus_septalis_triangularis_Vol.mm3,0.33,Stephan_collection,1
Talpa europaea,Nucleus_tractus_olfactorius_Vol.mm3,0.56,Stephan_collection,1
Talpa europaea,Nucleus_vestibularis_descendens_Vol.mm3,1.41,Stephan_collection,1
Talpa europaea,Nucleus_vestibularis_lateralis_Vol.mm3,0.458,Stephan_collection,1
Talpa europaea,Nucleus_vestibularis_medialis_Vol.mm3,1.66,Stephan_collection,1
Talpa europaea,Nucleus_vestibularis_superior_Vol.mm3,0.588,Stephan_collection,1
Talpa europaea,Prepiriform_cortex_Vol.mm3,45.4,Stephan_collection,1
Talpa europaea,Retrobulbar_cortex_Vol.mm3,11.7,Stephan_collection,1
Talpa europaea,Schizo_cortex_Vol.mm3,39.6,Stephan_collection,1
Talpa europaea,Septum_Vol.mm3,15,Stephan_collection,1
Talpa europaea,Striatum_Vol.mm3,60.2,Stephan_collection,1
Talpa europaea,Substantia_innominata_Vol.mm3,2.9,Stephan_collection,1
Talpa europaea,Telencephalon_Vol.mm3,554,Stephan_collection,1
Talpa europaea,Total_brain_net_volume_Vol.mm3,953,Stephan_collection,1
Talpa europaea,Tractus_olfactorius_lateralis_Vol.mm3,2.5,Stephan_collection,1
Talpa europaea,Tuberculum_olfactorium_Vol.mm3,19.1,Stephan_collection,1
Talpa europaea,Ventricles_Vol.mm3,10.9,Stephan_collection,1
Tamandua tetradactyla,Cerebellum_grey_matter_Vol.mm3,2980,Bush,1
Tamandua tetradactyla,Cerebellum_white_matter_Vol.mm3,678,Bush,1
Tamandua tetradactyla,Neocortex_grey_matter_Vol.mm3,7250,Bush,1
Tamandua tetradactyla,Neocortex_white_matter_Vol.mm3,2160,Bush,1
Tarsius sp.,AccessoryOlfactoryBulb_Vol.mm3,0.82,Stephan_collection,1
Tarsius sp.,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.154,Stephan_collection,1
Tarsius sp.,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.275,Stephan_collection,1
Tarsius sp.,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.391,Stephan_collection,1
Tarsius sp.,Amygdala_Vol.mm3,53.4,Stephan_collection,1
Tarsius sp.,Area_striata_Vol.mm3,370,Stephan_collection,1
Tarsius sp.,Area_striata_grey_matter_Vol.mm3,349,deSousa; Stephan_collection,2
Tarsius sp.,Area_striata_lamina_1_Vol.mm3,41.2,Stephan_collection,1
Tarsius sp.,Area_striata_laminae_2_6_Vol.mm3,307,Stephan_collection,1
Tarsius sp.,Area_striata_white_matter_Vol.mm3,21.3,Stephan_collection,1
Tarsius sp.,Body_Mass.g,125,Stephan_collection,1
Tarsius sp.,Brain_Mass.mg,3600,Stephan_collection,1
Tarsius sp.,Bulbus_olfactorius_Vol.mm3,18.8,Stephan_collection,1
Tarsius sp.,Bulbus_olfactorius_accessorius_Vol.mm3,0.82,Stephan_collection,1
Tarsius sp.,CA1_Vol.mm3,51.39,Stephan_collection,1
Tarsius sp.,CA2_Vol.mm3,7.03,Stephan_collection,1
Tarsius sp.,CA3_Vol.mm3,32.09,Stephan_collection,1
Tarsius sp.,Capsula_interna_Vol.mm3,16.7,Stephan_collection,1
Tarsius sp.,Cerebellar_nuclei_total_Vol.mm3,8.06,Stephan_collection,1
Tarsius sp.,Cerebellum_Vol.mm3,428,Stephan_collection,1
Tarsius sp.,Commissura_anterior_Vol.mm3,5.6,Stephan_collection,1
Tarsius sp.,Complexus_centromedialis_Vol.mm3,13.7,Stephan_collection,1
Tarsius sp.,Complexus_corticobasolateralis_Vol.mm3,39.7,Stephan_collection,1
Tarsius sp.,Complexus_sensorius_trigeminalis_Vol.mm3,14.4,Stephan_collection,1
Tarsius sp.,Complexus_vestibularis_Vol.mm3,20.6,Stephan_collection,1
Tarsius sp.,Corpus_geniculatum_laterale_Vol.mm3,20.8,deSousa; Stephan_collection,2
Tarsius sp.,Corpus_pineal_Vol.mm3,2.03,Stephan_collection,1
Tarsius sp.,Corpus_subcommissurale_Vol.mm3,0.114,Stephan_collection,1
Tarsius sp.,Corpus_subfornicale_Vol.mm3,0.0482,Stephan_collection,1
Tarsius sp.,Diencephalon_Vol.mm3,303,Stephan_collection,1
Tarsius sp.,Epithalamus_Vol.mm3,2.53,Stephan_collection,1
Tarsius sp.,Fascia_dentata_Vol.mm3,22.74,Stephan_collection,1
Tarsius sp.,HP_HS_fibers_Vol.mm3,22.78,Stephan_collection,1
Tarsius sp.,Hilus_Vol.mm3,5.87,Stephan_collection,1
