Species,Variable,Value,Teams,n_teams
Propithecus verreauxi,Area_striata_laminae_2_6_Vol.mm3,974,Stephan_collection,1
Propithecus verreauxi,Area_striata_white_matter_Vol.mm3,249,Stephan_collection,1
Propithecus verreauxi,Body_Mass.g,3480,Stephan_collection,1
Propithecus verreauxi,Brain_Mass.mg,26700,Stephan_collection,1
Propithecus verreauxi,Bulbus_olfactorius_Vol.mm3,147,Stephan_collection,1
Propithecus verreauxi,Bulbus_olfactorius_accessorius_Vol.mm3,3.4,Stephan_collection,1
Propithecus verreauxi,Capsula_interna_Vol.mm3,324,Stephan_collection,1
Propithecus verreauxi,Cerebellum_Vol.mm3,3957,Stephan_collection,1
Propithecus verreauxi,Complexus_centromedialis_Vol.mm3,78.7,Stephan_collection,1
Propithecus verreauxi,Complexus_corticobasolateralis_Vol.mm3,172,Stephan_collection,1
Propithecus verreauxi,Complexus_vestibularis_Vol.mm3,86.4,Stephan_collection,1
Propithecus verreauxi,Complexus_vestibularis_unilateral_Vol.mm3,43.2,Stephan_collection,1
Propithecus verreauxi,Corpus_geniculatum_laterale_Vol.mm3,68.6,Stephan_collection,1
Propithecus verreauxi,Corpus_pineal_Vol.mm3,3.26,Stephan_collection,1
Propithecus verreauxi,Corpus_subcommissurale_Vol.mm3,0.357,Stephan_collection,1
Propithecus verreauxi,Corpus_subfornicale_Vol.mm3,0.507,Stephan_collection,1
Propithecus verreauxi,Diencephalon_Vol.mm3,2195,Stephan_collection,1
Propithecus verreauxi,Epithalamus_Vol.mm3,14.6,Stephan_collection,1
Propithecus verreauxi,Facial_motor_nucleus_Vol.mm3,3.92,Sherwood,1
Propithecus verreauxi,Facial_motor_nucleus_left_Vol.mm3,1.96,Sherwood,1
Propithecus verreauxi,Hippocampus_Vol.mm3,1043,Stephan_collection,1
Propithecus verreauxi,Hypoglossal_nucleus_Vol.mm3,3.24,Sherwood,1
Propithecus verreauxi,Hypoglossal_nucleus_left_Vol.mm3,1.62,Sherwood,1
Propithecus verreauxi,Hypothalamus_Vol.mm3,328,Stephan_collection,1
Propithecus verreauxi,Lobus_piriformis_Vol.mm3,664,Stephan_collection,1
Propithecus verreauxi,Medulla_oblongata_Vol.mm3,1222.815,Sherwood; Stephan_collection,2
Propithecus verreauxi,Mesencephalon_Vol.mm3,780,Stephan_collection,1
Propithecus verreauxi,Neocortex_Vol.mm3,12680,Bush; Stephan_collection,2
Propithecus verreauxi,Neocortex_grey_matter_Vol.mm3,9840,Bush,1
Propithecus verreauxi,Neocortex_white_matter_Vol.mm3,2350,Bush,1
Propithecus verreauxi,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,18.8,Stephan_collection,1
Propithecus verreauxi,Nucleus_habenularis_medialis_Vol.mm3,3.65,Stephan_collection,1
Propithecus verreauxi,Nucleus_septalis_triangularis_Vol.mm3,1.6,Stephan_collection,1
Propithecus verreauxi,Nucleus_subthalamicus_Vol.mm3,20,Stephan_collection,1
Propithecus verreauxi,Nucleus_tractus_olfactorius_Vol.mm3,0.921,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_descendens_Vol.mm3,24.8,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,12.4,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_lateralis_Vol.mm3,14.74,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,7.37,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_medialis_Vol.mm3,30.6,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,15.3,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_superior_Vol.mm3,16.36,Stephan_collection,1
Propithecus verreauxi,Nucleus_vestibularis_superior_unilateral_Vol.mm3,8.18,Stephan_collection,1
Propithecus verreauxi,Palaeocortex_Vol.mm3,292,Stephan_collection,1
Propithecus verreauxi,Palaeocortex_plus_amygdala_Vol.mm3,565,Stephan_collection,1
Propithecus verreauxi,Pallidum_Vol.mm3,263,Stephan_collection,1
Propithecus verreauxi,Schizo_cortex_Vol.mm3,443,Stephan_collection,1
Propithecus verreauxi,Septum_Vol.mm3,159,Stephan_collection,1
Propithecus verreauxi,Striatum_Vol.mm3,1411,Stephan_collection,1
Propithecus verreauxi,Subthalamus_Vol.mm3,283,Stephan_collection,1
Propithecus verreauxi,Telencephalon_Vol.mm3,17040,Stephan_collection,1
Propithecus verreauxi,Thalamus_Vol.mm3,1341,Stephan_collection,1
Propithecus verreauxi,Total_brain_net_volume_Vol.mm3,25192,Bush; Stephan_collection,2
Propithecus verreauxi,Tractus_opticus_Vol.mm3,125,Stephan_collection,1
Propithecus verreauxi,Trigeminal_motor_nucleus_Vol.mm3,3.36,Sherwood,1
Propithecus verreauxi,Trigeminal_motor_nucleus_left_Vol.mm3,1.68,Sherwood,1
Propithecus verreauxi,Ventricles_Vol.mm3,231,Stephan_collection,1
Pygathrix nemaeus,Body_Mass.g,7500,Stephan_collection,1
Pygathrix nemaeus,Brain_Mass.mg,77000,Stephan_collection,1
Pygathrix nemaeus,Bulbus_olfactorius_Vol.mm3,10.7,Stephan_collection,1
Pygathrix nemaeus,Bulbus_olfactorius_accessorius_Vol.mm3,0,Stephan_collection,1
Pygathrix nemaeus,Cerebellum_Vol.mm3,8063,Stephan_collection,1
Pygathrix nemaeus,Diencephalon_Vol.mm3,4727,Stephan_collection,1
Pygathrix nemaeus,Facial_motor_nucleus_Vol.mm3,5.58,Sherwood,1
Pygathrix nemaeus,Facial_motor_nucleus_left_Vol.mm3,2.79,Sherwood,1
Pygathrix nemaeus,Hippocampus_Vol.mm3,2295,Stephan_collection,1
Pygathrix nemaeus,Hypoglossal_nucleus_Vol.mm3,3.14,Sherwood,1
Pygathrix nemaeus,Hypoglossal_nucleus_left_Vol.mm3,1.57,Sherwood,1
Pygathrix nemaeus,Lobus_piriformis_Vol.mm3,942,Stephan_collection,1
Pygathrix nemaeus,Medulla_oblongata_Vol.mm3,2206.0550000000003,Sherwood; Stephan_collection,2
Pygathrix nemaeus,Mesencephalon_Vol.mm3,1345,Stephan_collection,1
Pygathrix nemaeus,Neocortex_Vol.mm3,48763,Stephan_collection,1
Pygathrix nemaeus,Schizo_cortex_Vol.mm3,723,Stephan_collection,1
Pygathrix nemaeus,Septum_Vol.mm3,290,Stephan_collection,1
Pygathrix nemaeus,Striatum_Vol.mm3,3166,Stephan_collection,1
Pygathrix nemaeus,Telencephalon_Vol.mm3,56189,Stephan_collection,1
Pygathrix nemaeus,Total_brain_net_volume_Vol.mm3,72530,Stephan_collection,1
Pygathrix nemaeus,Trigeminal_motor_nucleus_Vol.mm3,4.36,Sherwood,1
Pygathrix nemaeus,Trigeminal_motor_nucleus_left_Vol.mm3,2.18,Sherwood,1
Pygathrix nemaeus,Ventricles_Vol.mm3,911,Stephan_collection,1
Rattus norvegicus,Neocortex_Vol.mm3,580,Bush,1
Rattus norvegicus,Neocortex_grey_matter_Vol.mm3,530,Bush,1
Rattus norvegicus,Neocortex_white_matter_Vol.mm3,50,Bush,1
Rattus norvegicus,Total_brain_net_volume_Vol.mm3,1690,Bush,1
Rhynchocyon cirnei,Body_Mass.g,490,Stephan_collection,1
Rhynchocyon cirnei,Brain_Mass.mg,6100,Stephan_collection,1
Rhynchocyon cirnei,Bulbus_olfactorius_Vol.mm3,426,Stephan_collection,1
Rhynchocyon cirnei,Bulbus_olfactorius_accessorius_Vol.mm3,0.666,Stephan_collection,1
Rhynchocyon cirnei,Cerebellum_Vol.mm3,798,Stephan_collection,1
Rhynchocyon cirnei,Corpus_pineal_Vol.mm3,1.41,Stephan_collection,1
Rhynchocyon cirnei,Corpus_subcommissurale_Vol.mm3,0.403,Stephan_collection,1
Rhynchocyon cirnei,Corpus_subfornicale_Vol.mm3,0.0576,Stephan_collection,1
Rhynchocyon cirnei,Diencephalon_Vol.mm3,524,Stephan_collection,1
Rhynchocyon cirnei,Hippocampus_Vol.mm3,582,Stephan_collection,1
Rhynchocyon cirnei,Lobus_piriformis_Vol.mm3,705,Stephan_collection,1
Rhynchocyon cirnei,Medulla_oblongata_Vol.mm3,507,Stephan_collection,1
Rhynchocyon cirnei,Mesencephalon_Vol.mm3,523,Stephan_collection,1
Rhynchocyon cirnei,Neocortex_Vol.mm3,1089,Stephan_collection,1
Rhynchocyon cirnei,Nucleus_habenularis_medialis_Vol.mm3,2.09,Stephan_collection,1
Rhynchocyon cirnei,Nucleus_septalis_triangularis_Vol.mm3,0.937,Stephan_collection,1
Rhynchocyon cirnei,Schizo_cortex_Vol.mm3,220,Stephan_collection,1
Rhynchocyon cirnei,Septum_Vol.mm3,81.5,Stephan_collection,1
Rhynchocyon cirnei,Striatum_Vol.mm3,222,Stephan_collection,1
Rhynchocyon cirnei,Telencephalon_Vol.mm3,3328,Stephan_collection,1
Rhynchocyon cirnei,Total_brain_net_volume_Vol.mm3,5680,Stephan_collection,1
Rhynchocyon cirnei,Ventricles_Vol.mm3,97.2,Stephan_collection,1
Rhynchocyon stuhlmanni,Body_Mass.g,490,Stephan_collection,1
Rhynchocyon stuhlmanni,Brain_Mass.mg,6100,Stephan_collection,1
Rhynchocyon stuhlmanni,Bulbus_olfactorius_Vol.mm3,427,Stephan_collection,1
Rhynchocyon stuhlmanni,Cerebellum_Vol.mm3,798,Stephan_collection,1
Rhynchocyon stuhlmanni,Diencephalon_Vol.mm3,524,Stephan_collection,1
Rhynchocyon stuhlmanni,Hippocampus_Vol.mm3,582,Stephan_collection,1
Rhynchocyon stuhlmanni,Medulla_oblongata_Vol.mm3,507,Stephan_collection,1
Rhynchocyon stuhlmanni,Mesencephalon_Vol.mm3,523,Stephan_collection,1
Rhynchocyon stuhlmanni,Neocortex_Vol.mm3,1089,Stephan_collection,1
Rhynchocyon stuhlmanni,Palaeocortex_plus_amygdala_Vol.mm3,705,Stephan_collection,1
Rhynchocyon stuhlmanni,Schizo_cortex_Vol.mm3,220,Stephan_collection,1
Rhynchocyon stuhlmanni,Septum_Vol.mm3,81.5,Stephan_collection,1
Rhynchocyon stuhlmanni,Striatum_Vol.mm3,222,Stephan_collection,1
Rhynchocyon stuhlmanni,Telencephalon_Vol.mm3,3328,Stephan_collection,1
Rhynchocyon stuhlmanni,Total_brain_net_volume_Vol.mm3,5680,Stephan_collection,1
Saguinus geoffroyi,Agranular_insular_cortex_Vol.mm3,12,Zilles,1
Saguinus geoffroyi,Agranular_insular_cortex_left_Vol.mm3,6,Zilles,1
Saguinus geoffroyi,Body_Mass.g,482,Zilles,1
Saguinus geoffroyi,Brain_Mass.mg,10.5,Zilles,1
Saguinus geoffroyi,Dysgranular_insular_cortex_Vol.mm3,18,Zilles,1
Saguinus geoffroyi,Dysgranular_insular_cortex_left_Vol.mm3,9,Zilles,1
Saguinus geoffroyi,Granular_insular_cortex_Vol.mm3,18,Zilles,1
Saguinus geoffroyi,Granular_insular_cortex_left_Vol.mm3,9,Zilles,1
Saguinus geoffroyi,Insula_Vol.mm3,46,Zilles,1
Saguinus geoffroyi,Insula_left_Vol.mm3,23,Zilles,1
Saguinus geoffroyi,Total_brain_net_volume_Vol.mm3,10135,Zilles,1
Saguinus midas,Area_striata_Vol.mm3,1061,Stephan_collection,1
Saguinus midas,Area_striata_grey_matter_Vol.mm3,841,Stephan_collection,1
Saguinus midas,Area_striata_white_matter_Vol.mm3,220,Stephan_collection,1
Saguinus midas,Body_Mass.g,340,Stephan_collection,1
Saguinus midas,Brain_Mass.mg,10300,Stephan_collection,1
Saguinus midas,Bulbus_olfactorius_Vol.mm3,17.3,Stephan_collection,1
Saguinus midas,Bulbus_olfactorius_accessorius_Vol.mm3,0.29,Stephan_collection,1
Saguinus midas,Cerebellum_Vol.mm3,1061,Stephan_collection,1
Saguinus midas,Corpus_geniculatum_laterale_Vol.mm3,36.8,Stephan_collection,1
Saguinus midas,Corpus_pineal_Vol.mm3,0.216,Stephan_collection,1
Saguinus midas,Corpus_subcommissurale_Vol.mm3,0.0994,Stephan_collection,1
Saguinus midas,Corpus_subfornicale_Vol.mm3,0.0795,Stephan_collection,1
Saguinus midas,Diencephalon_Vol.mm3,692,Stephan_collection,1
Saguinus midas,Facial_motor_nucleus_Vol.mm3,1.26,Sherwood,1
Saguinus midas,Facial_motor_nucleus_left_Vol.mm3,0.63,Sherwood,1
Saguinus midas,Hippocampus_Vol.mm3,280,Stephan_collection,1
Saguinus midas,Hypoglossal_nucleus_Vol.mm3,1.12,Sherwood,1
Saguinus midas,Hypoglossal_nucleus_left_Vol.mm3,0.56,Sherwood,1
Saguinus midas,Lobus_piriformis_Vol.mm3,243,Stephan_collection,1
Saguinus midas,Medulla_oblongata_Vol.mm3,428.235,Sherwood; Stephan_collection,2
Saguinus midas,Mesencephalon_Vol.mm3,332,Stephan_collection,1
Saguinus midas,Neocortex_Vol.mm3,5883,Stephan_collection,1
Saguinus midas,Nucleus_habenularis_medialis_Vol.mm3,1.18,Stephan_collection,1
Saguinus midas,Nucleus_septalis_triangularis_Vol.mm3,0.559,Stephan_collection,1
Saguinus midas,Palaeocortex_plus_amygdala_Vol.mm3,203,Stephan_collection,1
Saguinus midas,Schizo_cortex_Vol.mm3,120,Stephan_collection,1
Saguinus midas,Septum_Vol.mm3,40.9,Stephan_collection,1
Saguinus midas,Striatum_Vol.mm3,471,Stephan_collection,1
Saguinus midas,Telencephalon_Vol.mm3,7055,Stephan_collection,1
Saguinus midas,Total_brain_net_volume_Vol.mm3,9569,Stephan_collection,1
Saguinus midas,Trigeminal_motor_nucleus_Vol.mm3,1.04,Sherwood,1
Saguinus midas,Trigeminal_motor_nucleus_left_Vol.mm3,0.52,Sherwood,1
Saguinus midas,Ventricles_Vol.mm3,251,Stephan_collection,1
Saguinus oedipus,Agranular_insular_cortex_Vol.mm3,12,Zilles,1
Saguinus oedipus,Agranular_insular_cortex_left_Vol.mm3,6,Zilles,1
Saguinus oedipus,Area_striata_Vol.mm3,977,Stephan_collection,1
Saguinus oedipus,Area_striata_grey_matter_Vol.mm3,807,Stephan_collection,1
Saguinus oedipus,Area_striata_white_matter_Vol.mm3,170,Stephan_collection,1
Saguinus oedipus,Body_Mass.g,380,Stephan_collection; Zilles,2
Saguinus oedipus,Brain_Mass.mg,10000,Stephan_collection; Zilles,2
Saguinus oedipus,Bulbus_olfactorius_Vol.mm3,19.1,Stephan_collection,1
Saguinus oedipus,Bulbus_olfactorius_accessorius_Vol.mm3,0.406,Stephan_collection,1
Saguinus oedipus,Capsula_interna_Vol.mm3,62.7,Stephan_collection,1
Saguinus oedipus,Cerebellum_Vol.mm3,984,Stephan_collection,1
Saguinus oedipus,Complexus_vestibularis_Vol.mm3,36.8,Stephan_collection,1
Saguinus oedipus,Complexus_vestibularis_unilateral_Vol.mm3,18.4,Stephan_collection,1
Saguinus oedipus,Corpus_geniculatum_laterale_Vol.mm3,33,Stephan_collection,1
Saguinus oedipus,Corpus_pineal_Vol.mm3,0.392,Stephan_collection,1
Saguinus oedipus,Corpus_subcommissurale_Vol.mm3,0.0921,Stephan_collection,1
Saguinus oedipus,Corpus_subfornicale_Vol.mm3,0.167,Stephan_collection,1
Saguinus oedipus,Diencephalon_Vol.mm3,754,Stephan_collection,1
Saguinus oedipus,Dysgranular_insular_cortex_Vol.mm3,26,Zilles,1
Saguinus oedipus,Dysgranular_insular_cortex_left_Vol.mm3,13,Zilles,1
Saguinus oedipus,Epithalamus_Vol.mm3,4.93,Stephan_collection,1
Saguinus oedipus,Facial_motor_nucleus_Vol.mm3,1,Sherwood,1
Saguinus oedipus,Facial_motor_nucleus_left_Vol.mm3,0.5,Sherwood,1
Saguinus oedipus,Granular_insular_cortex_Vol.mm3,14,Zilles,1
Saguinus oedipus,Granular_insular_cortex_left_Vol.mm3,7,Zilles,1
Saguinus oedipus,Hippocampus_Vol.mm3,262,Stephan_collection,1
Saguinus oedipus,Hypoglossal_nucleus_Vol.mm3,1.24,Sherwood,1
Saguinus oedipus,Hypoglossal_nucleus_left_Vol.mm3,0.62,Sherwood,1
Saguinus oedipus,Hypothalamus_Vol.mm3,152,Stephan_collection,1
Saguinus oedipus,Insula_Vol.mm3,52,Zilles,1
Saguinus oedipus,Insula_left_Vol.mm3,26,Zilles,1
Saguinus oedipus,Lobus_piriformis_Vol.mm3,256,Stephan_collection,1
Saguinus oedipus,Medulla_oblongata_Vol.mm3,413.155,Sherwood; Stephan_collection,2
Saguinus oedipus,Mesencephalon_Vol.mm3,333,Stephan_collection,1
Saguinus oedipus,Neocortex_Vol.mm3,5894,Stephan_collection,1
Saguinus oedipus,Nucleus_habenularis_medialis_Vol.mm3,1.55,Stephan_collection,1
Saguinus oedipus,Nucleus_septalis_triangularis_Vol.mm3,1.08,Stephan_collection,1
Saguinus oedipus,Nucleus_subthalamicus_Vol.mm3,4.45,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_descendens_Vol.mm3,8.98,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,4.49,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_lateralis_Vol.mm3,7.26,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,3.63,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_medialis_Vol.mm3,14.5,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,7.25,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_superior_Vol.mm3,5.96,Stephan_collection,1
Saguinus oedipus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.98,Stephan_collection,1
Saguinus oedipus,Palaeocortex_plus_amygdala_Vol.mm3,282,Stephan_collection,1
Saguinus oedipus,Pallidum_Vol.mm3,73.2,Stephan_collection,1
Saguinus oedipus,Schizo_cortex_Vol.mm3,107,Stephan_collection,1
Saguinus oedipus,Septum_Vol.mm3,60.5,Stephan_collection,1
Saguinus oedipus,Striatum_Vol.mm3,453,Stephan_collection,1
Saguinus oedipus,Subthalamus_Vol.mm3,77.6,Stephan_collection,1
Saguinus oedipus,Telencephalon_Vol.mm3,7052,Stephan_collection,1
Saguinus oedipus,Thalamus_Vol.mm3,410,Stephan_collection,1
Saguinus oedipus,Total_brain_net_volume_Vol.mm3,9237.6,Stephan_collection; Zilles,2
Saguinus oedipus,Tractus_opticus_Vol.mm3,50.5,Stephan_collection,1
Saguinus oedipus,Trigeminal_motor_nucleus_Vol.mm3,1.08,Sherwood,1
Saguinus oedipus,Trigeminal_motor_nucleus_left_Vol.mm3,0.54,Sherwood,1
Saguinus oedipus,Ventricles_Vol.mm3,62.6,Stephan_collection,1
Saimiri sciureus,Amygdala_Vol.mm3,227,Stephan_collection,1
Saimiri sciureus,Area_striata_Vol.mm3,2326,Stephan_collection,1
Saimiri sciureus,Area_striata_grey_matter_Vol.mm3,1657,Bush; Stephan_collection,2
Saimiri sciureus,Area_striata_lamina_1_Vol.mm3,175,Stephan_collection,1
Saimiri sciureus,Area_striata_laminae_2_6_Vol.mm3,1709,Stephan_collection,1
Saimiri sciureus,Area_striata_white_matter_Vol.mm3,442,Stephan_collection,1
Saimiri sciureus,Body_Mass.g,660,RillingInsel; Stephan_collection,2
Saimiri sciureus,Body_Mass.g_SD,200,RillingInsel,1
Saimiri sciureus,Brain_Mass.mg,24000,Stephan_collection,1
Saimiri sciureus,Bulbus_olfactorius_Vol.mm3,26.8,Stephan_collection,1
Saimiri sciureus,Bulbus_olfactorius_accessorius_Vol.mm3,0.985,Stephan_collection,1
Saimiri sciureus,Capsula_interna_Vol.mm3,132,Stephan_collection,1
Saimiri sciureus,CerebellarHemisphere_Vol.mm3,1050,Zilles,1
Saimiri sciureus,CerebellarVermis_Vol.mm3,912.5,Zilles,1
Saimiri sciureus,Cerebellum_Vol.mm3,2078.3333333333335,RillingInsel; Stephan_collection; Zilles,3
Saimiri sciureus,Complexus_centromedialis_Vol.mm3,45.9,Stephan_collection,1
Saimiri sciureus,Complexus_corticobasolateralis_Vol.mm3,181,Stephan_collection,1
Saimiri sciureus,Complexus_vestibularis_Vol.mm3,58.8,Stephan_collection,1
Saimiri sciureus,Complexus_vestibularis_unilateral_Vol.mm3,29.4,Stephan_collection,1
Saimiri sciureus,Corpus_geniculatum_laterale_Vol.mm3,62.9,Stephan_collection,1
Saimiri sciureus,Corpus_pineal_Vol.mm3,2.71,Stephan_collection,1
Saimiri sciureus,Corpus_subcommissurale_Vol.mm3,0.143,Stephan_collection,1
Saimiri sciureus,Corpus_subfornicale_Vol.mm3,0.255,Stephan_collection,1
Saimiri sciureus,Diencephalon_Vol.mm3,1430,Stephan_collection,1
Saimiri sciureus,Epithalamus_Vol.mm3,8.86,Stephan_collection,1
Saimiri sciureus,Facial_motor_nucleus_Vol.mm3,1.68,Sherwood,1
Saimiri sciureus,Facial_motor_nucleus_left_Vol.mm3,0.84,Sherwood,1
Saimiri sciureus,Hippocampus_Vol.mm3,352,Stephan_collection,1
Saimiri sciureus,Hypoglossal_nucleus_Vol.mm3,1.64,Sherwood,1
Saimiri sciureus,Hypoglossal_nucleus_left_Vol.mm3,0.82,Sherwood,1
Saimiri sciureus,Hypothalamus_Vol.mm3,207,Stephan_collection,1
Saimiri sciureus,Lobus_piriformis_Vol.mm3,413,Stephan_collection,1
Saimiri sciureus,Medulla_oblongata_Vol.mm3,721.765,Sherwood; Stephan_collection,2
Saimiri sciureus,Mesencephalon_Vol.mm3,526,Stephan_collection,1
Saimiri sciureus,Neocortex_Vol.mm3,15393.666666666666,Bush; RillingInsel; Stephan_collection,3
Saimiri sciureus,Neocortex_grey_matter_Vol.mm3,11070,Bush; RillingInsel,2
Saimiri sciureus,Neocortex_grey_matter_Vol.mm3_SD,800,RillingInsel,1
Saimiri sciureus,Neocortex_white_matter_Vol.mm3,4250,Bush; RillingInsel,2
Saimiri sciureus,Neocortex_white_matter_Vol.mm3_SD,200,RillingInsel,1
Saimiri sciureus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,15,Stephan_collection,1
Saimiri sciureus,Nucleus_habenularis_medialis_Vol.mm3,2.77,Stephan_collection,1
Saimiri sciureus,Nucleus_septalis_triangularis_Vol.mm3,0.598,Stephan_collection,1
Saimiri sciureus,Nucleus_subthalamicus_Vol.mm3,11.5,Stephan_collection,1
Saimiri sciureus,Nucleus_tractus_olfactorius_Vol.mm3,0,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_descendens_Vol.mm3,14.62,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,7.31,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_lateralis_Vol.mm3,12.52,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,6.26,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_medialis_Vol.mm3,22.8,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,11.4,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_superior_Vol.mm3,8.86,Stephan_collection,1
Saimiri sciureus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,4.43,Stephan_collection,1
Saimiri sciureus,Palaeocortex_Vol.mm3,186,Stephan_collection,1
Saimiri sciureus,Palaeocortex_plus_amygdala_Vol.mm3,411,Stephan_collection,1
Saimiri sciureus,Pallidum_Vol.mm3,169,Stephan_collection,1
Saimiri sciureus,Schizo_cortex_Vol.mm3,168,Stephan_collection,1
Saimiri sciureus,Septum_Vol.mm3,90.6,Stephan_collection,1
Saimiri sciureus,Spinal_cord_area.mm2,18.8,RillingInsel,1
Saimiri sciureus,Striatum_Vol.mm3,1042,Stephan_collection,1
Saimiri sciureus,Subthalamus_Vol.mm3,180,Stephan_collection,1
Saimiri sciureus,Telencephalon_Vol.mm3,17635,Stephan_collection,1
Saimiri sciureus,Thalamus_Vol.mm3,731,Stephan_collection,1
Saimiri sciureus,Total_brain_net_volume_Vol.mm3,22091.75,Bush; RillingInsel; Stephan_collection; Zilles,4
Saimiri sciureus,Total_brain_net_volume_Vol.mm3_SD,800,RillingInsel,1
Saimiri sciureus,Tractus_opticus_Vol.mm3,117,Stephan_collection,1
Saimiri sciureus,Trigeminal_motor_nucleus_Vol.mm3,1.52,Sherwood,1
Saimiri sciureus,Trigeminal_motor_nucleus_left_Vol.mm3,0.76,Sherwood,1
Saimiri sciureus,Ventricles_Vol.mm3,299,Stephan_collection,1
Sapajus apella,Body_Mass.g,3200,RillingInsel,1
Sapajus apella,Body_Mass.g_SD,500,RillingInsel,1
Sapajus apella,CerebellarHemisphere_Vol.mm3,4650,Zilles,1
Sapajus apella,CerebellarVermis_Vol.mm3,1825,Zilles,1
Sapajus apella,Cerebellum_Vol.mm3,6475,RillingInsel; Zilles,2
Sapajus apella,Neocortex_Vol.mm3,45000,RillingInsel,1
Sapajus apella,Neocortex_grey_matter_Vol.mm3,31900,RillingInsel,1
Sapajus apella,Neocortex_grey_matter_Vol.mm3_SD,3500,RillingInsel,1
Sapajus apella,Neocortex_white_matter_Vol.mm3,13100,RillingInsel,1
Sapajus apella,Neocortex_white_matter_Vol.mm3_SD,1400,RillingInsel,1
Sapajus apella,Spinal_cord_area.mm2,38.6,RillingInsel,1
Sapajus apella,Spinal_cord_area.mm2_SD,1.9,RillingInsel,1
Sapajus apella,Total_brain_net_volume_Vol.mm3,66475,RillingInsel; Zilles,2
Sapajus apella,Total_brain_net_volume_Vol.mm3_SD,5300,RillingInsel,1
Sciurus carolinensis,Neocortex_Vol.mm3,2920,Bush,1
Sciurus carolinensis,Neocortex_grey_matter_Vol.mm3,2480,Bush,1
Sciurus carolinensis,Neocortex_white_matter_Vol.mm3,440,Bush,1
Sciurus carolinensis,Total_brain_net_volume_Vol.mm3,7700,Bush,1
Semnopithecus entellus,Area_striata_grey_matter_Vol.mm3,4320,Bush,1
Semnopithecus entellus,Corpus_geniculatum_laterale_Vol.mm3,140,Bush,1
Semnopithecus entellus,Neocortex_Vol.mm3,76110,Bush,1
Semnopithecus entellus,Neocortex_grey_matter_Vol.mm3,51850,Bush,1
Semnopithecus entellus,Neocortex_white_matter_Vol.mm3,24260,Bush,1
Semnopithecus entellus,Total_brain_net_volume_Vol.mm3,107540,Bush,1
Setifer setosus,Amygdala_Vol.mm3,67.2,Stephan_collection,1
Setifer setosus,Body_Mass.g,248,Stephan_collection,1
Setifer setosus,Brain_Mass.mg,1510,Stephan_collection,1
Setifer setosus,Bulbus_olfactorius_Vol.mm3,209,Stephan_collection,1
Setifer setosus,Bulbus_olfactorius_accessorius_Vol.mm3,0.534,Stephan_collection,1
Setifer setosus,Capsula_interna_Vol.mm3,8.57,Stephan_collection,1
Setifer setosus,Cerebellum_Vol.mm3,142,Stephan_collection,1
Setifer setosus,Complexus_centromedialis_Vol.mm3,30.9,Stephan_collection,1
Setifer setosus,Complexus_corticobasolateralis_Vol.mm3,36.2,Stephan_collection,1
Setifer setosus,Complexus_vestibularis_Vol.mm3,7.5,Stephan_collection,1
Setifer setosus,Complexus_vestibularis_unilateral_Vol.mm3,3.75,Stephan_collection,1
Setifer setosus,Corpus_pineal_Vol.mm3,0.445,Stephan_collection,1
Setifer setosus,Corpus_subcommissurale_Vol.mm3,0.0031,Stephan_collection,1
Setifer setosus,Corpus_subfornicale_Vol.mm3,0.06,Stephan_collection,1
Setifer setosus,Diencephalon_Vol.mm3,99.7,Stephan_collection,1
Setifer setosus,Epithalamus_Vol.mm3,1.62,Stephan_collection,1
Setifer setosus,Hippocampus_Vol.mm3,99.2,Stephan_collection,1
