Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Galerella sanguinea,mass,Brain_Mass,g,8.8,8.8,1,1,0,False,Burger,secondary,8.8,8.8
Galictis cuja,mass,Brain_Mass,g,18.8,18.8,1,1,0,False,Burger,secondary,18.8,18.8
Galictis vittatus,mass,Brain_Mass,g,17.97,17.97,1,1,0,False,Burger,secondary,17.97,17.97
Galidia elegans,mass,Brain_Mass,g,10.7,10.7,1,1,0,False,Burger,secondary,10.7,10.7
Gazella dorcas,mass,Brain_Mass,g,70.8,70.8,1,1,0,False,Burger,secondary,70.8,70.8
Genetta angolensis,mass,Brain_Mass,g,15.49,15.49,1,1,0,False,Burger,secondary,15.49,15.49
Genetta genetta,mass,Brain_Mass,g,14.0,14.0,1,1,0,False,Burger,secondary,14.0,14.0
Genetta pardina,mass,Brain_Mass,g,15.4,15.4,1,1,0,False,Burger,secondary,15.4,15.4
Genetta servalina,mass,Brain_Mass,g,16.0,16.0,1,1,0,False,Burger,secondary,16.0,16.0
Genetta tigrina,mass,Brain_Mass,g,15.35,15.35,1,1,0,False,Burger,secondary,15.35,15.35
Geocapromys ingrahami,mass,Brain_Mass,g,4.46,4.46,1,1,0,False,Burger,secondary,4.46,4.46
Geomys breviceps,mass,Brain_Mass,g,2.29,2.29,1,1,0,False,Burger,secondary,2.29,2.29
Geomys bursarius,mass,Brain_Mass,g,1.83,1.83,1,1,0,False,Burger,secondary,1.83,1.83
Geomys pinetis,mass,Brain_Mass,g,2.51,2.51,1,1,0,False,Burger,secondary,2.51,2.51
Georychus capensis,mass,Brain_Mass,g,1.65,1.65,1,1,0,False,Kverkova,secondary,1.65,1.65
Gerbilliscus afra,mass,Brain_Mass,g,1.56,1.56,1,1,0,False,Burger,secondary,1.56,1.56
Gerbilliscus brantsii,mass,Brain_Mass,g,1.56,1.56,1,1,0,False,Burger,secondary,1.56,1.56
Gerbillurus paeba,mass,Brain_Mass,g,0.84,0.84,1,1,0,False,Burger,secondary,0.84,0.84
Gerbillus gleadowi,mass,Brain_Mass,g,0.69,0.69,1,1,0,False,Burger,secondary,0.69,0.69
Gerbillus nanus,mass,Brain_Mass,g,0.6,0.6,1,1,0,False,Burger,secondary,0.6,0.6
Gerbillus pyramidum,mass,Brain_Mass,g,0.88,0.88,1,1,0,False,Burger,secondary,0.88,0.88
Gibraltar/Forbes Quarry,mass,Brain_Mass,g,1185.58,1185.58,1,1,1,True,Weaver,primary,1185.58,1185.58
Giraffa camelopardalis,mass,Brain_Mass,g,637.3697,675.0,4,3,0,False,Burger; HerculanoHouzel; Karl,secondary,537.0,700.0
Glaucomys sabrinus,mass,Brain_Mass,g,3.01,3.01,1,1,0,False,Burger,secondary,3.01,3.01
Glaucomys volans,mass,Brain_Mass,g,1.71,1.71,1,1,0,False,Burger,secondary,1.71,1.71
Glauconycteris beatrix,mass,Brain_Mass,g,0.144,0.144,1,1,0,False,Burger,secondary,0.144,0.144
Glauconycteris poensis,mass,Brain_Mass,g,0.205,0.205,1,1,0,False,Burger,secondary,0.205,0.205
Glischropus tylopus,mass,Brain_Mass,g,0.099,0.099,1,1,0,False,Burger,secondary,0.099,0.099
Globicephala macrorhynchus,mass,Brain_Mass,g,2676.148,2676.148,2,2,0,False,Burger; Lewitus,secondary,2466.0,2886.296
Globicephala melas,mass,Brain_Mass,g,2673.0,2673.0,1,1,0,False,Burger,secondary,2673.0,2673.0
Glossophaga longirostris,mass,Brain_Mass,g,0.435,0.435,1,1,0,False,Burger,secondary,0.435,0.435
Glossophaga soricina,mass,Brain_Mass,g,0.4127,0.4127,1,1,0,False,Burger,secondary,0.4127,0.4127
Gorilla,mass,Brain_Mass,g,313.14,313.14,1,1,1,True,Weaver,primary,313.14,313.14
Gorilla beringei,mass,Brain_Mass,g,491.27,491.27,1,1,0,False,Burger,secondary,491.27,491.27
Gorilla gorilla,mass,Brain_Mass,g,446.0357,446.0357,16,6,2,True,Burger; Garwicz; Lewitus; MacLeod; Stephan_collection; Zilles,primary; secondary,376.0,500.0
Grammomys cometes,mass,Brain_Mass,g,0.96,0.96,1,1,0,False,Burger,secondary,0.96,0.96
Grammomys poensis,mass,Brain_Mass,g,1.55,1.55,1,1,0,False,Burger,secondary,1.55,1.55
Grampus griseus,mass,Brain_Mass,g,2098.084,2098.084,2,2,0,False,Burger; Lewitus,secondary,1645.168,2551.0
Gulo gulo,mass,Brain_Mass,g,72.5,72.5,1,1,0,False,Burger,secondary,72.5,72.5
Gymnobelideus leadbeateri,mass,Brain_Mass,g,2.85,2.85,1,1,0,False,Burger,secondary,2.85,2.85
Halichoerus grypus,mass,Brain_Mass,g,307.5,307.5,1,1,0,False,Burger,secondary,307.5,307.5
Hapalemur alaotrensis,mass,Brain_Mass,g,13.8,13.8,1,1,0,False,Burger,secondary,13.8,13.8
Hapalemur griseus,mass,Brain_Mass,g,14.1,14.1,1,1,0,False,Burger,secondary,14.1,14.1
Hapalemur occidentalis,mass,Brain_Mass,g,14.2,14.2,1,1,0,False,Burger,secondary,14.2,14.2
Hapalemur simus,mass,Brain_Mass,g,9.53,9.53,2,1,1,True,Stephan_collection,primary,9.53,9.53
Harpiocephalus harpia,mass,Brain_Mass,g,0.442,0.442,1,1,0,False,Burger,secondary,0.442,0.442
Helarctos malayanus,mass,Brain_Mass,g,385.5,385.5,1,1,0,False,Burger,secondary,385.5,385.5
Heliophobius argenteocinereus,mass,Brain_Mass,g,1.54,1.54,2,2,0,False,Burger; Kverkova,secondary,1.43,1.65
Heliosciurus gambianus,mass,Brain_Mass,g,3.99,3.99,1,1,0,False,Burger,secondary,3.99,3.99
Heliosciurus rufobrachium,mass,Brain_Mass,g,5.75,5.75,1,1,0,False,Burger,secondary,5.75,5.75
Heliosciurus ruwenzorii,mass,Brain_Mass,g,5.4,5.4,1,1,0,False,Burger,secondary,5.4,5.4
Helogale parvula,mass,Brain_Mass,g,4.8,4.8,1,1,0,False,Burger,secondary,4.8,4.8
Hemibelideus lemuroides,mass,Brain_Mass,g,3.15,3.15,1,1,0,False,Burger,secondary,3.15,3.15
Hemicentetes semispinosus,mass,Brain_Mass,g,0.83,0.83,5,2,1,True,Burger; Stephan_collection,primary; secondary,0.83,0.83
Hemiechinus auritus,mass,Brain_Mass,g,1.9,1.9,3,2,1,True,Burger; Stephan_collection,primary; secondary,1.9,1.9
Hemigalus derbyanus,mass,Brain_Mass,g,18.9,18.9,1,1,0,False,Burger,secondary,18.9,18.9
Hemitragus jemlahicus,mass,Brain_Mass,g,166.0,166.0,1,1,0,False,Burger,secondary,166.0,166.0
Herpestes edwardsi,mass,Brain_Mass,g,10.49,10.49,1,1,0,False,Burger,secondary,10.49,10.49
Herpestes fuscus,mass,Brain_Mass,g,12.55,12.55,1,1,0,False,Burger,secondary,12.55,12.55
Herpestes ichneumon,mass,Brain_Mass,g,23.3,23.3,1,1,0,False,Burger,secondary,23.3,23.3
Herpestes javanicus,mass,Brain_Mass,g,7.2,7.2,1,1,0,False,Burger,secondary,7.2,7.2
Herpestes naso,mass,Brain_Mass,g,25.53,25.53,1,1,0,False,Burger,secondary,25.53,25.53
Herpestes smithii,mass,Brain_Mass,g,14.6,14.6,1,1,0,False,Burger,secondary,14.6,14.6
Herpestes urva,mass,Brain_Mass,g,20.91,20.91,1,1,0,False,Burger,secondary,20.91,20.91
Herpestes vitticollis,mass,Brain_Mass,g,25.79,25.79,1,1,0,False,Burger,secondary,25.79,25.79
Hesperoptenus blanfordi,mass,Brain_Mass,g,0.158,0.158,1,1,0,False,Burger,secondary,0.158,0.158
Heterocephalus glaber,mass,Brain_Mass,g,0.4507,0.44,3,3,0,False,Burger; HerculanoHouzel; Kverkova,secondary,0.392,0.52
Heterohyrax brucei,mass,Brain_Mass,g,12.27,12.27,1,1,0,False,Burger,secondary,12.27,12.27
Heteromys desmarestianus,mass,Brain_Mass,g,1.13,1.13,1,1,0,False,Burger,secondary,1.13,1.13
Hexaprotodon liberiensis,mass,Brain_Mass,g,215.0,215.0,1,1,0,False,Burger,secondary,215.0,215.0
Hippopotamus amphibius,mass,Brain_Mass,g,655.0,655.0,2,2,0,False,Burger; Garwicz,secondary,590.0,720.0
Hipposideros armiger,mass,Brain_Mass,g,0.8,0.8,1,1,0,False,Burger,secondary,0.8,0.8
Hipposideros ater,mass,Brain_Mass,g,0.198,0.198,1,1,0,False,Burger,secondary,0.198,0.198
Hipposideros bicolor,mass,Brain_Mass,g,0.2383,0.2383,1,1,0,False,Burger,secondary,0.2383,0.2383
Hipposideros caffer,mass,Brain_Mass,g,0.313,0.313,1,1,0,False,Burger,secondary,0.313,0.313
Hipposideros calcaratus,mass,Brain_Mass,g,0.369,0.369,1,1,0,False,Burger,secondary,0.369,0.369
Hipposideros cervinus,mass,Brain_Mass,g,0.214,0.214,1,1,0,False,Burger,secondary,0.214,0.214
Hipposideros diadema,mass,Brain_Mass,g,0.715,0.715,1,1,0,False,Burger,secondary,0.715,0.715
Hipposideros fulvus,mass,Brain_Mass,g,0.236,0.236,1,1,0,False,Burger,secondary,0.236,0.236
Hipposideros galeritus,mass,Brain_Mass,g,0.279,0.279,1,1,0,False,Burger,secondary,0.279,0.279
Hipposideros halophyllus,mass,Brain_Mass,g,0.152,0.152,1,1,0,False,Burger,secondary,0.152,0.152
Hipposideros lankadiva,mass,Brain_Mass,g,0.733,0.733,1,1,0,False,Burger,secondary,0.733,0.733
Hipposideros larvatus,mass,Brain_Mass,g,0.4165,0.4165,1,1,0,False,Burger,secondary,0.4165,0.4165
Hipposideros lekaguli,mass,Brain_Mass,g,0.584,0.584,1,1,0,False,Burger,secondary,0.584,0.584
Hipposideros maggietaylorae,mass,Brain_Mass,g,0.5425,0.5425,1,1,0,False,Burger,secondary,0.5425,0.5425
Hipposideros pomona,mass,Brain_Mass,g,0.233,0.233,1,1,0,False,Burger,secondary,0.233,0.233
Hipposideros ridleyi,mass,Brain_Mass,g,0.269,0.269,1,1,0,False,Burger,secondary,0.269,0.269
Hipposideros ruber,mass,Brain_Mass,g,0.265,0.265,1,1,0,False,Burger,secondary,0.265,0.265
Hipposideros speoris,mass,Brain_Mass,g,0.284,0.284,1,1,0,False,Burger,secondary,0.284,0.284
Hipposideros turpis,mass,Brain_Mass,g,0.599,0.599,1,1,0,False,Burger,secondary,0.599,0.599
Hippotragus equinus,mass,Brain_Mass,g,387.9,387.9,1,1,0,False,Burger,secondary,387.9,387.9
Hippotragus niger,mass,Brain_Mass,g,282.0,282.0,1,1,0,False,Burger,secondary,282.0,282.0
Histriophoca fasciata,mass,Brain_Mass,g,248.75,248.75,1,1,0,False,Burger,secondary,248.75,248.75
Holochilus chacarius,mass,Brain_Mass,g,1.61,1.61,1,1,0,False,Burger,secondary,1.61,1.61
Holochilus sciureus,mass,Brain_Mass,g,1.41,1.41,1,1,0,False,Burger,secondary,1.41,1.41
Homo sapiens,mass,Brain_Mass,g,1332.9469,1332.9469,26,7,2,True,Burger; Garwicz; HerculanoHouzel; Karl; Lewitus; Stephan_collection; Zilles,primary; secondary,1046.0,1757.0
Homo sapiens (MRI),mass,Brain_Mass,g,1302.0,1302.0,1,1,1,True,Weaver,primary,1302.0,1302.0
Hoplomys gymnurus,mass,Brain_Mass,g,4.13,4.13,1,1,0,False,Burger,secondary,4.13,4.13
Hyaena brunnea,mass,Brain_Mass,g,106.7,106.7,1,1,0,False,Burger,secondary,106.7,106.7
Hyaena hyaena,mass,Brain_Mass,g,97.5,97.5,1,1,0,False,Burger,secondary,97.5,97.5
Hybomys trivirgatus,mass,Brain_Mass,g,1.1,1.1,1,1,0,False,Burger,secondary,1.1,1.1
Hydrictis maculicollis,mass,Brain_Mass,g,33.0,33.0,1,1,0,False,Burger,secondary,33.0,33.0
Hydrochoeris hydrochaeris,mass,Brain_Mass,g,75.0,75.0,1,1,0,False,Burger,secondary,75.0,75.0
Hydrochoerus hydrochaeris,mass,Brain_Mass,g,69.117,69.117,3,2,0,False,HerculanoHouzel; Lewitus,secondary,63.5,74.734
Hydromys chrysogaster,mass,Brain_Mass,g,4.33,4.33,1,1,0,False,Burger,secondary,4.33,4.33
Hydropotes inermis,mass,Brain_Mass,g,52.0,52.0,1,1,0,False,Burger,secondary,52.0,52.0
Hydrurga leptonyx,mass,Brain_Mass,g,712.5,712.5,1,1,0,False,Burger,secondary,712.5,712.5
Hyemoschus aquaticus,mass,Brain_Mass,g,25.2,25.2,1,1,0,False,Burger,secondary,25.2,25.2
Hylobates,mass,Brain_Mass,g,74.1,74.1,1,1,1,True,Weaver,primary,74.1,74.1
Hylobates agilis,mass,Brain_Mass,g,88.1,88.1,1,1,0,False,Burger,secondary,88.1,88.1
Hylobates klossii,mass,Brain_Mass,g,87.9913,87.9913,1,1,0,False,Burger,secondary,87.9913,87.9913
Hylobates lar,mass,Brain_Mass,g,102.25,102.25,9,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,92.0,120.0
Hylobates moloch,mass,Brain_Mass,g,103.0,103.0,1,1,0,False,Burger,secondary,103.0,103.0
Hylobates muelleri,mass,Brain_Mass,g,101.8,101.8,3,2,1,True,Burger; Zilles,primary; secondary,95.31,101.8
Hylobates pileatus,mass,Brain_Mass,g,84.6852,84.6852,1,1,0,False,Burger,secondary,84.6852,84.6852
Hylochoerus meinertzhageni,mass,Brain_Mass,g,141.0,141.0,1,1,0,False,Burger,secondary,141.0,141.0
Hylopetes spadiceus,mass,Brain_Mass,g,1.87,1.87,1,1,0,False,Burger,secondary,1.87,1.87
Hypsignathus monstrosus,mass,Brain_Mass,g,3.4148,3.4148,1,1,0,False,Burger,secondary,3.4148,3.4148
Hypsugo crassulus,mass,Brain_Mass,g,0.132,0.132,1,1,0,False,Burger,secondary,0.132,0.132
Hypsugo imbricatus,mass,Brain_Mass,g,0.137,0.137,1,1,0,False,Burger,secondary,0.137,0.137
Hypsugo pulveratus,mass,Brain_Mass,g,0.143,0.143,1,1,0,False,Burger,secondary,0.143,0.143
Hystrix africaeaustralis,mass,Brain_Mass,g,35.71,35.71,1,1,0,False,Burger,secondary,35.71,35.71
Hystrix brachyura,mass,Brain_Mass,g,37.64,37.64,1,1,0,False,Burger,secondary,37.64,37.64
Hystrix cristata,mass,Brain_Mass,g,32.4,32.4,1,1,0,False,Burger,secondary,32.4,32.4
Hystrix indica,mass,Brain_Mass,g,44.07,44.07,1,1,0,False,Burger,secondary,44.07,44.07
Hystrix sumatrae,mass,Brain_Mass,g,27.04,27.04,1,1,0,False,Burger,secondary,27.04,27.04
Ichneumia albicauda,mass,Brain_Mass,g,28.3,28.3,1,1,0,False,Burger,secondary,28.3,28.3
Ictonyx libyca,mass,Brain_Mass,g,4.48,4.48,1,1,0,False,Burger,secondary,4.48,4.48
Ictonyx striatus,mass,Brain_Mass,g,8.5,8.5,1,1,0,False,Burger,secondary,8.5,8.5
Indri indri,mass,Brain_Mass,g,36.0,36.0,9,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,33.7,38.3
Inia geoffrensis,mass,Brain_Mass,g,633.645,633.645,1,1,0,False,Burger,secondary,633.645,633.645
Iomys horsfieldii,mass,Brain_Mass,g,3.38,3.38,1,1,0,False,Burger,secondary,3.38,3.38
Isoodon macrourus,mass,Brain_Mass,g,4.42,4.42,1,1,0,False,Burger,secondary,4.42,4.42
Isoodon obesulus,mass,Brain_Mass,g,4.03,4.03,1,1,0,False,Burger,secondary,4.03,4.03
Isthmomys pirrensis,mass,Brain_Mass,g,1.71,1.71,1,1,0,False,Burger,secondary,1.71,1.71
Jaculus jaculus,mass,Brain_Mass,g,1.53,1.53,1,1,0,False,Burger,secondary,1.53,1.53
Jaculus orientalis,mass,Brain_Mass,g,2.5,2.5,1,1,0,False,Burger,secondary,2.5,2.5
KNM-ER 1470,mass,Brain_Mass,g,710.95,710.95,1,1,1,True,Weaver,primary,710.95,710.95
KNM-ER 1805,mass,Brain_Mass,g,546.07,546.07,1,1,1,True,Weaver,primary,546.07,546.07
KNM-ER 1813,mass,Brain_Mass,g,495.28,495.28,1,1,1,True,Weaver,primary,495.28,495.28
KNM-ER 23000,mass,Brain_Mass,g,466.76,466.76,1,1,1,True,Weaver,primary,466.76,466.76
KNM-ER 3733,mass,Brain_Mass,g,765.1,765.1,1,1,1,True,Weaver,primary,765.1,765.1
KNM-ER 3883,mass,Brain_Mass,g,722.47,722.47,1,1,1,True,Weaver,primary,722.47,722.47
KNM-WT 15000,mass,Brain_Mass,g,823.52,823.52,1,1,1,True,Weaver,primary,823.52,823.52
Kerivoula papillosa,mass,Brain_Mass,g,0.31,0.31,1,1,0,False,Burger,secondary,0.31,0.31
Kerivoula pellucida,mass,Brain_Mass,g,0.203,0.203,1,1,0,False,Burger,secondary,0.203,0.203
Kerivoula phalaena,mass,Brain_Mass,g,0.116,0.116,1,1,0,False,Burger,secondary,0.116,0.116
Kobus ellipsiprymnus,mass,Brain_Mass,g,290.0,290.0,1,1,0,False,Burger,secondary,290.0,290.0
Kobus kob,mass,Brain_Mass,g,204.0,204.0,1,1,0,False,Burger,secondary,204.0,204.0
Kobus leche,mass,Brain_Mass,g,222.7,222.7,1,1,0,False,Burger,secondary,222.7,222.7
Kogia breviceps,mass,Brain_Mass,g,1019.0,1019.0,1,1,0,False,Burger,secondary,1019.0,1019.0
Kogia sima,mass,Brain_Mass,g,622.0,622.0,1,1,0,False,Burger,secondary,622.0,622.0
La Chapelle I,mass,Brain_Mass,g,1516.76,1516.76,1,1,1,True,Weaver,primary,1516.76,1516.76
La Ferrassie I,mass,Brain_Mass,g,1575.83,1575.83,1,1,1,True,Weaver,primary,1575.83,1575.83
Lagenorhynchus acutus,mass,Brain_Mass,g,1103.17,1103.17,1,1,0,False,Burger,secondary,1103.17,1103.17
Lagenorhynchus albirostris,mass,Brain_Mass,g,1126.0,1126.0,1,1,0,False,Burger,secondary,1126.0,1126.0
Lagenorhynchus obliquidens,mass,Brain_Mass,g,1136.75,1136.75,1,1,0,False,Burger,secondary,1136.75,1136.75
Lagenorhynchus obscurus,mass,Brain_Mass,g,886.1,886.1,1,1,0,False,Burger,secondary,886.1,886.1
Lagidium viscacia,mass,Brain_Mass,g,15.08,15.08,1,1,0,False,Burger,secondary,15.08,15.08
Lagorchestes conspicillatus,mass,Brain_Mass,g,14.0,14.0,1,1,0,False,Burger,secondary,14.0,14.0
Lagorchestes hirsutus,mass,Brain_Mass,g,7.77,7.77,1,1,0,False,Burger,secondary,7.77,7.77
Lagorchestes leporides,mass,Brain_Mass,g,12.6,12.6,1,1,0,False,Burger,secondary,12.6,12.6
Lagostomus maximus,mass,Brain_Mass,g,12.66,12.66,1,1,0,False,Burger,secondary,12.66,12.66
Lagostrophus fasciatus,mass,Brain_Mass,g,7.0,7.0,1,1,0,False,Burger,secondary,7.0,7.0
Lagothrix cana,mass,Brain_Mass,g,99.3441,99.3441,1,1,0,False,Burger,secondary,99.3441,99.3441
Lagothrix lagothricha,mass,Brain_Mass,g,101.0,101.0,7,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,89.35,101.0
Lagothrix poeppigii,mass,Brain_Mass,g,99.23,99.23,1,1,0,False,Burger,secondary,99.23,99.23
Lagurus lagurus,mass,Brain_Mass,g,0.42,0.42,1,1,0,False,Burger,secondary,0.42,0.42
Lama glama,mass,Brain_Mass,g,240.485,240.485,2,2,0,False,Burger; Lewitus,secondary,216.77,264.2
Lama glama domesticus,mass,Brain_Mass,g,216.7667,216.7667,1,1,0,False,Lewitus,secondary,216.7667,216.7667
Lasiorhinus latifrons,mass,Brain_Mass,g,55.5,55.5,1,1,0,False,Burger,secondary,55.5,55.5
Lasiurus borealis,mass,Brain_Mass,g,0.17,0.17,1,1,0,False,Burger,secondary,0.17,0.17
Lavia frons,mass,Brain_Mass,g,0.644,0.644,1,1,0,False,Burger,secondary,0.644,0.644
Lemmus lemmus,mass,Brain_Mass,g,0.86,0.86,1,1,0,False,Burger,secondary,0.86,0.86
Lemmus sibiricus,mass,Brain_Mass,g,1.49,1.49,1,1,0,False,Burger,secondary,1.49,1.49
Lemmus trimucronatus,mass,Brain_Mass,g,0.9,0.9,1,1,0,False,Burger,secondary,0.9,0.9
Lemniscomys striatus,mass,Brain_Mass,g,0.85,0.85,1,1,0,False,Burger,secondary,0.85,0.85
Lemur catta,mass,Brain_Mass,g,22.3267,22.3,3,3,0,False,Burger; Karl; Lewitus,secondary,21.63,23.05
Leontopithecus chrysomelas,mass,Brain_Mass,g,11.8427,11.8427,1,1,0,False,Burger,secondary,11.8427,11.8427
Leontopithecus rosalia,mass,Brain_Mass,g,12.7,12.7,2,2,1,True,Burger; Zilles,primary; secondary,12.7,13.05
Leopardus geoffroyi,mass,Brain_Mass,g,34.0,34.0,1,1,0,False,Burger,secondary,34.0,34.0
Leopardus pardalis,mass,Brain_Mass,g,63.1,63.1,1,1,0,False,Burger,secondary,63.1,63.1
Leopoldamys edwardsi,mass,Brain_Mass,g,4.81,4.81,1,1,0,False,Burger,secondary,4.81,4.81
Leopoldamys sabanus,mass,Brain_Mass,g,3.98,3.98,1,1,0,False,Burger,secondary,3.98,3.98
Leopoldamys siporanus,mass,Brain_Mass,g,3.39,3.39,1,1,0,False,Burger,secondary,3.39,3.39
Lepilemur dorsalis,mass,Brain_Mass,g,6.7,6.7,1,1,0,False,Burger,secondary,6.7,6.7
Lepilemur edwardsi,mass,Brain_Mass,g,7.25,7.25,1,1,0,False,Burger,secondary,7.25,7.25
Lepilemur leucopus,mass,Brain_Mass,g,6.8697,6.8697,1,1,0,False,Burger,secondary,6.8697,6.8697
Lepilemur microdon,mass,Brain_Mass,g,9.75,9.75,1,1,0,False,Burger,secondary,9.75,9.75
Lepilemur mustelinus,mass,Brain_Mass,g,9.5599,9.5599,1,1,0,False,Burger,secondary,9.5599,9.5599
Lepilemur ruficaudatus,mass,Brain_Mass,g,7.6,7.6,7,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,7.5,8.25
Leptailurus serval,mass,Brain_Mass,g,54.1,54.1,1,1,0,False,Burger,secondary,54.1,54.1
Leptonychotes weddellii,mass,Brain_Mass,g,564.17,564.17,1,1,0,False,Burger,secondary,564.17,564.17
Leptonycteris curasoae,mass,Brain_Mass,g,0.5875,0.5875,1,1,0,False,Burger,secondary,0.5875,0.5875
Leptonycteris nivalis,mass,Brain_Mass,g,0.5855,0.5855,1,1,0,False,Burger,secondary,0.5855,0.5855
Lepus americanus,mass,Brain_Mass,g,9.72,9.72,1,1,0,False,Burger,secondary,9.72,9.72
Lepus arcticus,mass,Brain_Mass,g,15.8,15.8,1,1,0,False,Burger,secondary,15.8,15.8
Lepus californicus,mass,Brain_Mass,g,13.23,13.23,1,1,0,False,Burger,secondary,13.23,13.23
Lepus capensis,mass,Brain_Mass,g,10.78,10.78,1,1,0,False,Burger,secondary,10.78,10.78
Lepus europaeus,mass,Brain_Mass,g,14.35,14.35,1,1,0,False,Burger,secondary,14.35,14.35
Lepus nigricollis,mass,Brain_Mass,g,11.49,11.49,1,1,0,False,Burger,secondary,11.49,11.49
Lepus timidus,mass,Brain_Mass,g,15.1,15.1,1,1,0,False,Burger,secondary,15.1,15.1
Liomys irroratus,mass,Brain_Mass,g,1.06,1.06,1,1,0,False,Burger,secondary,1.06,1.06
Liomys pictus,mass,Brain_Mass,g,0.77,0.77,1,1,0,False,Burger,secondary,0.77,0.77
Liomys salvini,mass,Brain_Mass,g,0.77,0.77,1,1,0,False,Burger,secondary,0.77,0.77
Lionycteris spurrelli,mass,Brain_Mass,g,0.352,0.352,1,1,0,False,Burger,secondary,0.352,0.352
Lipotes vexillifer,mass,Brain_Mass,g,558.0,558.0,1,1,0,False,Burger,secondary,558.0,558.0
Lissodelphis borealis,mass,Brain_Mass,g,1162.0,1162.0,1,1,0,False,Burger,secondary,1162.0,1162.0
Lissonycteris angolensis,mass,Brain_Mass,g,1.762,1.762,1,1,0,False,Burger,secondary,1.762,1.762
Litocranius walleri,mass,Brain_Mass,g,117.5,117.5,1,1,0,False,Burger,secondary,117.5,117.5
Lobodon carcinophaga,mass,Brain_Mass,g,586.25,586.25,1,1,0,False,Burger,secondary,586.25,586.25
Lonchophylla mordax,mass,Brain_Mass,g,0.432,0.432,1,1,0,False,Burger,secondary,0.432,0.432
Lonchophylla thomasi,mass,Brain_Mass,g,0.3435,0.3435,1,1,0,False,Burger,secondary,0.3435,0.3435
Lonchorhina aurita,mass,Brain_Mass,g,0.377,0.377,1,1,0,False,Burger,secondary,0.377,0.377
Lontra canadensis,mass,Brain_Mass,g,50.5,50.5,1,1,0,False,Burger,secondary,50.5,50.5
Lontra felina,mass,Brain_Mass,g,38.9,38.9,1,1,0,False,Burger,secondary,38.9,38.9
Lontra longicaudis,mass,Brain_Mass,g,57.4,57.4,1,1,0,False,Burger,secondary,57.4,57.4
Lophocebus albigena,mass,Brain_Mass,g,107.25,107.25,10,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,96.8,110.5
Lophocebus aterrimus,mass,Brain_Mass,g,101.5909,101.5909,1,1,0,False,Burger,secondary,101.5909,101.5909
Lophuromys flavopunctatus,mass,Brain_Mass,g,1.01,1.01,1,1,0,False,Burger,secondary,1.01,1.01
Lophuromys sikapusi,mass,Brain_Mass,g,1.13,1.13,1,1,0,False,Burger,secondary,1.13,1.13
Loris lydekkerianus,mass,Brain_Mass,g,6.3,6.3,1,1,0,False,Burger,secondary,6.3,6.3
Loris tardigradus,mass,Brain_Mass,g,6.75,6.75,9,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,6.0,6.9
Loxodonta africana,mass,Brain_Mass,g,4924.6531,4835.0,6,5,0,False,Burger; Garwicz; HerculanoHouzel; Karl; Lewitus,secondary,4480.0,5436.4
Lutra lutra,mass,Brain_Mass,g,39.0,39.0,1,1,0,False,Burger,secondary,39.0,39.0
Lutreolina crassicaudata,mass,Brain_Mass,g,3.41,3.41,1,1,0,False,Burger,secondary,3.41,3.41
Lutrogale perspicillata,mass,Brain_Mass,g,61.0,61.0,1,1,0,False,Burger,secondary,61.0,61.0
Lycalopex culpaeus,mass,Brain_Mass,g,51.4,51.4,1,1,0,False,Burger,secondary,51.4,51.4
Lycalopex griseus,mass,Brain_Mass,g,42.47,42.47,1,1,0,False,Burger,secondary,42.47,42.47
Lycalopex gymnocercus,mass,Brain_Mass,g,40.0,40.0,1,1,0,False,Burger,secondary,40.0,40.0
Lycaon pictus,mass,Brain_Mass,g,129.0,129.0,1,1,0,False,Burger,secondary,129.0,129.0
Lynx canadensis,mass,Brain_Mass,g,69.5,69.5,1,1,0,False,Burger,secondary,69.5,69.5
Lynx lynx,mass,Brain_Mass,g,68.5,68.5,1,1,0,False,Burger,secondary,68.5,68.5
Lynx rufus,mass,Brain_Mass,g,65.0,65.0,1,1,0,False,Burger,secondary,65.0,65.0
M. mulatta,mass,Brain_Mass,g,79.1,79.1,1,1,1,True,Weaver,primary,79.1,79.1
Macaca arctoides,mass,Brain_Mass,g,100.7,100.7,1,1,0,False,Burger,secondary,100.7,100.7
Macaca assamensis,mass,Brain_Mass,g,90.5,90.5,1,1,0,False,Burger,secondary,90.5,90.5
Macaca cyclopis,mass,Brain_Mass,g,82.0,82.0,1,1,0,False,Burger,secondary,82.0,82.0
Macaca fascicularis,mass,Brain_Mass,g,57.6,57.6,4,3,1,True,Burger; HerculanoHouzel; Zilles,primary; secondary,46.162,66.93
Macaca fuscata,mass,Brain_Mass,g,96.8,96.8,1,1,0,False,Burger,secondary,96.8,96.8
Macaca hecki,mass,Brain_Mass,g,94.6,94.6,1,1,0,False,Burger,secondary,94.6,94.6
