"Species","Measure","Units","Value_g","raw_value","raw_unit","Source","first_author","Year","Team","role","paper","column","poolable_group","basis","measure_emitted"
"Hipposideros speoris","Brain_Mass","g",0.284,"0.284","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Molossus molossus","Brain_Mass","g",0.28467,"0.28467","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus stheno","Brain_Mass","g",0.285,"0.285","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Micronycteris minuta","Brain_Mass","g",0.286,"0.286","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Ametrida centurio","Brain_Mass","g",0.29,"0.29","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cynomops greenhalli","Brain_Mass","g",0.3,"0.3","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus acuminatus","Brain_Mass","g",0.302,"0.302","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Micronycteris schmidtorum","Brain_Mass","g",0.308,"0.308","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus mehelyi","Brain_Mass","g",0.31,"0.31","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Kerivoula papillosa","Brain_Mass","g",0.31,"0.31","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Myotis dasycneme","Brain_Mass","g",0.31,"0.31","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macrophyllum macrophyllum","Brain_Mass","g",0.321,"0.321","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Miniopterus magnater","Brain_Mass","g",0.324,"0.324","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Miniopterus inflatus","Brain_Mass","g",0.3265,"0.3265","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus pearsonii","Brain_Mass","g",0.332,"0.332","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Miniopterus tristis","Brain_Mass","g",0.333,"0.333","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Choeroniscus godmani","Brain_Mass","g",0.34,"0.34","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Scotophilus kuhlii","Brain_Mass","g",0.34233,"0.34233","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Pteronotus gymnonotus","Brain_Mass","g",0.343,"0.343","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Lonchophylla thomasi","Brain_Mass","g",0.3435,"0.3435","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Mesophylla macconnelli","Brain_Mass","g",0.3445,"0.3445","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus affinis","Brain_Mass","g",0.3475,"0.3475","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus trifoliatus","Brain_Mass","g",0.351,"0.351","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Lionycteris spurrelli","Brain_Mass","g",0.352,"0.352","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinophylla pumilio","Brain_Mass","g",0.356,"0.356","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chaerephon jobensis","Brain_Mass","g",0.36,"0.36","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hipposideros calcaratus","Brain_Mass","g",0.369,"0.369","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Lonchorhina aurita","Brain_Mass","g",0.377,"0.377","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Scotomanes ornatus","Brain_Mass","g",0.384,"0.384","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chaerephon plicatus","Brain_Mass","g",0.385,"0.385","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Choeroniscus minor","Brain_Mass","g",0.389,"0.389","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Nycteris macrotis","Brain_Mass","g",0.389,"0.389","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macrotus californicus","Brain_Mass","g",0.39,"0.39","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Mops leucostigma","Brain_Mass","g",0.39,"0.39","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Tadarida aegyptiaca","Brain_Mass","g",0.393,"0.393","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Vampyressa pusilla","Brain_Mass","g",0.394,"0.394","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinopoma microphyllum","Brain_Mass","g",0.4035,"0.4035","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus eloquens","Brain_Mass","g",0.4045,"0.4045","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Monophyllus plethodon","Brain_Mass","g",0.4125,"0.4125","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hipposideros larvatus","Brain_Mass","g",0.4165,"0.4165","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cynomops abrasus","Brain_Mass","g",0.418,"0.418","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Mops condylurus","Brain_Mass","g",0.42225,"0.42225","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Anoura caudifer","Brain_Mass","g",0.4225,"0.4225","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Lonchophylla mordax","Brain_Mass","g",0.432,"0.432","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Mops niveiventer","Brain_Mass","g",0.432,"0.432","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Glossophaga longirostris","Brain_Mass","g",0.435,"0.435","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Scotophilus dinganii","Brain_Mass","g",0.4385,"0.4385","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus yunanensis","Brain_Mass","g",0.439,"0.439","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Harpiocephalus harpia","Brain_Mass","g",0.442,"0.442","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Artibeus phaeotis","Brain_Mass","g",0.448,"0.448","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Carollia castanea","Brain_Mass","g",0.4485,"0.4485","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Artibeus cinereus","Brain_Mass","g",0.4685,"0.4685","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Taphozous longimanus","Brain_Mass","g",0.47,"0.47","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Mops mops","Brain_Mass","g",0.4725,"0.4725","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Nycteris javanica","Brain_Mass","g",0.475,"0.475","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Artibeus glaucus","Brain_Mass","g",0.476,"0.476","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Nycteris tragata","Brain_Mass","g",0.476,"0.476","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Scotophilus heathii","Brain_Mass","g",0.476,"0.476","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Taphozous australis","Brain_Mass","g",0.5035,"0.5035","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Balionycteris maculata","Brain_Mass","g",0.51067,"0.51067","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Pteronotus parnellii","Brain_Mass","g",0.5315,"0.5315","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Taphozous melanopogon","Brain_Mass","g",0.536,"0.536","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chiroderma trinitatum","Brain_Mass","g",0.537,"0.537","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Sphaeronycteris toxophyllum","Brain_Mass","g",0.537,"0.537","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hipposideros maggietaylorae","Brain_Mass","g",0.5425,"0.5425","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Taphozous hildegardeae","Brain_Mass","g",0.5425,"0.5425","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Artibeus toltecus","Brain_Mass","g",0.544,"0.544","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Taphozous mauritianus","Brain_Mass","g",0.5505,"0.5505","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Noctilio albiventris","Brain_Mass","g",0.5735,"0.5735","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Platyrrhinus brachycephalus","Brain_Mass","g",0.583,"0.583","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Anoura geoffroyi","Brain_Mass","g",0.583,"0.583","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hipposideros lekaguli","Brain_Mass","g",0.584,"0.584","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Leptonycteris nivalis","Brain_Mass","g",0.5855,"0.5855","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Rhinolophus luctus","Brain_Mass","g",0.5905,"0.5905","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Syconycteris australis","Brain_Mass","g",0.592,"0.592","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hipposideros turpis","Brain_Mass","g",0.599,"0.599","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macroglossus minimus","Brain_Mass","g",0.607,"0.607","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Ardops nichollsi","Brain_Mass","g",0.61,"0.61","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chironax melanocephalus","Brain_Mass","g",0.612,"0.612","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
