status,match,Species_binomial,weighting,region,measure,stat,value_src,value_comp,in_src,in_comp,real_src,real_cmp,tol
both_absent,TRUE,Equus_caballus,weighted,Whole Brain,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Equus_caballus,weighted,Whole Brain,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Equus_caballus,unweighted,Whole Brain,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Equus_caballus,unweighted,Whole Brain,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Equus_caballus,weighted,Whole Brain,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Equus_caballus,weighted,Whole Brain,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Auditory Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Auditory Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Auditory Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Auditory Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Basal Ganglia,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Basal Ganglia,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Basal Ganglia,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Basal Ganglia,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Basal Ganglia,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Basal Ganglia,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Basal Ganglia,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Basal Ganglia,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Basal Ganglia,CMRgl,Mean,54.55,54.55,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Basal Ganglia,CMRgl,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Basal Ganglia,CMRgl,Mean,55.87,55.87,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Basal Ganglia,CMRgl,N,11,11,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Cerebellum,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Cerebellum,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Cerebellum,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Cerebellum,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Cerebellum,CMRgl,Mean,31.5,31.5,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Cerebellum,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Cerebellum,CMRgl,Mean,31.5,31.5,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Cerebellum,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Cingulate Cortex,CMRgl,Mean,47,47,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Cingulate Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Cingulate Cortex,CMRgl,Mean,47,47,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Cingulate Cortex,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Cortex,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Cortex,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Cortex,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Cortex,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Cortex,CMRgl,Mean,62.3,62.3,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Cortex,CMRgl,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Cortex,CMRgl,Mean,66.47,66.47,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Cortex,CMRgl,N,11,11,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Frontal Cortex,CMRgl,Mean,49,49,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Frontal Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Frontal Cortex,CMRgl,Mean,49,49,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Frontal Cortex,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Hippocampus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Hippocampus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Hippocampus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Hippocampus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Hippocampus,CMRgl,Mean,50,50,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Hippocampus,CMRgl,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Hippocampus,CMRgl,Mean,50.55,50.55,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Hippocampus,CMRgl,N,11,11,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Occipital Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Occipital Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Occipital Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Occipital Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Occipital Cortex,CMRgl,Mean,58,58,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Occipital Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Occipital Cortex,CMRgl,Mean,58,58,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Occipital Cortex,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Parietal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Parietal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Parietal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Parietal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Parietal Cortex,CMRgl,Mean,45,45,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Parietal Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Parietal Cortex,CMRgl,Mean,45,45,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Parietal Cortex,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Sensorimotor Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Sensorimotor Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Sensorimotor Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Sensorimotor Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Sensorimotor Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Sensorimotor Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Temporal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Temporal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Temporal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Temporal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Temporal Cortex,CMRgl,Mean,46,46,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Temporal Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Temporal Cortex,CMRgl,Mean,46,46,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Temporal Cortex,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Thalamus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Thalamus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Thalamus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Thalamus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Thalamus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Thalamus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Thalamus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Thalamus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,Thalamus,CMRgl,Mean,71.7,71.7,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,Thalamus,CMRgl,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,Thalamus,CMRgl,Mean,75.44,75.44,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,Thalamus,CMRgl,N,11,11,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,White Matter,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,White Matter,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,White Matter,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,White Matter,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,White Matter,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,White Matter,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,White Matter,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,White Matter,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Felis_catus,unweighted,White Matter,CMRgl,Mean,12,12,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,unweighted,White Matter,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Felis_catus,weighted,White Matter,CMRgl,Mean,12,12,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Felis_catus,weighted,White Matter,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Felis_catus,unweighted,Whole Brain,CBF,Mean,NA,NA,FALSE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Whole Brain,CBF,N,NA,NA,FALSE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Whole Brain,CBF,Mean,NA,NA,FALSE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Whole Brain,CBF,N,NA,NA,FALSE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Whole Brain,CMRO2,Mean,NA,NA,FALSE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Whole Brain,CMRO2,N,NA,NA,FALSE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Whole Brain,CMRO2,Mean,NA,NA,FALSE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Whole Brain,CMRO2,N,NA,NA,FALSE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,unweighted,Whole Brain,CMRgl,Mean,NA,NA,FALSE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,unweighted,Whole Brain,CMRgl,N,NA,NA,FALSE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Felis_catus,weighted,Whole Brain,CMRgl,Mean,NA,NA,FALSE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Felis_catus,weighted,Whole Brain,CMRgl,N,NA,NA,FALSE,TRUE,FALSE,FALSE,0
compared,TRUE,Homo_sapiens,unweighted,Auditory Cortex,CMRgl,Mean,40.23,40.23,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Auditory Cortex,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Auditory Cortex,CMRgl,Mean,40.56,40.56,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Auditory Cortex,CMRgl,N,45,45,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Basal Ganglia,CBF,Mean,45.75,45.75,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Basal Ganglia,CBF,N,4,4,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Basal Ganglia,CBF,Mean,43.54,43.54,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Basal Ganglia,CBF,N,52,52,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Basal Ganglia,CMRO2,Mean,169.63,169.63,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Basal Ganglia,CMRO2,N,11,11,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Basal Ganglia,CMRO2,Mean,156.16,156.16,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Basal Ganglia,CMRO2,N,133,133,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Basal Ganglia,CMRgl,Mean,36.72,36.72,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Basal Ganglia,CMRgl,N,32,32,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Basal Ganglia,CMRgl,Mean,37.63,37.63,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Basal Ganglia,CMRgl,N,372,372,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cerebellum,CBF,Mean,57.75,57.75,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cerebellum,CBF,N,5,5,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cerebellum,CBF,Mean,56.99,56.99,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cerebellum,CBF,N,73,73,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cerebellum,CMRO2,Mean,183.41,183.41,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cerebellum,CMRO2,N,8,8,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cerebellum,CMRO2,Mean,180.09,180.09,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cerebellum,CMRO2,N,92,92,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cerebellum,CMRgl,Mean,33.02,33.02,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cerebellum,CMRgl,N,22,22,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cerebellum,CMRgl,Mean,33.91,33.91,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cerebellum,CMRgl,N,299,299,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cingulate Cortex,CMRO2,Mean,150.8,150.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cingulate Cortex,CMRO2,N,3,3,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cingulate Cortex,CMRO2,Mean,132.9,132.9,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cingulate Cortex,CMRO2,N,49,49,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cingulate Cortex,CMRgl,Mean,38.9,38.9,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cingulate Cortex,CMRgl,N,12,12,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cingulate Cortex,CMRgl,Mean,39.19,39.19,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cingulate Cortex,CMRgl,N,110,110,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cortex,CBF,Mean,44.61,44.61,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cortex,CBF,N,10,10,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cortex,CBF,Mean,43.98,43.98,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cortex,CBF,N,125,125,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cortex,CMRO2,Mean,150.73,150.73,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cortex,CMRO2,N,13,13,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cortex,CMRO2,Mean,143.74,143.74,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cortex,CMRO2,N,169,169,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Cortex,CMRgl,Mean,35.68,35.68,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Cortex,CMRgl,N,49,49,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Cortex,CMRgl,Mean,36.78,36.78,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Cortex,CMRgl,N,650,650,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Frontal Cortex,CMRO2,Mean,149.39,149.39,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Frontal Cortex,CMRO2,N,18,18,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Frontal Cortex,CMRO2,Mean,149.07,149.07,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Frontal Cortex,CMRO2,N,240,240,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Frontal Cortex,CMRgl,Mean,36.31,36.31,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Frontal Cortex,CMRgl,N,40,40,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Frontal Cortex,CMRgl,Mean,37.34,37.34,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Frontal Cortex,CMRgl,N,550,550,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Hippocampus,CBF,Mean,47.4,47.4,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Hippocampus,CBF,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Hippocampus,CBF,Mean,48.96,48.96,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Hippocampus,CBF,N,40,40,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Hippocampus,CMRO2,Mean,137.05,137.05,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Hippocampus,CMRO2,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Hippocampus,CMRO2,Mean,137.05,137.05,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Hippocampus,CMRO2,N,14,14,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Hippocampus,CMRgl,Mean,30.34,30.34,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Hippocampus,CMRgl,N,8,8,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Hippocampus,CMRgl,Mean,29.25,29.25,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Hippocampus,CMRgl,N,106,106,TRUE,TRUE,TRUE,TRUE,0
