Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Hylobates moloch,vocalization,VocalRepertoire,count,14,14,1,1,0,False,ManyPrimates,secondary,14,14
Hylobates muelleri,vocalization,VocalRepertoire,count,14,14,1,1,0,False,ManyPrimates,secondary,14,14
Hylobates pileatus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Hylobates pileatus,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Hylobates pileatus,locomotion,Intermembral_index,ratio,129.5,129.5,1,1,1,True,Granatosky,primary,129.5,129.5
Hylobates pileatus,locomotion,Locomotor_diversity_index,index,0.566784872290849,0.566784872290849,1,1,1,True,Granatosky,primary,0.566784872290849,0.566784872290849
Hylobates pileatus,manipulation,Manipulation_complexity,score,2.14,2.14,1,1,1,True,Heldstab,primary,2.14,2.14
Hylobates pileatus,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Hylobates syndactylus,dexterity,Dexterity,1-7 scale,6,6,1,1,1,True,Heffner,primary,6,6
Isoodon macrourus,gait,Duty_Factor,percent,74.38809091,74.38809091,1,1,1,True,Wimberly,primary,74.38809091,74.38809091
Isoodon macrourus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Isoodon macrourus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Isoodon macrourus,gait,Phase,percent,41.78658333,41.78658333,1,1,1,True,Wimberly,primary,41.78658333,41.78658333
Kobus ellipsiprymnus,gait,Duty_Factor,percent,67.16,67.16,1,1,1,True,Wimberly,primary,67.16,67.16
Kobus ellipsiprymnus,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Kobus ellipsiprymnus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Kobus ellipsiprymnus,gait,Phase,percent,20.9,20.9,1,1,1,True,Wimberly,primary,20.9,20.9
Lagothrix lagothricha,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Lagothrix lagothricha,locomotion,Intermembral_index,ratio,98,98,1,1,1,True,Granatosky,primary,98,98
Lagothrix lagothricha,locomotion,Locomotor_diversity_index,index,1.67997850986382,1.67997850986382,1,1,1,True,Granatosky,primary,1.67997850986382,1.67997850986382
Lagothrix lagothricha,vocalization,VocalRepertoire,count,8,7,2,2,1,True,Schniter; ManyPrimates,primary; secondary,6,8
Lagothrix lagotricha,dexterity,Dexterity,1-7 scale,5,5,2,2,1,True,Heffner; Iwaniuk,primary; secondary,5,5
Lama glama,gait,Duty_Factor,percent,72,72,1,1,1,True,Wimberly,primary,72,72
Lama glama,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Lama glama,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Lama glama,gait,Phase,percent,17,17,1,1,1,True,Wimberly,primary,17,17
Lasiorhinus krefftii,gait,Duty_Factor,percent,73,73,1,1,1,True,Wimberly,primary,73,73
Lasiorhinus krefftii,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Lasiorhinus krefftii,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Lasiorhinus krefftii,gait,Phase,percent,18,18,1,1,1,True,Wimberly,primary,18,18
Lemur catta,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Lemur catta,dexterity,Dexterity,1-7 scale,5,5,1,1,1,True,Heffner,primary,5,5
Lemur catta,gait,Duty_Factor,percent,64.50073161,64.50073161,1,1,1,True,Wimberly,primary,64.50073161,64.50073161
Lemur catta,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Lemur catta,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Lemur catta,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Lemur catta,locomotion,Intermembral_index,ratio,70,70,1,1,1,True,Granatosky,primary,70,70
Lemur catta,locomotion,Locomotor_diversity_index,index,1.35877626253505,1.35877626253505,1,1,1,True,Granatosky,primary,1.35877626253505,1.35877626253505
Lemur catta,manipulation,Manipulation_complexity,score,1.48,1.48,1,1,1,True,Heldstab,primary,1.48,1.48
Lemur catta,gait,Phase,percent,65.24681401,65.24681401,1,1,1,True,Wimberly,primary,65.24681401,65.24681401
Lemur catta,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Lemur catta,vocalization,VocalRepertoire,count,22,22,2,2,1,True,Schniter; ManyPrimates,primary; secondary,22,22
Leontopithecus chrysomelas,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Leontopithecus chrysomelas,handedness,Handedness_index_mean,HI,0.151,0.151,1,1,1,True,Caspar,primary,0.151,0.151
Leontopithecus chrysomelas,handedness,Handedness_strength_mean,abs(HI),0.514,0.514,1,1,1,True,Caspar,primary,0.514,0.514
Leontopithecus chrysomelas,manipulation,Manipulation_complexity,score,1.63,1.63,1,1,1,True,Heldstab,primary,1.63,1.63
Leontopithecus chrysomelas,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Leontopithecus chrysopygus,handedness,Handedness_index_mean,HI,0.039,0.039,1,1,1,True,Caspar,primary,0.039,0.039
Leontopithecus chrysopygus,handedness,Handedness_strength_mean,abs(HI),0.35,0.35,1,1,1,True,Caspar,primary,0.35,0.35
Leontopithecus rosalia,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Leontopithecus rosalia,gait,Duty_Factor,percent,65.77,65.77,1,1,1,True,Wimberly,primary,65.77,65.77
Leontopithecus rosalia,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Leontopithecus rosalia,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Leontopithecus rosalia,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Leontopithecus rosalia,handedness,Handedness_index_mean,HI,0.022,0.022,1,1,1,True,Caspar,primary,0.022,0.022
Leontopithecus rosalia,handedness,Handedness_strength_mean,abs(HI),0.502,0.502,1,1,1,True,Caspar,primary,0.502,0.502
Leontopithecus rosalia,locomotion,Intermembral_index,ratio,89,89,1,1,1,True,Granatosky,primary,89,89
Leontopithecus rosalia,locomotion,Locomotor_diversity_index,index,1.64214160038655,1.64214160038655,1,1,1,True,Granatosky,primary,1.64214160038655,1.64214160038655
Leontopithecus rosalia,manipulation,Manipulation_complexity,score,1.2,1.2,1,1,1,True,Heldstab,primary,1.2,1.2
Leontopithecus rosalia,gait,Phase,percent,58.27,58.27,1,1,1,True,Wimberly,primary,58.27,58.27
Leontopithecus rosalia,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Leontopithecus rosalia,vocalization,VocalRepertoire,count,20,18,2,2,1,True,Schniter; ManyPrimates,primary; secondary,16,20
Leopardus pardalis,gait,Duty_Factor,percent,60.88318534,60.88318534,1,1,1,True,Wimberly,primary,60.88318534,60.88318534
Leopardus pardalis,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Leopardus pardalis,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Leopardus pardalis,gait,Phase,percent,19.12393178,19.12393178,1,1,1,True,Wimberly,primary,19.12393178,19.12393178
Lepilemur edwardsi,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Lepilemur edwardsi,locomotion,Intermembral_index,ratio,60,60,1,1,1,True,Granatosky,primary,60,60
Lepilemur edwardsi,locomotion,Locomotor_diversity_index,index,1.15243525834186,1.15243525834186,1,1,1,True,Granatosky,primary,1.15243525834186,1.15243525834186
Leptailurus serval,gait,Duty_Factor,percent,58.31083859,58.31083859,1,1,1,True,Wimberly,primary,58.31083859,58.31083859
Leptailurus serval,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Leptailurus serval,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Leptailurus serval,gait,Phase,percent,23.49302641,23.49302641,1,1,1,True,Wimberly,primary,23.49302641,23.49302641
Lophocebus albigena,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Lophocebus albigena,locomotion,Intermembral_index,ratio,78,78,1,1,1,True,Granatosky,primary,78,78
Lophocebus albigena,locomotion,Locomotor_diversity_index,index,1.15397234190199,1.15397234190199,1,1,1,True,Granatosky,primary,1.15397234190199,1.15397234190199
Loris tardigradus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Loris tardigradus,gait,Duty_Factor,percent,51.88678685,51.88678685,1,1,1,True,Wimberly,primary,51.88678685,51.88678685
Loris tardigradus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Loris tardigradus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Loris tardigradus,locomotion,Intermembral_index,ratio,90,90,1,1,1,True,Granatosky,primary,90,90
Loris tardigradus,locomotion,Locomotor_diversity_index,index,1.40106786758068,1.40106786758068,1,1,1,True,Granatosky,primary,1.40106786758068,1.40106786758068
Loris tardigradus,gait,Phase,percent,55.85018746,55.85018746,1,1,1,True,Wimberly,primary,55.85018746,55.85018746
Loxodonta africana,gait,Duty_Factor,percent,74,74,1,1,1,True,Wimberly,primary,74,74
Loxodonta africana,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Loxodonta africana,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Loxodonta africana,gait,Phase,percent,17,17,1,1,1,True,Wimberly,primary,17,17
Lynx rufus,gait,Duty_Factor,percent,71,71,1,1,1,True,Wimberly,primary,71,71
Lynx rufus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Lynx rufus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Lynx rufus,gait,Phase,percent,17,17,1,1,1,True,Wimberly,primary,17,17
Macaca fascicularis,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Macaca fascicularis,gait,Duty_Factor,percent,60.20866946,60.20866946,1,1,1,True,Wimberly,primary,60.20866946,60.20866946
Macaca fascicularis,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Macaca fascicularis,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Macaca fascicularis,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Macaca fascicularis,handedness,Handedness_index_mean,HI,-0.036,-0.036,1,1,1,True,Caspar,primary,-0.036,-0.036
Macaca fascicularis,handedness,Handedness_strength_mean,abs(HI),0.684,0.684,1,1,1,True,Caspar,primary,0.684,0.684
Macaca fascicularis,locomotion,Intermembral_index,ratio,93,93,1,1,1,True,Granatosky,primary,93,93
Macaca fascicularis,locomotion,Locomotor_diversity_index,index,1.23184052217936,1.23184052217936,1,1,1,True,Granatosky,primary,1.23184052217936,1.23184052217936
Macaca fascicularis,manipulation,Manipulation_complexity,score,4.11,4.11,1,1,1,True,Heldstab,primary,4.11,4.11
Macaca fascicularis,gait,Phase,percent,63.07784027,63.07784027,1,1,1,True,Wimberly,primary,63.07784027,63.07784027
Macaca fascicularis,manipulation,Tool_use,category,1,,1,1,1,True,Heldstab,primary,,
Macaca fascicularis,vocalization,VocalRepertoire,count,17,17,2,2,1,True,Schniter; ManyPrimates,primary; secondary,17,17
Macaca fuscata,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Macaca fuscata,locomotion,Locomotor_diversity_index,index,0.80440397625966,0.80440397625966,1,1,1,True,Granatosky,primary,0.80440397625966,0.80440397625966
Macaca fuscata,vocalization,VocalRepertoire,count,34,34,1,1,1,True,Schniter,primary,34,34
Macaca irus,dexterity,Dexterity,1-7 scale,6,6,1,1,1,True,Heffner,primary,6,6
Macaca mulatta,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Macaca mulatta,dexterity,Dexterity,1-7 scale,6,6,2,2,1,True,Heffner; Iwaniuk,primary; secondary,6,6
Macaca mulatta,gait,Duty_Factor,percent,62.76238395,62.76238395,1,1,1,True,Wimberly,primary,62.76238395,62.76238395
Macaca mulatta,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Macaca mulatta,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Macaca mulatta,locomotion,Intermembral_index,ratio,93,93,1,1,1,True,Granatosky,primary,93,93
Macaca mulatta,locomotion,Locomotor_diversity_index,index,1.02674163828187,1.02674163828187,1,1,1,True,Granatosky,primary,1.02674163828187,1.02674163828187
Macaca mulatta,gait,Phase,percent,63.03289724,63.03289724,1,1,1,True,Wimberly,primary,63.03289724,63.03289724
Macaca mulatta,vocalization,VocalRepertoire,count,18,18,1,1,0,False,ManyPrimates,secondary,18,18
Macaca nemestrina,handedness,Handedness_index_mean,HI,0.035,0.035,1,1,1,True,Caspar,primary,0.035,0.035
Macaca nemestrina,handedness,Handedness_strength_mean,abs(HI),0.527,0.527,1,1,1,True,Caspar,primary,0.527,0.527
Macaca nemestrina,vocalization,VocalRepertoire,count,16,16,1,1,1,True,Schniter,primary,16,16
Macaca radiata,vocalization,VocalRepertoire,count,21,21,1,1,1,True,Schniter,primary,21,21
Macaca silenus,handedness,Handedness_index_mean,HI,-0.051,-0.051,1,1,1,True,Caspar,primary,-0.051,-0.051
Macaca silenus,handedness,Handedness_strength_mean,abs(HI),0.467,0.467,1,1,1,True,Caspar,primary,0.467,0.467
Macaca silenus,vocalization,VocalRepertoire,count,15,15,2,2,1,True,Schniter; ManyPrimates,primary; secondary,15,15
Macaca sylvanus,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Macaca sylvanus,handedness,Handedness_index_mean,HI,-0.025,-0.025,1,1,1,True,Caspar,primary,-0.025,-0.025
Macaca sylvanus,handedness,Handedness_strength_mean,abs(HI),0.67,0.67,1,1,1,True,Caspar,primary,0.67,0.67
Macaca sylvanus,manipulation,Manipulation_complexity,score,3.76,3.76,1,1,1,True,Heldstab,primary,3.76,3.76
Macaca sylvanus,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Macaca sylvanus,vocalization,VocalRepertoire,count,14,14,2,2,1,True,Schniter; ManyPrimates,primary; secondary,14,14
Macaca tonkeana,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Macaca tonkeana,handedness,Handedness_index_mean,HI,-0.057,-0.057,1,1,1,True,Caspar,primary,-0.057,-0.057
Macaca tonkeana,handedness,Handedness_strength_mean,abs(HI),0.543,0.543,1,1,1,True,Caspar,primary,0.543,0.543
Macaca tonkeana,manipulation,Manipulation_complexity,score,3,3,1,1,1,True,Heldstab,primary,3,3
Macaca tonkeana,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Macaca tonkeana,vocalization,VocalRepertoire,count,20,20,1,1,0,False,ManyPrimates,secondary,20,20
Mandrillus sphinx,gait,Duty_Factor,percent,63.9957265,63.9957265,1,1,1,True,Wimberly,primary,63.9957265,63.9957265
Mandrillus sphinx,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Mandrillus sphinx,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mandrillus sphinx,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Mandrillus sphinx,handedness,Handedness_index_mean,HI,0.034,0.034,1,1,1,True,Caspar,primary,0.034,0.034
Mandrillus sphinx,handedness,Handedness_strength_mean,abs(HI),0.389,0.389,1,1,1,True,Caspar,primary,0.389,0.389
Mandrillus sphinx,manipulation,Manipulation_complexity,score,2.21,2.21,1,1,1,True,Heldstab,primary,2.21,2.21
Mandrillus sphinx,gait,Phase,percent,56.08974,56.08974,1,1,1,True,Wimberly,primary,56.08974,56.08974
Mandrillus sphinx,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Mandrillus sphinx,vocalization,VocalRepertoire,count,10,10,1,1,1,True,Schniter,primary,10,10
Manis pentadactyla,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Mellivora capensis,gait,Duty_Factor,percent,62.05,62.05,1,1,1,True,Wimberly,primary,62.05,62.05
Mellivora capensis,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mellivora capensis,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mellivora capensis,gait,Phase,percent,26.14,26.14,1,1,1,True,Wimberly,primary,26.14,26.14
Mephitis mephitis,gait,Duty_Factor,percent,74.17,74.17,1,1,1,True,Wimberly,primary,74.17,74.17
Mephitis mephitis,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Mephitis mephitis,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Mephitis mephitis,gait,Phase,percent,25.63,25.63,1,1,1,True,Wimberly,primary,25.63,25.63
Mesocricetus auratus,gait,Duty_Factor,percent,70,70,1,1,1,True,Wimberly,primary,70,70
Mesocricetus auratus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mesocricetus auratus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mesocricetus auratus,gait,Phase,percent,45,45,1,1,1,True,Wimberly,primary,45,45
Microcebus murinus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Microcebus murinus,locomotion,Intermembral_index,ratio,72,72,1,1,1,True,Granatosky,primary,72,72
Microcebus murinus,locomotion,Locomotor_diversity_index,index,1.37713994283633,1.37713994283633,1,1,1,True,Granatosky,primary,1.37713994283633,1.37713994283633
Micromys minutus,gait,Duty_Factor,percent,65.63,65.63,1,1,1,True,Wimberly,primary,65.63,65.63
Micromys minutus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Micromys minutus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Micromys minutus,locomotion,Locomotor_diversity_index,index,1.36527966118353,1.36527966118353,1,1,1,True,Granatosky,primary,1.36527966118353,1.36527966118353
Micromys minutus,gait,Phase,percent,34.05,34.05,1,1,1,True,Wimberly,primary,34.05,34.05
Microsciurus flaviventer,locomotion,Locomotor_diversity_index,index,1.39151305970536,1.39151305970536,1,1,1,True,Granatosky,primary,1.39151305970536,1.39151305970536
Microsorex hoyi,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Miopithecus talapoin,vocalization,VocalRepertoire,count,12,12,1,1,1,True,Schniter,primary,12,12
Mirza coquereli,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Mirza coquereli,locomotion,Intermembral_index,ratio,70,70,1,1,1,True,Granatosky,primary,70,70
Mirza coquereli,locomotion,Locomotor_diversity_index,index,1.55871076469281,1.55871076469281,1,1,1,True,Granatosky,primary,1.55871076469281,1.55871076469281
Monodelphis domestica,gait,Duty_Factor,percent,68.60473333,68.60473333,1,1,1,True,Wimberly,primary,68.60473333,68.60473333
Monodelphis domestica,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Monodelphis domestica,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Monodelphis domestica,gait,Phase,percent,46.31073333,46.31073333,1,1,1,True,Wimberly,primary,46.31073333,46.31073333
Moschiola meminna,gait,Duty_Factor,percent,68.17528736,68.17528736,1,1,1,True,Wimberly,primary,68.17528736,68.17528736
Moschiola meminna,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Moschiola meminna,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Moschiola meminna,gait,Phase,percent,20.76149,20.76149,1,1,1,True,Wimberly,primary,20.76149,20.76149
Moschus leucogaster,gait,Duty_Factor,percent,72.02,72.02,1,1,1,True,Wimberly,primary,72.02,72.02
Moschus leucogaster,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Moschus leucogaster,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Moschus leucogaster,gait,Phase,percent,30.21,30.21,1,1,1,True,Wimberly,primary,30.21,30.21
Mungos mungo,gait,Duty_Factor,percent,60,60,1,1,1,True,Wimberly,primary,60,60
Mungos mungo,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Mungos mungo,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Mungos mungo,gait,Phase,percent,16,16,1,1,1,True,Wimberly,primary,16,16
Muntiacus muntjak,gait,Duty_Factor,percent,67.63833992,67.63833992,1,1,1,True,Wimberly,primary,67.63833992,67.63833992
Muntiacus muntjak,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Muntiacus muntjak,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Muntiacus muntjak,gait,Phase,percent,23.41897,23.41897,1,1,1,True,Wimberly,primary,23.41897,23.41897
Mus musculus,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Mus musculus,gait,Duty_Factor,percent,86,86,1,1,1,True,Wimberly,primary,86,86
Mus musculus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mus musculus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mus musculus,gait,Phase,percent,40,40,1,1,1,True,Wimberly,primary,40,40
Muscardinus avellanarius,gait,Duty_Factor,percent,64.25,64.25,1,1,1,True,Wimberly,primary,64.25,64.25
Muscardinus avellanarius,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Muscardinus avellanarius,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Muscardinus avellanarius,gait,Phase,percent,36.74,36.74,1,1,1,True,Wimberly,primary,36.74,36.74
Mustela putorius furo,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Myocastor coypus,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Myodes glareolus,gait,Duty_Factor,percent,68.35,68.35,1,1,1,True,Wimberly,primary,68.35,68.35
Myodes glareolus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Myodes glareolus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Myodes glareolus,gait,Phase,percent,25.86,25.86,1,1,1,True,Wimberly,primary,25.86,25.86
Myotis,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Myrmecobius fasciatus,gait,Duty_Factor,percent,55,55,1,1,1,True,Wimberly,primary,55,55
Myrmecobius fasciatus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Myrmecobius fasciatus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Myrmecobius fasciatus,gait,Phase,percent,30,30,1,1,1,True,Wimberly,primary,30,30
Myrmecophaga jubata,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Myrmecophaga tridactyla,gait,Duty_Factor,percent,70,70,1,1,1,True,Wimberly,primary,70,70
Myrmecophaga tridactyla,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Myrmecophaga tridactyla,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Myrmecophaga tridactyla,gait,Phase,percent,27,27,1,1,1,True,Wimberly,primary,27,27
Mystacina tuberculata,gait,Duty_Factor,percent,60.77757143,60.77757143,1,1,1,True,Wimberly,primary,60.77757143,60.77757143
Mystacina tuberculata,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mystacina tuberculata,gait,Phase,percent,40.67614286,40.67614286,1,1,1,True,Wimberly,primary,40.67614286,40.67614286
NA,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Nandinia binotata,gait,Duty_Factor,percent,58.93,58.93,1,1,1,True,Wimberly,primary,58.93,58.93
Nandinia binotata,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Nandinia binotata,gait,Phase,percent,21.43,21.43,1,1,1,True,Wimberly,primary,21.43,21.43
Nanger granti,gait,Duty_Factor,percent,67.38351254,67.38351254,1,1,1,True,Wimberly,primary,67.38351254,67.38351254
Nanger granti,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Nanger granti,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Nanger granti,gait,Phase,percent,21.0492,21.0492,1,1,1,True,Wimberly,primary,21.0492,21.0492
Nasua nasua,gait,Duty_Factor,percent,70.51411278,70.51411278,1,1,1,True,Wimberly,primary,70.51411278,70.51411278
Nasua nasua,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Nasua nasua,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Nasua nasua,gait,Phase,percent,22.5366778,22.5366778,1,1,1,True,Wimberly,primary,22.5366778,22.5366778
Nomascus gabriellae,handedness,Handedness_index_mean,HI,-0.173,-0.173,1,1,1,True,Caspar,primary,-0.173,-0.173
Nomascus gabriellae,handedness,Handedness_strength_mean,abs(HI),0.618,0.618,1,1,1,True,Caspar,primary,0.618,0.618
Nomascus leucogenys,handedness,Handedness_index_mean,HI,-0.031,-0.031,1,1,1,True,Caspar,primary,-0.031,-0.031
Nomascus leucogenys,handedness,Handedness_strength_mean,abs(HI),0.555,0.555,1,1,1,True,Caspar,primary,0.555,0.555
Nomascus leucogenys,vocalization,VocalRepertoire,count,19,19,1,1,0,False,ManyPrimates,secondary,19,19
Nomascus nasutus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Nomascus nasutus,locomotion,Locomotor_diversity_index,index,1.12300989482099,1.12300989482099,1,1,1,True,Granatosky,primary,1.12300989482099,1.12300989482099
Nycticebus coucang,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Nycticebus coucang,dexterity,Dexterity,1-7 scale,5,5,2,2,1,True,Heffner; Iwaniuk,primary; secondary,5,5
Nycticebus coucang,locomotion,Intermembral_index,ratio,88,88,1,1,1,True,Granatosky,primary,88,88
Nycticebus coucang,locomotion,Locomotor_diversity_index,index,1.49154515081169,1.49154515081169,1,1,1,True,Granatosky,primary,1.49154515081169,1.49154515081169
Nycticebus pygmaeus,gait,Duty_Factor,percent,53.51858708,53.51858708,1,1,1,True,Wimberly,primary,53.51858708,53.51858708
Nycticebus pygmaeus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Nycticebus pygmaeus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Nycticebus pygmaeus,gait,Phase,percent,55.66518816,55.66518816,1,1,1,True,Wimberly,primary,55.66518816,55.66518816
Odocoileus virginianus,gait,Duty_Factor,percent,69,69,1,1,1,True,Wimberly,primary,69,69
Odocoileus virginianus,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Odocoileus virginianus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Odocoileus virginianus,gait,Phase,percent,31,31,1,1,1,True,Wimberly,primary,31,31
Okapia johnstoni,gait,Duty_Factor,percent,60.65281462,60.65281462,1,1,1,True,Wimberly,primary,60.65281462,60.65281462
Okapia johnstoni,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Okapia johnstoni,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Okapia johnstoni,gait,Phase,percent,16.90813,16.90813,1,1,1,True,Wimberly,primary,16.90813,16.90813
