"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"Jacob_etal_2021/Jacob_etal_2021_extract_snapshot.R","Jacob_etal_2021/Jacob_etal_2021_TABLE2_snapshot.csv","Jacob_etal_2021_TABLE2_snapshot.csv","mentions exact filename",TRUE,TRUE,"151","150:   ""\""b % All neurons represent the proportion of total cells that were characterized as VEN, fork, or pyramidal neurons.\"",,,,,,"" | 151: ), ""Jacob_etal_2021_TABLE2_snapshot.csv"") | 152: "
"Jacob_etal_2021/Jacob_etal_2021_extract_snapshot.R","Jacob_etal_2021/Jacob_etal_2021_TABLE3_snapshot.csv","Jacob_etal_2021_TABLE3_snapshot.csv","mentions exact filename",TRUE,TRUE,"166","165:   ""b % Neurons represents the proportion of total cells that were characterized as either fusiform cells or other neurons.,,,,,"" | 166: ), ""Jacob_etal_2021_TABLE3_snapshot.csv"") | 167: "
"Jacob_etal_2021/Jacob_etal_2021_FIGURE4.R","Jacob_etal_2021/Jacob_etal_2021_FIGURE4_snapshot.csv","Jacob_etal_2021_FIGURE4_snapshot.csv","mentions exact filename",TRUE,TRUE,"10","9: ##          Nothing is digitized from pixels. | 10: ## Frozen : Jacob_etal_2021_FIGURE4_snapshot.csv — a CONSTRUCTED snapshot | 11: ##          (see __HOWTO_make_a_snapshot.md, ""When there is no table""), built"
"Jacob_etal_2021/Jacob_etal_2021_TABLE1.R","Jacob_etal_2021/Jacob_etal_2021_TABLE1_snapshot.csv","Jacob_etal_2021_TABLE1_snapshot.csv","mentions exact filename",TRUE,TRUE,"6","5: ##          (PDF p. 5). Raccoon (Procyon lotor), three problem-solving groups. | 6: ## Frozen : Jacob_etal_2021_TABLE1_snapshot.csv — extracted from the PDF text layer by | 7: ##          Jacob_etal_2021_extract_snapshot.R (extract-then-freeze), printed"
"Jacob_etal_2021/Jacob_etal_2021_TABLE2.R","Jacob_etal_2021/Jacob_etal_2021_TABLE2_snapshot.csv","Jacob_etal_2021_TABLE2_snapshot.csv","mentions exact filename",TRUE,TRUE,"8","7: ##          tissue was unavailable, so only Nonsolver and Solver rows exist. | 8: ## Frozen : Jacob_etal_2021_TABLE2_snapshot.csv — extracted from the PDF text layer by | 9: ##          Jacob_etal_2021_extract_snapshot.R (extract-then-freeze), printed"
"Jacob_etal_2021/Jacob_etal_2021_TABLE3.R","Jacob_etal_2021/Jacob_etal_2021_TABLE3_snapshot.csv","Jacob_etal_2021_TABLE3_snapshot.csv","mentions exact filename",TRUE,TRUE,"6","5: ##          hilus of the dentate gyrus region in raccoons"" (PDF p. 11). | 6: ## Frozen : Jacob_etal_2021_TABLE3_snapshot.csv — extracted from the PDF text layer by | 7: ##          Jacob_etal_2021_extract_snapshot.R (extract-then-freeze), printed"
"Jung_etal_2022/Jung_etal_2022_TableS1.R","Jung_etal_2022/Jung_etal_2022_TableS1.csv","Jung_etal_2022_TableS1.csv","mentions exact filename",TRUE,TRUE,"7;10;11","6: script_path <- tryCatch(normalizePath(sys.frame(1)$ofile), error = function(e) NA_character_) | 7: if (is.na(script_path)) script_path <- normalizePath(""Jung_etal_2022_TableS1.R"", mustWork = FALSE) | 8: item_dir <- dirname(script_path) || 9:  | 10: snapshot_file <- file.path(item_dir, ""Jung_etal_2022_TableS1_snapshot.xlsx"") | 11: output_file <- file.path(item_dir, ""Jung_etal_2022_TableS1.csv"") || 10: snapshot_file <- file.path(item_dir, ""Jung_etal_2022_TableS1_snapshot.xlsx"") | 11: output_file <- file.path(item_dir, ""Jung_etal_2022_TableS1.csv"") | 12: "
"Jung_etal_2022/Jung_etal_2022_TableS2.R","Jung_etal_2022/Jung_etal_2022_TableS2.csv","Jung_etal_2022_TableS2.csv","mentions exact filename",TRUE,TRUE,"7;10;11","6: script_path <- tryCatch(normalizePath(sys.frame(1)$ofile), error = function(e) NA_character_) | 7: if (is.na(script_path)) script_path <- normalizePath(""Jung_etal_2022_TableS2.R"", mustWork = FALSE) | 8: item_dir <- dirname(script_path) || 9:  | 10: snapshot_file <- file.path(item_dir, ""Jung_etal_2022_TableS2_snapshot.xlsx"") | 11: output_file <- file.path(item_dir, ""Jung_etal_2022_TableS2.csv"") || 10: snapshot_file <- file.path(item_dir, ""Jung_etal_2022_TableS2_snapshot.xlsx"") | 11: output_file <- file.path(item_dir, ""Jung_etal_2022_TableS2.csv"") | 12: "
"Karbowski__2007/Karbowski__2007_TablesS1-S23.R","_keys/Allman/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"25","24: csv_dir  <- file.path(here, ""Karbowski__2007"") | 25: key_file <- file.path(here, ""_keys"", ""Stephan"", ""species_key.csv"") | 26: "
"Karbowski__2007/Karbowski__2007_TablesS1-S23.R","_keys/Ashwell/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"25","24: csv_dir  <- file.path(here, ""Karbowski__2007"") | 25: key_file <- file.path(here, ""_keys"", ""Stephan"", ""species_key.csv"") | 26: "
"Karbowski__2007/Karbowski__2007_TablesS1-S23.R","_keys/HerculanoHouzel/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"25","24: csv_dir  <- file.path(here, ""Karbowski__2007"") | 25: key_file <- file.path(here, ""_keys"", ""Stephan"", ""species_key.csv"") | 26: "
"Karbowski__2007/Karbowski__2007_TablesS1-S23.R","_keys/Stephan/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"25","24: csv_dir  <- file.path(here, ""Karbowski__2007"") | 25: key_file <- file.path(here, ""_keys"", ""Stephan"", ""species_key.csv"") | 26: "
"Kaufman__2004/Kaufman__2004_TableA1.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA10.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA11.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA12.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA13.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA14.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA2.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA3.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA4.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA5.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA6.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA7.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA8.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kaufman__2004/Kaufman__2004_TableA9.R","Kaufman__2004/Kaufman__2004_definitions.csv","Kaufman__2004_definitions.csv","mentions exact filename",TRUE,TRUE,"9","8: # Units: CMRgl (glucose) & CMRO2 (oxygen) in umol/100 g/min; CBF (blood flow) in mL/100 g/min. | 9: # Columns documented in Kaufman__2004_definitions.csv. | 10: "
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","_keys/anatomy_reference.csv","anatomy_reference.csv","mentions exact filename",TRUE,TRUE,"156","155: ## 5. MAP PRINTED ROW LABELS -> canonical <Structure>_<Measure> ------------------------------ | 156: ## Structure names follow _keys/anatomy_reference.csv so the merge can pool across papers. | 157: ## Printed legend: BR whole brain (olfactory bulb excluded); CXT whole cerebral cortex"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","Bortoff_Strick_1993/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"57;70;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","Changizi_Shimojo_2005/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"57;70;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","Hutsler_etal_2005/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"57;70;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","Kazu_etal_2014/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"57;70;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","Nudo_etal_1995/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"57;70;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","Ribeiro_etal_2013/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"57;70;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","_keys/Allman/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"57;58;64;67;70;84;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. | 59: TOKEN <- ""Kazu2014"" || 63: key_files <- if (!is.na(dataset_root)) | 64:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 65:              recursive = TRUE, full.names = TRUE) else character(0) || 66: ## Staging file, same three-column schema as the key. It exists only while this paper's | 67: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 68: ## so once the rows land there this file changes nothing and can be deleted. It is read || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 83: if (length(pending)) | 84:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 85:           paste(pending, collapse = ""; ""), || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","_keys/Ashwell/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"57;58;64;67;70;84;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. | 59: TOKEN <- ""Kazu2014"" || 63: key_files <- if (!is.na(dataset_root)) | 64:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 65:              recursive = TRUE, full.names = TRUE) else character(0) || 66: ## Staging file, same three-column schema as the key. It exists only while this paper's | 67: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 68: ## so once the rows land there this file changes nothing and can be deleted. It is read || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 83: if (length(pending)) | 84:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 85:           paste(pending, collapse = ""; ""), || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","_keys/HerculanoHouzel/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"57;58;64;67;70;84;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. | 59: TOKEN <- ""Kazu2014"" || 63: key_files <- if (!is.na(dataset_root)) | 64:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 65:              recursive = TRUE, full.names = TRUE) else character(0) || 66: ## Staging file, same three-column schema as the key. It exists only while this paper's | 67: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 68: ## so once the rows land there this file changes nothing and can be deleted. It is read || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 83: if (length(pending)) | 84:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 85:           paste(pending, collapse = ""; ""), || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2014/Kazu_etal_2014_Table1.R","_keys/Stephan/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"57;58;64;67;70;84;86","56: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. || 57: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 58: ## _keys/Stephan/species_key.csv. | 59: TOKEN <- ""Kazu2014"" || 63: key_files <- if (!is.na(dataset_root)) | 64:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 65:              recursive = TRUE, full.names = TRUE) else character(0) || 66: ## Staging file, same three-column schema as the key. It exists only while this paper's | 67: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 68: ## so once the rows land there this file changes nothing and can be deleted. It is read || 69: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 70: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 71: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 83: if (length(pending)) | 84:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 85:           paste(pending, collapse = ""; ""), || 85:           paste(pending, collapse = ""; ""), | 86:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 87:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","_keys/anatomy_reference.csv","anatomy_reference.csv","mentions exact filename",TRUE,TRUE,"159","158: ## 5. MAP PRINTED ROW LABELS -> canonical <Structure>_<Measure> ------------------------------ | 159: ## Structure names follow _keys/anatomy_reference.csv so the merge can pool across papers. | 160: ## Printed legend: BR whole brain (olfactory bulb excluded); CXT whole cerebral cortex"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","Bortoff_Strick_1993/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"60;73;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","Changizi_Shimojo_2005/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"60;73;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","Hutsler_etal_2005/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"60;73;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","Kazu_etal_2014/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"60;73;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","Nudo_etal_1995/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"60;73;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","Ribeiro_etal_2013/PROPOSED_species_key_rows.csv","PROPOSED_species_key_rows.csv","mentions exact filename",TRUE,TRUE,"60;73;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","_keys/Allman/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"60;61;67;70;73;87;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. | 62: TOKEN <- ""Kazu2015"" || 66: key_files <- if (!is.na(dataset_root)) | 67:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 68:              recursive = TRUE, full.names = TRUE) else character(0) || 69: ## Staging file, same three-column schema as the key. It exists only while this paper's | 70: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 71: ## so once the rows land there this file changes nothing and can be deleted. It is read || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 86: if (length(pending)) | 87:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 88:           paste(pending, collapse = ""; ""), || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
